// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	死からの	招待		
480022	Lv22	神々の突撃		<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
480023	Lv23	神々の爆撃		<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
480024	Lv24	神々の猛攻		<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
480025	Lv25	神々の激打		<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
480026	Lv26	神々の雷撃		<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
480027	Lv27	神々の陥落		<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
480028	Lv28	神々の撃破		<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
480029	Lv29	神々の撃滅		<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
480030	Lv30	神々の災い		<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>\<color=ff7b02>無力化(石化、沈黙、混乱、気絶、睡眠、強打)</color>＆<color=ff7b02>時間系デバフ無効化</color>付与\<color=ff0000>味方全体の</color> <color=ff7b02>クリティカル発生率を<color=ffc400>▼</color>
481001	Lv1	魔神の一喝		
481002	Lv2	魔神の一喝		
481003	Lv3	魔神の一喝		
481004	Lv4	魔神の一喝		
481005	Lv5	魔神の一喝		
481006	Lv6	魔神の一喝		
481007	Lv7	魔神の一喝		
481008	Lv8	魔神の一喝		
481009	Lv9	魔神の一喝		
481010	Lv10	魔神の一喝		
481011	Lv11	魔神の一喝		
481012	Lv12	魔神の一喝		
481013	Lv13	魔神の一喝		
481014	Lv14	魔神の一喝		
481015	Lv15	魔神の一喝		
481016	Lv16	魔神の一喝		
481017	Lv17	魔神の一喝		
481018	Lv18	魔神の一喝		
481019	Lv19	魔神の一喝		
481020	Lv20	魔神の一喝		
4900	ラグナブレイク	魔界の扉が開き、古の神々が降臨する。		
490001	Lv1	神々の戦争	空欄	
490002	Lv2	神々の猛闘	空欄	
490003	Lv3	神々の争闘	空欄	
490004	Lv4	神々の格闘	空欄	
490005	Lv5	神々の奮闘	空欄	
490006	Lv6	神々の血闘	空欄	
490007	Lv7	神々の乱闘	空欄	
490008	Lv8	神々の電撃	空欄	
490009	Lv9	神々の血戦	空欄	
490010	Lv10	神々の激戦	空欄	
490011	Lv11	神々の盾	空欄	
490012	Lv12	神々の要塞	空欄	
490013	Lv13	神々の堤防	空欄	
490014	Lv14	神々の防御	空欄	
490015	Lv15	神々の警戒	空欄	
490016	Lv16	神々の番人	空欄	
490017	Lv17	神々の厳戒	空欄	
490018	Lv18	神々の援護	空欄	
490019	Lv19	聖なる抵抗	空欄	
490020	Lv20	神々の抗戦	空欄	
490021	Lv21	神々の火車	空欄	
490022	Lv22	神々の突撃	空欄	
490023	Lv23	神々の爆撃	空欄	
490024	Lv24	神々の猛攻	空欄	
490025	Lv25	神々の激打	空欄	
490026	Lv26	神々の雷撃	空欄	
490027	Lv27	神々の陥落	空欄	
490028	Lv28	神々の撃破	空欄	
490029	Lv29	神々の撃滅	空欄	
490030	Lv30	神々の災い	空欄	
491001	魔神の一喝			
491002	魔神の一喝			
491003	魔神の一喝			
491004	魔神の一喝			
491005	魔神の一喝			
491006	魔神の一喝			
491007	魔神の一喝			
491008	魔神の一喝			
491009	魔神の一喝			
491010	魔神の一喝			
491011	魔神の一喝			
491012	魔神の一喝			
491013	魔神の一喝			
491014	魔神の一喝			
491015	魔神の一喝			
491016	魔神の一喝			
491017	魔神の一喝			
491018	魔神の一喝			
491019	魔神の一喝			
491020	魔神の一喝			
5000	ラグナブレイク	魔界の扉が開き、古の神々が降臨する。		
500001	Lv1	神々の戦争	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500002	Lv2	神々の猛闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500003	Lv3	神々の争闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500004	Lv4	神々の格闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500005	Lv5	神々の奮闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500006	Lv6	神々の血闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500007	Lv7	神々の乱闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500008	Lv8	神々の電撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500009	Lv9	神々の血戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500010	Lv10	神々の激戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500011	Lv11	神々の盾	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500012	Lv12	神々の砦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500013	Lv13	神々の堤防	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500014	Lv14	神々の抵抗	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500015	Lv15	神々の警戒	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500016	Lv16	神々の守備	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500017	Lv17	神々の厳戒	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500018	Lv18	神々の掩護	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500019	Lv19	聖なる抵抗	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500020	Lv20	神々の抗戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
500021	Lv21	神々の火車	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
500022	Lv22	神々の突撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
500023	Lv23	神々の爆撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
500024	Lv24	神々の猛攻	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
500025	Lv25	神々の激打	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
500026	Lv26	神々の雷撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
500027	Lv27	神々の攻落	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
500028	Lv28	神々の撃破	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
500029	Lv29	神々の撃滅	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
500030	Lv30	神々の災い	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>\<color=ff7b02>無力化(石化、沈黙、混乱、気絶、睡眠、強打)</color>＆<color=ff7b02>時間系デバフ無効化</color>付与、<color=ff7b02>防御力</color><color=ffc400>▲</color>、<color=ff7b02>ノーマルスキルダメージ防御</color><color=ffc400>▲</color>
501001	Lv1	魔神の一喝		
501002	Lv2	魔神の一喝		
501003	Lv3	魔神の一喝		
501004	Lv4	魔神の一喝		
501005	Lv5	魔神の一喝		
501006	Lv6	魔神の一喝		
501007	Lv7	魔神の一喝		
501008	Lv8	魔神の一喝		
501009	Lv9	魔神の一喝		
501010	Lv10	魔神の一喝		
501011	Lv11	魔神の一喝		
501012	Lv12	魔神の一喝		
501013	Lv13	魔神の一喝		
501014	Lv14	魔神の一喝		
501015	Lv15	魔神の一喝		
501016	Lv16	魔神の一喝		
501017	Lv17	魔神の一喝		
501018	Lv18	魔神の一喝		
501019	Lv19	魔神の一喝		
501020	Lv20	魔神の一喝		
5100	ラグナブレイク	魔界の扉が開き、古の神々が降臨する。		
510001	Lv1	神々の戦争	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510002	Lv2	神々の猛闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510003	Lv3	神々の争闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510004	Lv4	神々の格闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510005	Lv5	神々の奮闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510006	Lv6	神々の血闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510007	Lv7	神々の乱闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510008	Lv8	神々の電撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510009	Lv9	神々の血戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510010	Lv10	神々の激戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510011	Lv11	神々の盾	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510012	Lv12	神々の砦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510013	Lv13	神々の堤防	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510014	Lv14	神々の抵抗	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510015	Lv15	神々の警戒	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510016	Lv16	神々の守備	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510017	Lv17	神々の厳戒	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510018	Lv18	神々の掩護	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510019	Lv19	聖なる抵抗	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510020	Lv20	神々の抗戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
510021	Lv21	神々の火車	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
510022	Lv22	神々の突撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
510023	Lv23	神々の爆撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
510024	Lv24	神々の猛攻	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
510025	Lv25	神々の激打	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
510026	Lv26	神々の雷撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
510027	Lv27	神々の攻落	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
510028	Lv28	神々の撃破	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
510029	Lv29	神々の撃滅	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
510030	Lv30	神々の災い	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color><color=ff7b02>弱点防御</color><color=ffc400>▼</color>\<color=ff7b02>無力化(石化、沈黙、混乱、気絶、睡眠、強打)</color>＆<color=ff7b02>時間系デバフ無効化</color>付与\<color=60ff00>味方チーム</color>に<color=ff7b02>クリティカル発生率</color><color=ffc400>▼</color>
511001	Lv1	魔神の一喝		
511002	Lv2	魔神の一喝		
511003	Lv3	魔神の一喝		
511004	Lv4	魔神の一喝		
511005	Lv5	魔神の一喝		
511006	Lv6	魔神の一喝		
511007	Lv7	魔神の一喝		
511008	Lv8	魔神の一喝		
511009	Lv9	魔神の一喝		
511010	Lv10	魔神の一喝		
511011	Lv11	魔神の一喝		
511012	Lv12	魔神の一喝		
511013	Lv13	魔神の一喝		
511014	Lv14	魔神の一喝		
511015	Lv15	魔神の一喝		
511016	Lv16	魔神の一喝		
511017	Lv17	魔神の一喝		
511018	Lv18	魔神の一喝		
511019	Lv19	魔神の一喝		
511020	Lv20	魔神の一喝		
5200	ラグナブレイク	魔界の扉が開き、古の神々が降臨する。		
520001	Lv1	神々の戦争	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520002	Lv2	神々の猛闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520003	Lv3	神々の争闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520004	Lv4	神々の格闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520005	Lv5	神々の奮闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520006	Lv6	神々の血闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520007	Lv7	神々の乱闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520008	Lv8	神々の電撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520009	Lv9	神々の血戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520010	Lv10	神々の激戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520011	Lv11	神々の盾	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520012	Lv12	神々の砦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520013	Lv13	神々の堤防	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520014	Lv14	神々の抵抗	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520015	Lv15	神々の警戒	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520016	Lv16	神々の守備	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520017	Lv17	神々の厳戒	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520018	Lv18	神々の掩護	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520019	Lv19	聖なる抵抗	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520020	Lv20	神々の抗戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520021	Lv21	神々の火車	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520022	Lv22	神々の突撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520023	Lv23	神々の爆撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520024	Lv24	神々の猛攻	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520025	Lv25	神々の激打	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520026	Lv26	神々の雷撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520027	Lv27	神々の攻落	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520028	Lv28	神々の撃破	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520029	Lv29	神々の撃滅	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
520030	Lv30	神々の災い	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>防御力<color=ffc400>▲</color></color><color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>\<color=ff7b02>無力化(石化、沈黙、混乱、気絶、睡眠、強打)</color>＆<color=ff7b02>時間系デバフ無効化</color>付与
521001	Lv1	魔神の一喝		
521002	Lv2	魔神の一喝		
521003	Lv3	魔神の一喝		
521004	Lv4	魔神の一喝		
521005	Lv5	魔神の一喝		
521006	Lv6	魔神の一喝		
521007	Lv7	魔神の一喝		
521008	Lv8	魔神の一喝		
521009	Lv9	魔神の一喝		
521010	Lv10	魔神の一喝		
521011	Lv11	魔神の一喝		
521012	Lv12	魔神の一喝		
521013	Lv13	魔神の一喝		
521014	Lv14	魔神の一喝		
521015	Lv15	魔神の一喝		
521016	Lv16	魔神の一喝		
521017	Lv17	魔神の一喝		
521018	Lv18	魔神の一喝		
521019	Lv19	魔神の一喝		
521020	Lv20	魔神の一喝		
521021	Lv21	魔神の一喝		
521022	Lv22	魔神の一喝		
521023	Lv23	魔神の一喝		
521024	Lv24	魔神の一喝		
521025	Lv25	魔神の一喝		
521026	Lv26	魔神の一喝		
521027	Lv27	魔神の一喝		
521028	Lv28	魔神の一喝		
521029	Lv29	魔神の一喝		
521030	Lv30	魔神の一喝		
5300	ラグナブレイク	魔界の扉が開き、古の神々が降臨する。		
530001	Lv1	神々の戦争	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530002	Lv2	神々の猛闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530003	Lv3	神々の争闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530004	Lv4	神々の格闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530005	Lv5	神々の奮闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530006	Lv6	神々の血闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530007	Lv7	神々の乱闘	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530008	Lv8	神々の電撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530009	Lv9	神々の血戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530010	Lv10	神々の激戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530011	Lv11	神々の盾	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530012	Lv12	神々の砦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530013	Lv13	神々の堤防	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530014	Lv14	神々の抵抗	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530015	Lv15	神々の警戒	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530016	Lv16	神々の守備	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530017	Lv17	神々の厳戒	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530018	Lv18	神々の掩護	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530019	Lv19	聖なる抵抗	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530020	Lv20	神々の抗戦	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530021	Lv21	神々の火車	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530022	Lv22	神々の突撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530023	Lv23	神々の爆撃	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530024	Lv24	神々の猛攻	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
530025	Lv25	神々の激打	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
