// key	CHAT_
c525_story2	Je dois me préparer. Oui. Je n-ne suis pas \prête pour tout ça. J-Je n'ai jamais fait ça avant...
c525_story3	Ô saint c-cauchemar...\Pourrai-je d-devenir aussi puissante ?
c525_true1	P-personne ne m'aime.
c525_true2	J-Je vais faire en sorte que tout le monde connaisse mon nom.\Ensuite... Je n-ne serai plus seule, n'est-ce pas ?
c525_true3	Je v-vais me trouver quelqu'un comme partenaire, mais à ma m-manière...\Quelqu'un q-qui me comprenne...
c525_victory	Pfiou... Ça f-fait peur, ça !
c526_87_boss_long	Un peu de respect !
c526_87_boss_short	Tu sais pas qui je suis ?!
c526_87_bubble_prskill	Tu ne crois quand même pas pouvoir gagner, si ?
c526_87_bubble_skill	Juste pour info, je suis super, super balèze !
c526_87_ctskill	Tiens ! Ça fait mal, hein ?
c526_87_death_1	Ma famille te le fera regretter !
c526_87_death_2	Je vais le dire à Papa !
c526_87_drive	Ne te moque pas de moi !
c526_87_hit_1	Aaargh !
c526_87_hit_2	Hiii !
c526_87_hit_3	Aïe-euh...
c526_87_hit_4	Pff !
c526_87_hit_5	Ouiiiin...
c526_87_hit_6	Arrête !
c526_87_hit_7	Ça fait mal, j'ai dit !
c526_87_hit_8	Gah !
c526_87_hit_9	Tu vas me le payer !
c526_87_prskill	Tu ne crois quand même pas pouvoir gagner, si ?
c526_87_skill	Juste pour info, je suis super, super balèze !
c526_88_boss_long	Un peu de respect !
c526_88_boss_short	Tu sais pas qui je suis ?!
c526_88_bubble_prskill	Tu ne crois quand même pas pouvoir gagner, si ?
c526_88_bubble_skill	Juste pour info, je suis super, super balèze !
c526_88_ctskill	Tiens ! Ça fait mal, hein ?
c526_88_death_1	Ma famille te le fera regretter !
c526_88_death_2	Je vais le dire à Papa !
c526_88_drive	Ne te moque pas de moi !
c526_88_hit_1	Aaargh !
c526_88_hit_2	Hiii !
c526_88_hit_3	Aïe-euh...
c526_88_hit_4	Pff !
c526_88_hit_5	Ouiiiin...
c526_88_hit_6	Arrête !
c526_88_hit_7	Ça fait mal, j'ai dit !
c526_88_hit_8	Gah !
c526_88_hit_9	Tu vas me le payer !
c526_88_prskill	Tu ne crois quand même pas pouvoir gagner, si ?
c526_88_skill	Juste pour info, je suis super, super balèze !
c526_89_boss_long	Un peu de respect !
c526_89_boss_short	Tu sais pas qui je suis ?!
c526_89_bubble_prskill	Tu ne crois quand même pas pouvoir gagner, si ?
c526_89_bubble_skill	Juste pour info, je suis super, super balèze !
c526_89_ctskill	Tiens ! Ça fait mal, hein ?
c526_89_death_1	Ma famille te le fera regretter !
c526_89_death_2	Je vais le dire à Papa !
c526_89_drive	Ne te moque pas de moi !
c526_89_hit_1	Aaargh !
c526_89_hit_2	Hiii !
c526_89_hit_3	Aïe-euh...
c526_89_hit_4	Pff !
c526_89_hit_5	Ouiiiin...
c526_89_hit_6	Arrête !
c526_89_hit_7	Ça fait mal, j'ai dit !
c526_89_hit_8	Gah !
c526_89_hit_9	Tu vas me le payer !
c526_89_prskill	Tu ne crois quand même pas pouvoir gagner, si ?
c526_89_skill	Juste pour info, je suis super, super balèze !
c526_boss_long	Hmpf ! J'ai pas peur. Du tout !
c526_boss_short	Viens par ici.
c526_ctskill	Tiens ! Ça fait mal, hein ?
c526_death_1	Ma famille te le fera regretter !
c526_death_2	Je vais le dire à Papa !
c526_drive	Tu vas goûter à ma véritable puissance.
c526_hit_1	Arrête !
c526_hit_2	Aaah !
c526_hit_3	Ça fait mal...
c526_prskill	Voilà la puissance de ma famille !
c526_skill	Alors, on n'a même plus envie de se battre ?
c526_spa	Ça a l'air brûlant...\Vas-y d'abord.\Quoi ? Tu veux qu'on y aille ensemble ?\Hmmm... La chaleur, ça me réussit pas.
c526_startbt	Fais-moi confiance, allez !
c526_story1	Je n'ai jamais vu une chose aussi magnifique.\Je suis habituée aux ciels gris et sombres.
c526_story2	Alors, j'ai vu juste, hein ?\Rien ne résiste à mon charme !\Hé hé.
c526_story3	Pourquoi il n'y a personne ?!\L'eau est glacée, maintenant !\Youhou ! Y a quelqu'un ?!
c526_true1	Tous mes Childs tremblent\de peur en voyant\le blason de ma famille.\Tous, sauf Reynard...
c526_true2	Je vais devenir Reine des démons et faire\connaître ma famille dans le monde entier.\Tout le monde aura peur de moi !
c526_true3	Pourquoi j'aurais pas le droit\d'aimer les trucs mignons qui brillent ?\C'est dans la nature d'un démon de prendre\un truc joli quand il le voit !
c526_victory	Hé hé, j'ai gagné. Évidemment.
c527_boss_long	Je vais jouer avec toi.
c527_boss_short	Je suis si belle que ça ?
c527_ctskill	Je n'ai rien senti.
c527_death_1	Gnn...
c527_death_2	C'était pas censé se passer comme ça...
c527_drive	Tu veux que je te caresse la tête ?
c527_hit_1	Argh !
c527_hit_2	Hi hi...
c527_hit_3	Tu te débrouilles bien.
c527_prskill	Hi hi hi, c'est adorable.
c527_skill	Une petite seconde...
c527_spa	Je ne savais pas qu'un endroit aussi joli existait.\Tu veux te baigner avec moi ?
c527_startbt	Eh ben ? Ne me dis pas que tu es en colère ?
c527_story1	Hi hi hi. ♥\Il y a plein de personnes seules et déprimées ici.\Un endroit idéal pour m'amuser.
c527_story2	Il n'y a pas de porte...\mais j'accepte d'ouvrir mon cœur...\pour quelqu'un aussi incroyable que toi...
c527_story3	Hi hi hi...\C'est un honneur de te servir, toi et tes amis, M. Démon.
c527_true1	Ma maîtresse ?\Oh, c'est une petite démone de rien du tout...\Hi hi, oublie-la.
c527_true2	Je veux que tu ne fasses attention\qu'à moi quand on est ensemble.\Je ne suis pas n'importe quelle Child. ♥
c527_true3	Tu veux être Roi des démons ?\Ça a l'air dangereux.\Laisse plutôt les autres démons s'en occuper\et reste jouer avec moi.
c527_victory	Un câlin pour fêter notre victoire ?
c529_boss_long	Dommage que tu doives m'affronter.
c529_boss_short	Tu n'as pas intérêt à pleurer en te battant.
c529_ctskill	Tu ne pouvais pas savoir.
c529_death_1	Oups, j'ai encore échoué...
c529_death_2	Pas dans ma prochaine vie... Pas encore...
c529_drive	Prends ça !
c529_hit_1	Argh !
c529_hit_2	Aïe...
c529_hit_3	Ça suffit !
c529_prskill	Ça va faire des étincelles !
c529_skill	Ne t'enfuis pas !
c529_spa	C'est vraiment sympa ici ! J'ai l'impression de flotter !\Tu aurais dû m'amener ici plus tôt.
c529_startbt	Finissons-en. J'ai des recherches à faire.
c529_story1	Hmm... Je devrais peut-être aussi rejoindre l'ashram.
c529_story2	Je serai alors la principale adjointe et remplirai ce rôle comme tu l'entends.
c529_story3	Je ne peux pas te donner de détails, mais je crois que la personne qui m'est destinée est au Japon.
c529_true1	Hathor, tu es comme une gamine sans surveillance au bord de l'eau.
c529_true2	Ragaraja... Elle est plus calme que je pensais. Elle a aussi la prestance d'une cheffe. Je pensais qu'elle serait plus comme Hathor.
c529_true3	Je pourrais rester ici avec Hathor pour le reste de ma vie. Mais ma vocation est plus importante.
c529_victory	J'ai accompli la mission du jour ! Je retourne à mes recherches.
c530_boss_long	Qu'attends-tu de moi ?
c530_boss_short	Veux-tu connaître la vérité cachée ?
c530_ctskill	La douleur ne te fait pas peur, n'est-ce pas ?
c530_death_1	Je n'aurais jamais pensé perdre...
c530_death_2	La prochaine fois... Oui, la prochaine...
c530_drive	Je vais te montrer la puissance de la mer !
c530_hit_1	Aouch... !
c530_hit_2	Une piqûre de moustique.
c530_hit_3	Ça réveille.
c530_prskill	Veux-tu vivre une expérience inoubliable ?
c530_skill	Je vais te ménager.
c530_spa	Ahh... C'est si chaud...\Tu sais, il existe de telles sources chaudes dans l'océan aussi.\Veux-tu venir les voir avec moi ?
c530_startbt	Finissons-en rapidement, j'ai faim.
c530_story1	Mon pouvoir spécial me permet de désentraver ton esprit\et de dénouer ton cœur.
c530_story2	De la détresse suite à une réincarnation...\Je pense en connaître la cause.
c530_story3	Voilà qui est sérieux.\C'est un miracle que tu sois en vie.
c530_true1	Tu es quelqu'un d'important.\Tout comme moi...\Non, tu sembles avoir encore plus d'expérience en tant qu'exorciste.
c530_true2	Comme c'est intimidant...\Je n'avais jamais vu une demi-déesse avec un tel pouvoir magique.
c530_true3	Calmer cette énergie enragée...\va me demander beaucoup d'efforts.
c530_victory	Veux-tu manger quelque chose en particulier ?
c537_boss_long	Tu es aussi ici pour me capturer ?
c537_boss_short	J'ai réussi à fuir... ou pas !
c537_ctskill	Votre capitaine vous dit adieu !
c537_death_1	*snif* Comment tu as pu... ?
c537_death_2	C'est par où, le paradis ?
c537_drive	Je t'ai dit de ne pas m'attacher !
c537_hit_1	Hiii !
c537_hit_2	Hein ?
c537_hit_3	Hiii !
c537_prskill	Hors de mon chemin.
c537_skill	Oups, désolée !
c537_spa	Pour un paradis, celui-ci n'est pas trop mal.\Aaah, quel bonheur... ♪
c537_startbt	La capitaine Élysée met les voiles !
c537_story1	La capitaine Élysée vogue vers la liberté !
c537_story2	Je ne me souviens même pas\d'avoir annulé mon pacte avec le maître !
c537_story3	*snif*\Un jour, je partirai en quête de la liberté !
c537_true1	Tu cherches le paradis aussi, n'est-ce pas, démon ?
c537_true2	Où suis-je ? Qui sont ces démons ?\Pourquoi est-ce si difficile de trouver le paradis ?!
c537_true3	Un jour, je mettrai les voiles et\je trouverai mon propre paradis.\Et je vivrai comme je l'entends !
c537_victory	Yo ho, yo ho ♪\Je me demande si je me rapproche du paradis.
c538_boss_long	Je sais ce que je dois faire.
c538_boss_short	Je vais me donner à fond.
c538_ctskill	Ouvrez vos yeux, je vous en prie !
c538_death_1	Était-ce un cauchemar ?
c538_death_2	Mon intervention vous a-t-elle été utile ?
c538_drive	Ce sont les conséquences de dépendre des rêves !
c538_hit_1	Ah...
c538_hit_2	J'ai manqué de prudence.
c538_hit_3	Ne vous inquiétez pas.
c538_prskill	Signal en cours de transmission.
c538_skill	Je vais vous donner un conseil.
c538_spa	Vous êtes une personne bien étrange\pour avoir amené un humble serviteur comme moi\dans un endroit pareil.
c538_startbt	Je suis Sallos, votre serviteur éternel.
c538_story1	Je vous plais tant que ça ?
c538_story2	Avec votre permission,\je voudrais pouvoir remonter le temps à ma discrétion,\mais uniquement en cas d'urgence.
c538_story3	Prenez-moi dans vos bras, je vous en prie.
c538_true1	Vais-je enfin le revoir ?\Je me demande à quoi il ressemble à présent.
c538_true2	Si je peux remonter le temps,\alors je suis prête.
c538_true3	Ça se termine souvent ainsi...\Quand mes désirs seront-ils assouvis ?\Quel que soit mon maître, les choses restent inchangées...\*soupir*
c538_victory	La victoire vous revient.
c539_10_boss_long	M'affronter est honneur.
c539_10_boss_short	Tremble de peur.
c539_10_ctskill	Tu vas souffrir.
c539_10_death_1	Je retourne au Royaume infernal...
c539_10_death_2	Je n'y crois pas...
c539_10_drive	Je ne peux pas encore échouer.
c539_10_hit_1	Hmpf !
c539_10_hit_2	C'était quoi, ça ?
c539_10_hit_3	Disparais.
c539_10_prskill	Ça va être douloureux.
c539_10_skill	Essaie de m'arrêter.
c539_10_spa	Je ne peux pas apprécier une telle chose seule. Viens avec moi.
c539_10_startbt	Je suis Belial, exécutrice du Royaume infernal.
c539_10_story1	Je sais que tu as oublié le passé, mais tu ne te souviens vraiment pas de moi ?
c539_10_story2	Que veux-tu dire ? Tu as vécu avec nombre de femmes jusqu'à récemment.
c539_10_story3	Me retrouver dans le Royaume des mortels pour la première fois depuis un demi-millénaire m'a affaiblie. Je suis tombée bien trop facilement dans ce piège.
c539_10_true1	Je pensais qu'on était plus proches que ça...
c539_10_true2	Tu as perdu la mémoire et ta force, mais pas ton charme.
c539_10_true3	Sans l'Hoplon du temps, j'aurais été en danger. Cette exorciste est redoutable !
c539_10_victory	Le combat avait commencé ?
c539_87_boss_long	Rares sont ceux qui ont la chance de rencontrer les consuls du Royaume infernal.
c539_87_boss_short	C'est parti.
c539_87_bubble_prskill	Accroche-toi.
c539_87_bubble_skill	Voyons si tu tiendras le choc.
c539_87_ctskill	Tu vas souffrir.
c539_87_death_1	Hoplon du temps... En arrière...
c539_87_death_2	J'ai besoin de repos.
c539_87_drive	Je vais t'anéantir !
c539_87_hit_1	Hmpf !
c539_87_hit_2	Ouille. Hé !
c539_87_hit_3	Ça chatouille.
c539_87_hit_4	Ho ho.
c539_87_hit_5	Ah !
c539_87_hit_6	Tu as osé me frapper ?
c539_87_hit_7	Adorable.
c539_87_hit_8	Chante pour moi.
c539_87_hit_9	Ça pique.
c539_87_prskill	Ça va être douloureux.
c539_87_skill	Prends ça.
c539_88_boss_long	Vois ma présence comme un honneur.
c539_88_boss_short	Me voici.
c539_88_bubble_prskill	Respire profondément et serre les dents.
c539_88_bubble_skill	Échauffons-nous.
c539_88_ctskill	Ça risque de faire mal.
c539_88_death_1	On se reverra.
c539_88_death_2	Encore...
c539_88_drive	Il est temps d'en finir !
c539_88_hit_1	Hmpf !
c539_88_hit_2	Ouille. Hé !
c539_88_hit_3	Ça chatouille.
c539_88_hit_4	Ho ho.
c539_88_hit_5	Ah !
c539_88_hit_6	Tu as osé me frapper ?
c539_88_hit_7	Adorable.
c539_88_hit_8	Chante pour moi.
c539_88_hit_9	Ça pique.
c539_88_prskill	Résiste à ça.
c539_88_skill	Prends ça.
c539_89_boss_long	Vois ma présence comme un honneur.
c539_89_boss_short	Me voici.
c539_89_bubble_prskill	Respire profondément et serre les dents.
c539_89_bubble_skill	Échauffons-nous.
c539_89_ctskill	Ça risque de faire mal.
c539_89_death_1	On se reverra.
c539_89_death_2	Encore...
c539_89_drive	Il est temps d'en finir !
c539_89_hit_1	Hmpf !
c539_89_hit_2	Ouille. Hé !
c539_89_hit_3	Ça chatouille.
c539_89_hit_4	Ho ho.
c539_89_hit_5	Ah !
c539_89_hit_6	Tu as osé me frapper ?
c539_89_hit_7	Adorable.
c539_89_hit_8	Chante pour moi.
c539_89_hit_9	Ça pique.
c539_89_prskill	Résiste à ça.
c539_89_skill	Prends ça.
c539_boss_long	Vois ma présence comme un honneur.
c539_boss_short	Me voilà.
c539_ctskill	Ça va faire mal.
c539_death_1	Ah...
c539_death_2	Tu es plus fort que je pensais...
c539_drive	Tu ne m'échapperas pas cette fois !
c539_hit_1	Hmpf !
c539_hit_2	Ridicule.
c539_hit_3	Ça chatouille.
c539_prskill	Peux-tu résister à ça ?
c539_skill	Prends ça.
c539_spa	Hmpf, j'ai des choses à faire.\Je ne peux évidemment pas rester dans un tel endroit.
c539_startbt	Es-tu prêt à aller en enfer ?
c539_story1	Je devrais me rendre au Royaume des mortels moi-même. Peu d'enquêteurs arrivent à la cheville d'Ód.
c539_story2	Passer de démone séductrice à démone séduite est amusant. Même si je suis toujours en service.
c539_story3	Permets-moi de me présenter officiellement. Je suis Belial, exécutrice du Royaume infernal. Heureuse de te revoir.
c539_true1	Un avatar de "Prométhée" manipule le concours du Roi des démons depuis les ombres ? Impossible...
c539_true2	Les mortels comptent leur âge avec des chiffres, comme c'est mignon !
c539_true3	Mitra est-il un avatar de "Prométhée" ? Serait-ce une réincarnation, ou... ?
c539_victory	Quel ennui.
c545_boss_long	Ne me regarde pas comme ça. Je m'inquiète, c'est tout !
c545_boss_short	Je vais être gentille, mais ne résiste pas trop.
c545_ctskill	Ça ne va pas te tuer, si ?
c545_death_1	... C'est tout pour aujourd'hui.
c545_death_2	J'ai besoin de repos...
c545_drive	Ange Ariel, puissance maximale.
c545_hit_1	Gah...
c545_hit_2	Grr, sérieusement ?
c545_hit_3	Ça fait mal !
c545_prskill	Je ne vais pas laisser passer ça.
c545_skill	Je vais jouer avec toi.
c545_spa	Tiens, tu essaies de mater discrètement ? Ça ne me dérange pas, mais... je risque de m'émoustiller.
c545_startbt	Finissons-en. Et vite, si possible.
c545_story1	Si tu me laisses diffuser ça à la télé, je pourrais bien travailler pour toi gratuitement !
c545_story2	Je crois... que j'aimerais en savoir plus sur ce démon.
c545_story3	Je suis en mission pour découvrir si les anomalies du Royaume des mortels font partie d'un présage.
c545_true1	C'est une exclusivité. Ça pourrait bien me valoir la promotion que j'ai toujours voulue. Comme ça, j'aurai accès à plus d'informations.
c545_true2	Je ne crois pas qu'il s'agisse de devenir Roi des démons. Si seulement je pouvais en apprendre plus sur ce démon... Les cieux me seraient reconnaissants.
c545_true3	C'est vraiment pénible. Il ne se passe jamais rien, d'habitude. Pourquoi maintenant ?
c545_victory	Tu ne vois pas l'écart de rangs entre nous ?
c550_boss_long	Petit papa Noël, voilà le bouquet final !
c550_boss_short	Quoi ?!\Tu es venu me voir ?
c550_ctskill	Bénédiction !
c550_death_1	Child de Noël à terre...
c550_death_2	La fête est finie...
c550_drive	Joyeux Noël !
c550_hit_1	Aïe !
c550_hit_2	Snif...\C'est méchant...
c550_hit_3	Aïe, aïe, aïe !
c550_prskill	Je vais prier pour que tu gagnes.
c550_skill	On va s'amuser.
c550_spa	Ces sources chaudes sont trop ennuyeuses, tu trouves pas ?\Et si on mettait quelques décorations de Noël ?
c550_startbt	Le Child de Noël est là !
c550_story1	Parce que je m'inquiète pour Carol, bien sûr !
c550_story2	Aujourd'hui, demain et après-demain !\Ce serait super si c'était tous les jours Noël, non ?
c550_story3	Je veux offrir le meilleur cadeau du monde à Carol !
c550_true1	Je me disais que Carol pourrait\encore dire un truc qu'elle regrette,\vu qu'elle a tendance à cacher ses sentiments.
c550_true2	Ce serait super drôle\si c'était tous les jours Noël, tu trouves pas ?\Hé hé, ça va être trop bien !
c550_true3	Un anniversaire, c'est un jour\où il faut absolument être heureux !
c550_victory	Je vais pas perdre à Noël.
c552_boss_long	Si on ne peut pas y couper, il faut essayer d'en profiter.
c552_boss_short	L'issue de ce match est déjà décidée.
c552_ctskill	J'étais plus rapide ?
c552_death_1	Vous voulez dire... que j'ai perdu ?
c552_death_2	J'ai raté ma chance...
c552_drive	On va régler ça en une seule manche.
c552_hit_1	Hmm?
c552_hit_2	C'est quoi, votre problème ?!
c552_hit_3	Ourf !
c552_prskill	Je n'en peux plus.
c552_skill	Vous n'allez pas vous en tirer si facilement.
c552_spa	J'ai du mal à rester en place.
c552_startbt	Vous voulez avoir autant de chance que moi ?
c552_story1	On se fiche de la chance !\Mon objectif est de gagner le premier prix !
c552_story2	J'ai l'impression d'avoir saisi\l'occasion d'une vie.
c552_story3	Je ne veux pas gâcher cette chance.\Je dois en profiter un maximum !
c552_true1	Le premier prix est à ma portée.\Pour de vrai, cette fois !
c552_true2	Dans la vie, tout est une question de chance.\Si on la laisse s'échapper, c'est terminé.
c552_true3	Mes vêtements n'ont rien à voir là-dedans.\Je m'amuse, ce n'est pas suffisant ?
c552_victory	Il faut dire que c'était évident.
m003_boss_long	Goûte à mon feu infernal maudit.
m003_boss_short	C'est le moment !
m003_ctskill	Flamme hurlante !
m003_death_1	L'étincelle de la colère ne mourra jamais...
m003_death_2	Gaaah...
m003_drive	Brasier infini !
m003_hit_1	Argh !
m003_hit_2	Ouille...
m003_hit_3	Gueuh !
m003_prskill	Frappe enflammée !
m003_skill	Argh !
m003_spa	L'étincelle de la colère ne mourra jamais...
m003_startbt	Il vaut mieux éviter de m'énerver !
m003_story1	C'est ce démon qui me donne la chair de poule !\Je jure de venger mon passeur de pacte !
m003_story2	Je vais t'avaler et te mastiquer !
m003_story3	Je te surveille en permanence, démon !
m003_true1	Vengeance ! Vengeance ! Vengeance sur le démon qui torture mon passeur de pacte !
m003_true2	Nous sommes une famille, mon cher Scouic...\Je jure de toujours te protéger...
m003_true3	Démon... Tu as torturé Scouic, mais je ne te tuerai pas.\Après tout, si tu meurs, je pourrai ne jamais le revoir...
m003_victory	Ha ha ha !
m004_boss_long	Goûte à mon feu infernal maudit.
m004_boss_short	C'est le moment !
m004_ctskill	Flamme hurlante !
m004_death_1	L'étincelle de la colère ne mourra jamais...
m004_death_2	Gaaah...
m004_drive	Brasier infini !
m004_hit_1	Argh !
m004_hit_2	Ouille...
m004_hit_3	Gueuh !
m004_prskill	Frappe enflammée !
m004_skill	Argh !
m004_spa	L'étincelle de la colère... ne meurt jamais...
m004_startbt	Il vaut mieux éviter de m'énerver !
m004_story1	C'est ce démon qui me donne la chair de poule !\Je jure de venger mon passeur de pacte !
m004_story2	Je vais t'avaler et te mastiquer !
m004_story3	Je te surveille en permanence, démon !
m004_true1	Vengeance ! Vengeance ! Vengeance sur le démon qui torture mon passeur de pacte !
m004_true2	Nous sommes une famille, mon cher Scouic...\Je jure de toujours te protéger...
m004_true3	Démon... Tu as torturé Scouic, mais je ne te tuerai pas.\Après tout, si tu meurs, je pourrai ne jamais le revoir...
m004_victory	Ha ha ha !
m007_boss_long	Fais de beaux rêves.
m007_boss_short	Oh là là ! Un nouveau jouet !
m007_ctskill	C'est quel doigt, à ton avis ?
m007_death_1	Je te tourmenterai éternellement !
m007_death_2	Gaaah !
m007_drive	Pourquoi tu cours ?
m007_hit_1	Raaah !
m007_hit_2	Aïe !
m007_hit_3	Argh !
m007_prskill	Ça va être trop cool !
m007_skill	Ha ha ha !
m007_spa	Viens, démon ! C'est à peine chaud. Ha ha ha.
m007_startbt	J'ai envie de jouer !
m007_story1	Au revoir ! Ha ha ha !
m007_story2	Je ne sais pas du tout ce que les humains pensent.
m007_story3	Au fait, démon. C'est si grave que les enfants fassent des cauchemars ?\Je pensais que les démons aimaient voir souffrir les humains.
m007_true1	Démon ! Tu vas jouer avec moi, cette fois ?\Sinon... je te chatouillerai pour l'éternité ! Ha ha ha !
m007_true2	Hi hi ! Quel sera mon prochain tour ?\Rien que d'y penser, je suis tout impatient !
m007_true3	J'en ai marre du Royaume des mortels ! Je veux aller jouer dans le Royaume infernal.\Démon ! Dépêche-toi de devenir Roi des démons pour qu'on puisse y ailler !
m007_victory	C'est déjà fini ? Je m'ennuie à nouveau...
m036_boss_long	Quelle malchance qu'on se soit croisés. Enfin, surtout pour toi...
m036_boss_short	Eespo.
m036_ctskill	Hityatsbu.
m036_death_1	Impressionnant... Ha ha...
m036_death_2	Euh...
m036_drive	Titbyu bi opel.
m036_hit_1	Argh...
m036_hit_2	Argh !
m036_hit_3	Gaaah !
m036_prskill	Qoli tashamayha ?
m036_skill	Hé hé hé...
m036_spa	Tu es aux sources chaudes et tu ne comptes pas te rincer l'œil ?\C'est décevant...
m036_startbt	Retiens ton souffle et écoute...
m036_story1	Je sais.\Tu es toujours... très intéressant à observer.
m036_story2	Mon talent, c'est de chuchoter dans les ténèbres...\Cet humain a peut-être entendu de sages paroles.
m036_story3	Tu es un si gentil démon, Maître...\Si personne d'autre ne veut faire bouger les choses ici, alors... Hé hé...
m036_true1	Je veux arracher ce masque... pour voir ton vrai visage.
m036_true2	N'aie pas trop confiance en toi. Sinon...\tes ténèbres intérieures te mèneront au désespoir...
m036_true3	Je sais qu'un affreux démon se cache en toi, quelque part...\N'essaie pas de me cacher ta vraie nature...
m036_victory	J'ai gagné... Hé hé...
m037_boss_long	Tu as de la chance de m'avoir rencontré.
m037_boss_short	Allez ! Hin hin hin...
m037_ctskill	Tibrehu !
m037_death_1	Ça craint !
m037_death_2	Gaaah !
m037_drive	Hatripeniha ?
m037_hit_1	Gah !
m037_hit_2	Ouille...
m037_hit_3	Aaaah !
m037_prskill	Ahazti !
m037_skill	Hin hin hin...
m037_spa	Hin hin hin... Pas d'inquiétude, je ne te jouerai pas de tour.\Pas aujourd'hui, en tout cas...
m037_startbt	Prêt à commencer ? Hin hin hin...
m037_story1	Les humains sont si faibles. C'est pour ça que c'est si drôle de les asticoter !\Hin hin hin !
m037_story2	C'est vrai, mon passeur de pacte est un peu mégalomane...\Hin hin hin... Si j'étais toi, je me tiendrais prêt...
m037_story3	Hin hin hin, je te dirai rien.\Tout l'intérêt des canulars, c'est qu'ils restent secrets... jusqu'à ce qu'ils le soient plus.
m037_true1	Quel sera mon prochain tour ?\Hin hin hin, ça va être drôle !
m037_true2	Hin hin hin... Un démon qui se comporte comme un humain ?\Ridicule.
m037_true3	Hin hin hin... J'ai hâte que tu deviennes Roi des démons.\Au fait... tu es sûr de ne pas vouloir abandonner ?
m037_victory	Hin hin hin ! J'ai gagné !
m038_10_boss_long	Je ne compte pas perdre.
m038_10_boss_short	Combattons.
m038_10_ctskill	Ah !
m038_10_death_1	Ngh...
m038_10_death_2	Alors, c'est ainsi... que je meurs...
m038_10_drive	C'est fini.
m038_10_hit_1	Gueuh...
m038_10_hit_2	Pas mal...
m038_10_hit_3	Je peux encore... me battre...
m038_10_prskill	Quelle force...
m038_10_skill	Attention...
m038_10_spa	D'accord.
m038_10_startbt	Commençons.
m038_10_story1	Je peux me battre ?
m038_10_story2	J'ai gagné.
m038_10_story3	Je sais ce que tu veux...
m038_10_true1	Agis d'abord... réfléchis ensuite.
m038_10_true2	Tout ce que je regarde... je le désire.
m038_10_true3	Peux-tu... me satisfaire ?
m038_10_victory	J'ai gagné.
m038_boss_long	Je ne compte pas perdre.
m038_boss_short	Combattons.
m038_ctskill	Ah !
m038_death_1	Ngh...
m038_death_2	Alors, c'est ainsi... que je meurs...
m038_drive	C'est fini !
m038_hit_1	Gueuh...
m038_hit_2	Pas mal...
m038_hit_3	Je peux encore... me battre...
m038_prskill	Quelle force...
m038_skill	Attention...
m038_spa	D'accord.
m038_startbt	Commençons.
m038_story1	Je peux me battre ?
m038_story2	J'ai gagné.
m038_story3	Je sais ce que tu veux...
m038_true1	Agis d'abord... réfléchis ensuite.
m038_true2	Tout ce que je regarde... je le désire.
m038_true3	Peux-tu... me satisfaire ?
m038_victory	J'ai gagné.
m039_boss_long	Ne m'énerve pas...
m039_boss_short	Je suis énervé ! Je vais te tuer !
m039_ctskill	Je vais te détruire !
m039_death_1	Tu vas le payer de ta vie...
m039_death_2	Aaargh !
m039_drive	Je vais te tuer !
m039_hit_1	Argh !
m039_hit_2	Gah !
m039_hit_3	Gueuh !
m039_prskill	Grah !
m039_skill	Grrr...
m039_spa	Rrrgh...
m039_startbt	Je suis... énervé !
m039_story1	Yuga fâché ! Yuga casser !
m039_story2	J'aime les petites choses mignonnes...\Je les protège...
m039_story3	Prendre oiseau à crétin de maître !
m039_true1	Je suis énervé ! Énervé ! Graaah !
m039_true2	J'aime les choses mignonnes...\Je les protège...
m039_true3	Crétin de maître... Sans s'énerver, on perd...\Alors je m'énerverai... pour toi !
m039_victory	Je les ai tous tués...
m040_boss_long	Viens, vermisseau.
m040_boss_short	Amène-toi.
m040_ctskill	Ce sont les lois de l'univers.
m040_death_1	Ça aussi, c'est la volonté des cieux.
m040_death_2	Ha ha !
m040_drive	Pourquoi combats-tu ?
m040_hit_1	Ha ha ha.
m040_hit_2	Oooh...
m040_hit_3	Gah...
m040_prskill	Peux-tu vaincre le destin ?
m040_skill	Il faut savoir s'adapter.
m040_spa	J'imagine qu'un moment comme ça de temps en temps, c'est pas mal.
m040_startbt	C'est le début d'un autre combat vide de sens ?
m040_story1	C'était la volonté des cieux que je devienne ton Child.
m040_story2	Je suppose que j'ai besoin de plus d'entraînement.
m040_story3	Rejette tes désirs. Plus tes désirs sont purs, plus ils te feront souffrir.
m040_true1	Plus tu renonceras, plus tu auras de possibilités de gagner.
m040_true2	Tu dois encore renoncer à beaucoup de choses.\Tu manques de discipline.
m040_true3	Renonce à tout désir. Ce n'est qu'alors que tu seras en paix.
m040_victory	Ha ha. On ne sait jamais quelles surprises la vie nous réserve.
m045_00_boss_long	Dis-moi que tu m'aimes ! Tout de suite !
m045_00_boss_short	Aime-moi !
m045_00_ctskill	Ne regarde que moi !
m045_00_death_1	Tu m'as rejetée... Comment oses-tu ?
m045_00_death_2	Si tu crois que c'est fini... tu te trompes...
m045_00_drive	Tu es à moi !
m045_00_hit_1	Aaah !
m045_00_hit_2	Aïe !
m045_00_hit_3	Arrête !
m045_00_prskill	Tu m'aimes aussi, hein ?
m045_00_skill	Aaah !
m045_00_spa	Comment oses-tu me reluquer !\Tu ferais mieux d'assumer !
m045_00_startbt	Tu m'aimes ? Moi aussi !
