// key	SKILL_NAME_	SKILL_VISUAL_	SKILL_DESCRIPTION_
53010004	Monday Dungeon Battle Buff	none	ATK {value_1} for Dark Type Allies and DEF {value_2} for Light Type Enemies
53010005	Monday Dungeon Battle Buff	none	ATK {value_1} for Dark Type Allies and DEF {value_2} for Light Type Enemies
53020001	Tuesday Dungeon Battle Buff	none	ATK {value_1} for Water Type Allies and DEF {value_2} for Fire Type Enemies
53020002	Tuesday Dungeon Battle Buff	none	ATK {value_1} for Water Type Allies and DEF {value_2} for Fire Type Enemies
53020003	Tuesday Dungeon Battle Buff	none	ATK {value_1} for Water Type Allies and DEF {value_2} for Fire Type Enemies
53020004	Tuesday Dungeon Battle Buff	none	ATK {value_1} for Water Type Allies and DEF {value_2} for Fire Type Enemies
53020005	Tuesday Dungeon Battle Buff	none	ATK {value_1} for Water Type Allies and DEF {value_2} for Fire Type Enemies
53030001	Wednesday Dungeon Battle Buff	none	ATK {value_1} for Wood Type Allies and DEF {value_2} for Water Type Enemies
53030002	Wednesday Dungeon Battle Buff	none	ATK {value_1} for Wood Type Allies and DEF {value_2} for Water Type Enemies
53030003	Wednesday Dungeon Battle Buff	none	ATK {value_1} for Wood Type Allies and DEF {value_2} for Water Type Enemies
53030004	Wednesday Dungeon Battle Buff	none	ATK {value_1} for Wood Type Allies and DEF {value_2} for Water Type Enemies
53030005	Wednesday Dungeon Battle Buff	none	ATK {value_1} for Wood Type Allies and DEF {value_2} for Water Type Enemies
53040001	Thursday Dungeon Battle Buff	none	ATK {value_1} for Fire Type Allies and DEF {value_2} for Wood Type Enemies
53040002	Thursday Dungeon Battle Buff	none	ATK {value_1} for Fire Type Allies and DEF {value_2} for Wood Type Enemies
53040003	Thursday Dungeon Battle Buff	none	ATK {value_1} for Fire Type Allies and DEF {value_2} for Wood Type Enemies
53040004	Thursday Dungeon Battle Buff	none	ATK {value_1} for Fire Type Allies and DEF {value_2} for Wood Type Enemies
53040005	Thursday Dungeon Battle Buff	none	ATK {value_1} for Fire Type Allies and DEF {value_2} for Wood Type Enemies
53050001	Friday Dungeon Battle Buff	none	ATK {value_1} for Light Type Allies and DEF {value_2} for Dark Type Enemies
53050002	Friday Dungeon Battle Buff	none	ATK {value_1} for Light Type Allies and DEF {value_2} for Dark Type Enemies
53050003	Friday Dungeon Battle Buff	none	ATK {value_1} for Light Type Allies and DEF {value_2} for Dark Type Enemies
53050004	Friday Dungeon Battle Buff	none	ATK {value_1} for Light Type Allies and DEF {value_2} for Dark Type Enemies
53050005	Friday Dungeon Battle Buff	none	ATK {value_1} for Light Type Allies and DEF {value_2} for Dark Type Enemies
53060001	Gold Dungeon Battle Buff	none	DEF {value_1} and Debuff Immunity for all Enemies
53060002	Gold Dungeon Battle Buff	none	DEF {value_1} and Debuff Immunity for all Enemies
53060003	Gold Dungeon Battle Buff	none	DEF {value_1} and Debuff Immunity for all Enemies
53060004	Gold Dungeon Battle Buff	none	DEF {value_1} and Debuff Immunity for all Enemies
53060005	Gold Dungeon Battle Buff	none	DEF {value_1} and Debuff Immunity for all Enemies
53110010	Leader Buff	none	Auto Attack Damage {value_1} for Water Type Allies
531100103	Leader Buff	none	All Skill Final Blow {value_1} for Water Type Allies
53110030	Leader Buff	none	Slide Skill Damage {value_1} for Water Type Allies
531100303	Leader Buff	none	Slide Skill Final Blow {value_1} for Water Type Allies
53110040	Leader Buff	none	ATK {value_1} for Water Type Allies
531100403	Leader Buff	none	ATK {value_1} for Water Type Allies
53110050	Leader Buff	none	ATK {value_1} for Water Type Allies
531100503	Leader Buff	none	ATK {value_1} for Water Type Allies
53110060	Leader Buff	none	Tap Skill Damage {value_1} for Water Type Allies
531100603	Leader Buff	none	Tap Skill Final Blow {value_1} for Water Type Allies
53120010	Leader Buff	none	DEF {value_1} for Water Type Allies
531200104	Leader Buff	none	DEF {value_1} for Water Type Allies
53120020	Leader Buff	none	Max HP {value_1} for Water Type Allies
531200204	Leader Buff	none	Max HP {value_1} for Water Type Allies
53120030	Leader Buff	none	Max HP {value_1} for Water Type Allies
531200304	Leader Buff	none	Max HP {value_1} for Water Type Allies
53120040	Leader Buff	none	EVA{value_1} for Water Type Allies
531200404	Leader Buff	none	EVA{value_1} for Water Type Allies
53120050	Leader Buff	none	Grant Vampirism (recover {p_value_1} HP on attack) to Water Type allies
531200504	Leader Buff	none	Vampirism (recover {p_value_1} HP on attack) for Water Type Allies
53130010	Leader Buff	none	Heal Amount{value_1} for all Allies
531300104	Leader Buff	none	Heal Amount{value_1} for all Allies
53140010	Leader Buff	none	Skill Gauge Charge Speed {value_1} for Fire Type Enemies
531400104	Leader Buff	none	Skill Gauge Charge Speed {value_1} for Fire Type Enemies
53140020	Leader Buff	none	Fire Type Enemies' AGL {value_1}
531400204	Leader Buff	none	Fire Type Enemies' AGL {value_1}
53140030	Leader Buff	none	Enemies' Skill Gauge Charge Speed {value_1}
531400304	Leader Buff	none	Enemies' Skill Gauge Charge Speed {value_1}
53150010	Leader Buff	none	Skill Gauge Charge Amount{value_1} for Water Type Allies
531500104	Leader Buff	none	Skill Gauge Charge Amount{value_1} for Water Type Allies
53150020	Leader Buff	none	ATK {value_1} for all Allies
531500204	Leader Buff	none	ATK {value_1} for all Allies
53150030	Leader Buff	none	CRT Rate{value_1} for Water Type Allies
531500304	Leader Buff	none	CRT Rate{value_1} for Water Type Allies
53210010	Leader Buff	none	Slide Skill Damage {value_1} for Fire Type Allies
532100104	Leader Buff	none	Slide Skill Final Damage {value_1} for Fire Type Allies
53210020	Leader Buff	none	Tap Skill Damage {value_1} for Fire Type Allies
532100204	Leader Buff	none	Tap Skill Final Blow {value_1} for Fire Type Allies
53210030	Leader Buff	none	Auto Attack Damage {value_1} for Fire Type Allies
532100304	Leader Buff	none	All Skill Final Blow {value_1} for Fire Type Allies
53210040	Leader Buff	none	ATK {value_1} for Fire Type Allies
532100404	Leader Buff	none	ATK {value_1} for Fire Type Allies
53220010	Leader Buff	none	Max HP {value_1} for Fire Type Allies
532200104	Leader Buff	none	Max HP {value_1} for Fire Type Allies
53220020	Leader Buff	none	Max HP {value_1} for Fire Type Allies
532200204	Leader Buff	none	Max HP {value_1} for Fire Type Allies
53220030	Leader Buff	none	Grant Vampirism (recover {p_value_1} HP on attack) to Fire Allies
532200304	Leader Buff	none	Vampirism (recover {p_value_1} HP on attack) for Fire Type Allies
53220040	Leader Buff	none	DEF {value_1} for all Allies
532200404	Leader Buff	none	DEF {value_1} for all Allies
53220050	Leader Buff	none	DEF {value_1} for Fire Type Allies
532200504	Leader Buff	none	DEF {value_1} for Fire Type Allies
53220060	Leader Buff	none	Grant Reflect to Fire allies (returns {p_value_1} of damage taken)
532200604	Leader Buff	none	Reflect (returns {p_value_1} of damage taken) for Fire Type Allies
53220070	Leader Buff	none	EVA {value_1} for Fire Type Allies
532200704	Leader Buff	none	EVA {value_1} for Fire Type Allies
53230020	Leader Buff	none	Regen amount {value_1} for all Allies
532300204	Leader Buff	none	Regen amount {value_1} for all Allies
53240010	Leader Buff	none	DEF {value_1} for all enemies
532400104	Leader Buff	none	DEF {value_1} for all enemies
53240020	Leader Buff	none	DEF {value_1} for all enemies
532400204	Leader Buff	none	DEF {value_1} for all enemies
53240030	Leader Buff	none	Wood Type Enemies' AGL {value_1}
532400304	Leader Buff	none	Wood Type Enemies' AGL {value_1}
53240040	Leader Buff	none	ATK {value_1} for all Enemies
532400404	Leader Buff	none	ATK {value_1} for all Enemies
53250010	Leader Buff	none	ATK {value_1} for Fire Type Allies
532500104	Leader Buff	none	ATK {value_1} for all Allies
53310010	Leader Buff	none	ATK {value_1} for Wood Type Allies
533100105	Leader Buff	none	ATK {value_1} for Wood Type Allies
53310020	Leader Buff	none	Tap Skill Damage {value_1} for Wood Type Allies
533100205	Leader Buff	none	Tap Skill Final Blow {value_1} for Wood Type Allies
53310030	Leader Buff	none	Tap Skill Damage {value_1} for Wood Type Allies
533100305	Leader Buff	none	Tap Skill Final Blow {value_1} for Wood Type Allies
53320010	Leader Buff	none	Vampirism (recover {p_value_1} HP on attack) for Wood Type Allies
533200104	Leader Buff	none	Vampirism (recover {p_value_1} HP on attack) for Wood Type Allies
53320020	Leader Buff	none	Max HP {value_1} for Wood Type Allies
533200204	Leader Buff	none	Max HP {value_1} for Wood Type Allies
53320030	Leader Buff	none	Grant Reflect to Wood allies (returns {p_value_1} of damage taken)
533200304	Leader Buff	none	Reflect (returns {p_value_1} of damage taken) for Wood Type Allies
53320040	Leader Buff	none	DEF {value_1} for Wood Type Allies
533200404	Leader Buff	none	DEF {value_1} for Wood Type Allies
53320050	Leader Buff	none	EVA {value_1} for Wood Type Allies
533200504	Leader Buff	none	EVA {value_1} for Wood Type Allies
53330010	Leader Buff	none	Regen Amount {value_1} for Wood Type Allies
533300104	Leader Buff	none	Regen Amount {value_1} for Wood Type Allies
53330020	Leader Buff	none	Heal amount {value_1} for Wood Type Allies
533300204	Leader Buff	none	Heal amount {value_1} for Wood Type Allies
53340010	Leader Buff	none	Weak Point DEF {value_1} for Enemies
533400104	Leader Buff	none	Weak Point DEF {value_1} for Enemies
53350010	Leader Buff	none	DEF {value_1} for all Allies
533500104	Leader Buff	none	DEF {value_1} for all Allies
53350020	Leader Buff	none	DEF {value_1} for Wood Type Allies
533500204	Leader Buff	none	DEF {value_1} for Wood Type Allies
53350030	Leader Buff	none	ATK {value_1} for Wood Type Allies
533500304	Leader Buff	none	ATK {value_1} for Wood Type Allies
53410010	Leader Buff	none	Tap Skill Damage {value_1} for Light Type Allies
534100104	Leader Buff	none	Tap Skill Final Blow {value_1} for Light Type Allies
53410020	Leader Buff	none	ATK {value_1} for Light Type Allies
534100204	Leader Buff	none	ATK {value_1} for Light Type Allies
53410040	Leader Buff	none	Slide Skill Damage {value_1} for Light Type Allies
534100404	Leader Buff	none	Slide Skill Final Blow {value_1} for Light Type Allies
53420010	Leader Buff	none	EVA {value_1} for Light Type Allies
534200104	Leader Buff	none	EVA {value_1} for Light Type Allies
53420020	Leader Buff	none	Max HP {value_1} for Light Type Allies
534200204	Leader Buff	none	Max HP {value_1} for Light Type Allies
53420030	Leader Buff	none	DEF {value_1} for Light Type Allies
534200304	Leader Buff	none	DEF {value_1} for Light Type Allies
53420040	Leader Buff	none	Max HP {value_1} for Light Type Allies
534200404	Leader Buff	none	Max HP {value_1} for Light Type Allies
53420050	Leader Buff	none	DEF {value_1} for Light Type Allies
534200504	Leader Buff	none	DEF {value_1} for Light Type Allies
53420060	Leader Buff	none	Grant Reflect to Light Type allies (returns {p_value_1} of damage taken)
534200604	Leader Buff	none	Reflect (returns {p_value_1} of damage taken) for Light Type Allies
53430010	Leader Buff	none	Heal Amount {value_1} for Light Type Allies
534300104	Leader Buff	none	Heal Amount {value_1} for Light Type Allies
53430020	Leader Buff	none	Regen Amount {value_1} for Light Type Allies
534300204	Leader Buff	none	Regen Amount {value_1} for Light Type Allies
53440010	Leader Buff	none	Debuff EVA{value_1} for Dark Type enemies
534400104	Leader Buff	none	Debuff EVA {value_1} for Dark Type Enemies
53440020	Leader Buff	none	DEF {value_1} for Dark Type enemies
534400204	Leader Buff	none	DEF {value_1} for Dark Type enemies
53440030	Leader Buff	none	Recovery Amount (Regen, Heal) {value_1} for Enemies
534400304	Leader Buff	none	Recovery Amount (Regen, Heal) {value_1} for Enemies
53450010	Leader Buff	none	Recovery Amount (Regen, Heal) {value_1} for Light Type Allies
534500104	Leader Buff	none	Recovery Amount (Regen, Heal) {value_1} for Light Type Allies
53450020	Leader Buff	none	ATK {value_1} for Light Type Allies
534500204	Leader Buff	none	ATK {value_1} for all Allies
53510010	Leader Buff	none	Tap Skill Damage {value_1} for Dark Type Allies
535100104	Leader Buff	none	Tap Skill Final Blow {value_1} for Dark Type Allies
53510020	Leader Buff	none	ATK {value_1} for Dark Type Allies
535100204	Leader Buff	none	ATK {value_1} for Dark Type Allies
53510030	Leader Buff	none	ATK {value_1} for Dark Type Allies
535100304	Leader Buff	none	ATK {value_1} for Dark Type Allies
53510040	Leader Buff	none	Slide Skill Damage {value_1} for Dark Type Allies
535100404	Leader Buff	none	Slide Skill Final Blow {value_1} for Dark Type Allies
53510050	Leader Buff	none	Auto Attack Damage {value_1} for Dark Type Allies
535100504	Leader Buff	none	All Skill Final Blow{value_1} for Dark Type Allies
53510060	Leader Buff	none	Tap Skill Damage {value_1} for Dark Type Allies
535100604	Leader Buff	none	Tap Skill Final Blow {value_1} for Dark Type Allies
53520010	Leader Buff	none	Max HP {value_1} for all Allies
535200104	Leader Buff	none	Max HP {value_1} for all Allies
53520020	Leader Buff	none	Grant Reflect to Dark Type allies (returns {p_value_1} of damage taken)
535200204	Leader Buff	none	Reflect (returns {p_value_1} of damage taken) for Dark Type Allies
53520030	Leader Buff	none	Grant Reflect to Dark Type Allies (returns {p_value_1} of damage taken)
535200304	Leader Buff	none	Reflect (returns {p_value_1} of damage taken) for Dark Type Allies
53520040	Leader Buff	none	Grant Vampirism to Dark Type Allies (recover {p_value_1} HP on attack)
535200404	Leader Buff	none	Vampirism (recover {p_value_1} HP on attack) for Dark Type Allies
53520050	Leader Buff	none	DEF {value_1} for Dark Type Allies
535200504	Leader Buff	none	DEF {value_1} for Dark Type Allies
53520060	Leader Buff	none	Dark Type AlliesEVA {value_1}
535200604	Leader Buff	none	Dark Type AlliesEVA {value_1}
53530010	Leader Buff	none	Regen Amount {value_1} for Dark Type Allies
535300104	Leader Buff	none	Regen Amount {value_1} for Dark Type Allies
53530020	Leader Buff	none	Heal Amount {value_1} for Dark Type Allies
535300204	Leader Buff	none	Heal Amount {value_1} for Dark Type Allies
53540010	Leader Buff	none	ATK {value_1} for all Enemies
535400104	Leader Buff	none	ATK {value_1} for all Enemies
53540020	Leader Buff	none	ATK {value_1} for Light Type Enemies
535400204	Leader Buff	none	ATK {value_1} for Light Type Enemies
53550010	Leader Buff	none	CRT Rate{value_1} for Dark Type Allies
535500104	Leader Buff	none	CRT Rate{value_1} for Dark Type Allies
53550020	Leader Buff	none	ATK {value_1} for Dark Type Allies
535500204	Leader Buff	none	ATK {value_1} for all Allies
54040001	Berserk	none	Enemy gains Berserk
54040002	Debuff Duration Cut (Monster)	none	Debuff DurationCut Debuff duration by {value_1} and increase Debuff EVA{value_2} for all enemies
54040003	Raid Battle Buff 1	none	Enemies' Skill Gauge Charge Speed {value_1}
54040004	Raid Battle Buff 2	none	Enemies' Skill Gauge Charge Speed {value_1}
54040005	Raid Battle Buff 3	none	Enemies' Skill Gauge Charge Speed {value_1}
54040006	Raid Battle Buff 4	none	Enemies' Skill Gauge Charge Speed {value_1}
54040007	Raid Battle Buff 5	none	Enemies' Skill Gauge Charge Speed {value_1}
54040008	Forbidden	none	Enemies' Debuff Duration cut {value_1}, Enemies' Debuff EVA increased {value_2}
54040009	World Boss Battle Buff	none	Weak Point DEF {value_1} for all Enemies, Nullify Disable Debuffs (Petrify, Silence, Confuse, Stun, Sleep, Smite)
54040010	Forbidden	none	Enemies' Debuff Duration cut {value_1}, Enemies' Debuff EVA increased {value_2}
54040011	Forbidden	none	Enemies' Debuff Duration cut {value_1}, Enemies' Debuff EVA increased {value_2}
54040012	Raid Battle Buff 6	none	Enemy's Critical Damage DEF {value_2}
54040013	Raid Battle Buff 7	none	Enemy's Critical Damage DEF {value_2}
54040014	Raid Battle Buff 8	none	Enemy's Critical Damage DEF {value_2}
54040015	Raid Battle Buff 9	none	Enemy's Critical Damage DEF {value_2}
54040016	Raid Battle Buff 10	none	Enemy's Critical Damage DEF {value_2}
54040017	Raid Battle Buff 11	none	Player's ATK for Weak Point Skill Damage increase {value_1}
54040018	Raid Battle Buff 12	none	Player's ATK for Weak Point Skill Damage increase {value_1}
54040019	Raid Battle Buff 13	none	Player's ATK for Weak Point Skill Damage increase {value_1}
54040020	Raid Battle Buff 14	none	Player's ATK for Weak Point Skill Damage increase {value_1}
54040021	Raid Battle Buff 15	none	Player's ATK for Weak Point Skill Damage increase {value_1}
54040022	Raid Battle Buff 16	none	Enemies' Debuff duration is shortened {value_1}
54040023	Raid Battle Buff 17	none	Enemies' Debuff duration is shortened {value_1}
54040024	Raid Battle Buff 18	none	Enemies' Debuff duration is shortened {value_1}
54040025	Raid Battle Buff 19	none	Enemies' Debuff duration is shortened {value_1}
54040026	Raid Battle Buff 20	none	ATK {value_1} for all Allies
54040027	Raid Battle Buff 21	none	ATK {value_1} for all Allies
54040028	Raid Battle Buff 22	none	Increase Weak Point Skill Damage by {value_1} for player's attacks, Weak Point DEF {value_2} for Light Type Allies
54040029	Raid Battle Buff 23	none	Increase Weak Point Skill Damage by {value_1} for player's attacks, Weak Point DEF {value_2} for Light Type Allies
54040030	Raid Battle Buff 24	none	Increase Weak Point Skill Damage by {value_1} for player's attacks, Weak Point DEF {value_2} for Light Type Allies
54040031	Raid Battle Buff 25	none	Increase Weak Point Skill Damage by {value_1} for player's attacks, Weak Point DEF {value_2} for Light Type Allies
54040032	Raid Battle Buff 26	none	Increase Weak Point Skill Damage by {value_1} for player's attacks, Weak Point DEF {value_2} for Light Type Allies
54040033	Raid Battle Buff 27	none	Enemies' Skill Gauge Charge Speed {value_1}
54040034	Raid Battle Buff 28	none	Enemies' Skill Gauge Charge Speed {value_1}
54040035	Raid Battle Buff 29	none	Enemies' Skill Gauge Charge Speed {value_1}
54040036	Raid Battle Buff 30	none	Enemies' Skill Gauge Charge Speed {value_1}
54040037	Raid Battle Buff 31	none	Enemies' Skill Gauge Charge Speed {value_1}
54040038	World Boss Battle Buff		Weak Point DEF {value_1} for all Enemies and Nullify Disable Debuffs (Petrify, Silence, Confuse, Stun, Sleep, Smite), Nullify Electrocution Debuff
54040039	Battle Buff III		Weak Point DEF {value_1} for Bosses and debuff duration reduction {value_2}
54110010	Leader Buff	none	Auto Attack Damage {value_1} for Water Type Allies
541100104	Leader Buff		All Skill Final Blow {value_1} for Water Type Allies
54110020	Leader Buff	none	Tap Skill Damage {value_1} for Water Type Allies
541100204	Leader Buff		Tap Skill Final Blow {value_1} for Water Type Allies
54110040	Leader Buff	none	CRT{value_1} for Water Type Allies
541100404	Leader Buff		CRT{value_1} for Water Type Allies
54120010	Leader Buff	none	DEF {value_1} for Water Type Allies
541200104	Leader Buff		DEF {value_1} for Water Type Allies
54120020	Leader Buff	none	Max HP {value_1} for Water Type Allies
541200204	Leader Buff		Max HP {value_1} for Water Type Allies
54130010	Leader Buff	none	Regen Amount {value_1} for Water Type Allies
541300104	Leader Buff		Regen Amount {value_1} for Water Type Allies
54140010	Leader Buff	none	Skill Gauge Charge Speed {value_1} for Fire Type Enemies
541400104	Leader Buff		Skill Gauge Charge Speed {value_1} for Fire Type Enemies
54140020	Leader Buff	none	ATK {value_1} for Fire Type Enemies
541400204	Leader Buff		ATK {value_1} for Fire Type Enemies
54150010	Leader Buff	none	Skill Gauge Charge Speed {value_1} for all Allies
541500104	Leader Buff		Skill Gauge Charge Speed {value_1} for all Allies
54150020	Leader Buff	none	Skill Gauge Charge Amount {value_1} for all Allies
541500204	Leader Buff		Skill Gauge Charge Amount {value_1} for all Allies
54210010	Leader Buff	none	Tap Skill Damage {value_1} for Fire Type Allies
542100104	Leader Buff		Tap Skill Final Blow {value_1} for Fire Type Allies
54210020	Leader Buff	none	Auto Attack Damage {value_1} for Fire Type Allies
542100204	Leader Buff		All Skill Final Blow {value_1} for Fire Type Allies
54210030	Leader Buff	none	ATK {value_1} for Fire Type Allies
542100304	Leader Buff		ATK {value_1} for Fire Type Allies
54210040	Leader Buff	none	CRT {value_1} for Fire Type Allies
542100404	Leader Buff		CRT {value_1} for Fire Type Allies
54220010	Leader Buff	none	Max HP {value_1} for Fire Type Allies
542200104	Leader Buff		Max HP {value_1} for Fire Type Allies
54220020	Leader Buff	none	DEF {value_1} for Fire Type Allies
542200204	Leader Buff		DEF {value_1} for Fire Type Allies
54220030	Leader Buff	none	Reflect {value_1} for Fire Type Allies
542200304	Leader Buff		Reflect {value_1} for Fire Type Allies
54220040	Leader Buff		DEF {value_1} for Fire Type Allies
542200405	Leader Buff		DEF {value_1} for Fire Type Allies
54230010	Leader Buff	none	Regen Amount {value_1} for Fire Type Allies
542300104	Leader Buff		Regen Amount {value_1} for Fire Type Allies
54240010	Leader Buff	none	DEF {value_1} for Wood Type Enemies
542400104	Leader Buff		DEF {value_1} for Wood Type Enemies
54240020	Leader Buff	none	DEF {value_1} for Wood Type Enemies
542400204	Leader Buff	none	DEF {value_1} for Wood Type Enemies
54240030	Leader Buff		Debuff EVA {value_1} for Water Type Enemies
542400305	Leader Buff		Debuff EVA {value_1} for Water Type Enemies (in PvP, Debuff Duration {value_2} for Water Type Enemies)
54250010	Leader Buff	none	ATK {value_1} for all Allies
542500104	Leader Buff		ATK {value_1} for all Allies
54250020	Leader Buff	none	ATK {value_1} for Fire Type Allies
542500204	Leader Buff		ATK {value_1} for Fire Type Allies
54310010	Leader Buff	none	ATK {value_1} for Wood Type Allies
543100104	Leader Buff		ATK {value_1} for Wood Type Allies
54310020	Leader Buff	none	Tap Skill Damage {value_1} for Wood Type Allies
543100204	Leader Buff		Tap Skill Final Blow {value_1} for Wood Type Allies
54310030	Leader Buff	none	CRT {value_1} for Wood Type Allies
543100304	Leader Buff		CRT {value_1} for Wood Type Allies
54310040	Leader Buff	none	Auto Attack Damage {value_1} for Wood Type Allies
543100404	Leader Buff		All Skill Final Blow {value_1} for Wood Type Allies
54310050	Leader Buff	none	Slide Skill Damage {value_1} for Wood Type Allies
543100504	Leader Buff		Slide Skill Final Damage {value_1} for Wood Type Allies
54320010	Leader Buff	none	Vampirism to Wood Type Allies (recover {p_value_1} HP on attack)
543200104	Leader Buff		Vampirism (recover {p_value_1} HP on attack) for Wood Type Allies
54320020	Leader Buff	none	Max HP {value_1} for Wood Type Allies
543200204	Leader Buff		Max HP {value_1} for Wood Type Allies
54320030	Leader Buff	none	DEF {value_1} for Wood Type Allies
543200304	Leader Buff		DEF {value_1} for Wood Type Allies
54330010	Leader Buff	none	Heal Amount {value_1} for Wood Type Allies
543300104	Leader Buff		Heal amount {value_1} for Wood Type Allies
54340010	Leader Buff	none	Water Type Enemies' ATK {value_1}
543400104	Leader Buff		Water Type Enemies' ATK {value_1}
54340020	Leader Buff	none	Water Type Enemies' Skill Charge Speed {value_1}
543400204	Leader Buff		Water Type Enemies' Skill Gauge Charge Speed {value_1}
54350010	Leader Buff	none	DEF {value_1} for all Allies
543500104	Leader Buff		DEF {value_1} for all Allies
54350020	Leader Buff		EVA {value_1} for Wood Type Allies
543500205	Leader Buff		EVA {value_1} for all Allies
54410010	Leader Buff	none	AGL {value_1} for Light Type Allies
544100104	Leader Buff		AGL {value_1} for Light Type Allies
54410020	Leader Buff	none	ATK {value_1} for Light Type Allies
544100204	Leader Buff		ATK {value_1} for Light Type Allies
54410030	Leader Buff	none	Auto Attack damage {value_1} for Light Type Allies
544100304	Leader Buff		All Skill Final Blow {value_1} for Light Type Allies
54410040	Leader Buff	none	Tap Skill Damage {value_1} for Light Type Allies
544100404	Leader Buff		Tap Skill Final Blow {value_1} for Light Type Allies
54420010	Leader Buff	none	EVA {value_1} for Light Type Allies
544200104	Leader Buff		EVA {value_1} for Light Type Allies
54420020	Leader Buff	none	Max HP {value_1} for Light Type Allies
544200204	Leader Buff		Max HP {value_1} for Light Type Allies
54420030	Leader Buff	none	Skill Damage DEF {value_1} for all Light Type Allies
544200304	Leader Buff		All Skill Damage DEF {value_1} for all Allies
54430010	Leader Buff	none	Regen Amount {value_1} for Light Type Allies
544300104	Leader Buff		Regen Amount {value_1} for Light Type Allies
54430020	Leader Buff	none	Regen Amount {value_1} for all Allies
544300204	Leader Buff		Regen amount {value_1} for all Allies
54440010	Leader Buff	none	CRT Rate{value_1} for Dark Type enemies
544400104	Leader Buff		CRT Rate{value_1} for Dark Type enemies
54450010	Leader Buff	none	Recovery Amount (Regen, Heal) {value_1} for all Allies
544500104	Leader Buff		Recovery Amount (Regen, Heal) {value_1} for all Allies
54450020	Leader Buff	none	Max HP {value_1} for all Allies
544500204	Leader Buff		Max HP {value_1} for all Allies
54450030	Leader Buff	none	Weak Point DEF {value_1} for Light Type Allies
544500304	Leader Buff		Weak Point DEF {value_1} for Light Type Allies
54510010	Leader Buff	none	CRT {value_1} for Dark Type Allies
545100104	Leader Buff		CRT {value_1} for Dark Type Allies
54510020	Leader Buff	none	ATK {value_1} for Dark Type Allies
545100204	Leader Buff		ATK {value_1} for Dark Type Allies
54510030	Leader Buff	none	Auto Attack Damage {value_1} for Dark Type Allies
545100304	Leader Buff		All Skill Final Blow{value_1} for Dark Type Allies
54510040	Leader Buff	none	Tap Skill Damage {value_1} for Dark Type Allies
545100404	Leader Buff		Tap Skill Final Blow {value_1} for Dark Type Allies
545100504	Leader Buff		CRT {value_1} for Dark Type Allies
54510060	Leader Skill	none	CRT {value_1} for all Allies
545100604	Leader Buff		CRT {value_1} for all Allies
54520010	Leader Buff	none	Grant Dark Type Allies Reflect ({p_value_1} damage)
545200104	Leader Buff		Grant Dark Type Allies Reflect ({p_value_1} damage)
54520011	Leader Buff	none	Grant Dark Type Allies Reflect (returns {p_value_1} of damage taken) (in 5-person Giant Boss {p_value_2} added)
545200114	Leader Buff		Grant Dark Type Allies Reflect (returns {p_value_1} of damage taken) (in 5-person Giant Boss {p_value_2} added)
54520020	Leader Buff	none	DEF {value_1} for Dark Type Allies
545200204	Leader Buff		DEF {value_1} for Dark Type Allies
54530010	Leader Buff	none	Regen Amount {value_1} for Dark Type Allies
545300104	Leader Buff		Regen Amount {value_1} for Dark Type Allies
54530020	Leader Buff	none	Debuff EVA {value_1} for Dark Type Allies
545300204	Leader Buff		Debuff EVA {value_1} for Dark Type Allies
54540010	Leader Buff	none	ATK {value_1} for all Enemies
54540011	Leader Buff	none	Enemies' Debuff EVA {value_1}
545400114	Leader Buff		Enemies' Debuff EVA {value_1}
54540020	Leader Buff	none	ATK {value_1} for all Enemies
545400204	Leader Buff		ATK {value_1} for all Enemies
54540030	Leader Buff	none	ATK {value_1} for all Enemies
54550010	Leader Buff	none	CRT Rate {value_1} for all Allies
545500104	Leader Buff		CRT Rate {value_1} for all Allies
54550020	Leader Buff		Max HP {value_1} for Dark Type Allies
545500204	Leader Buff		Max HP {value_1} for Dark Type Allies
55110010	Leader Buff	none	Auto Attack Damage {value_1} for Water Type Allies
551100105	Leader Buff	none	All Skill Final Blow {value_1} for Water Type Allies
55110020	Leader Buff	none	ATK {value_1} for Water Type Allies
55110030	Leader Buff	none	Drive Skill Damage {value_1} for Water Type Allies
551100305	Leader Buff	none	Drive Skill Final Blow {value_1} for Water Type Allies
55110040	Leader Buff	none	ATK {value_1} for Water Type Allies (on 20-person Giant Bosses ATK {value_2} for all Allies)
551100405	Leader Buff	none	ATK {value_1} for Water Type Allies (on 20-person Giant Bosses ATK {value_2} for all Allies)
55110050	Leader Buff	none	Slide Skill Damage {value_1} for Water Type Allies
55110070	Leader Buff	none	Drive Skill Damage {value_1} for Water Type Allies
551100705	Leader Buff	none	Drive Skill Final Blow {value_1} for Water Type Allies
55110080	Leader Buff	none	Weak Point Skill Final Blow {value_1} for Water Type Allies (During 5-person Giant Boss: Added CRT Damage {value_2} for self)
55110090	Leader Buff	none	Poison Damage {value_1} for Water Type Allies
55110100	Leader Buff	none	Skill Gauge Charge Amount {value_1} for Water Type Allies (in PVP, also gain self Skill Gauge Charge Amount {value_2})
551101005	Leader Buff	none	Skill Gauge Charge Amount {value_1} for Water Type Allies (in PvP, Skill Gauge Charge Amount {value_2} for self)
55110110	Leader Buff	none	ATK {value_1} for Water Type Allies (on 20-person Giant Bosses ATK {value_2} for all Allies)
55110120	Leader Buff		Slide Skill Final Blow {value_1} for Water Type Allies
