// key	ITEM_NAME_	ITEM_DESCRIPTION_
5150356	表演的時候到了！	今晚是惡魔的薩溫派對！\歡迎來到史上最棒的魔術秀！
5150365	萬聖節歌姬	梅芙和她萬聖節應援團的特別演唱會♬
5150366	萬聖節歌姬	梅芙和她萬聖節應援團的特別演唱會♬
5150375	玫瑰花下	我們來交換一個秘密之吻吧。然後你就是我的了。
5150376	玫瑰花下	我們來交換一個秘密之吻吧。然後你就是我的了。
5150405	靈感	在創作全新歌曲上毫無進展。\創作者最糟的瓶頸。
5150406	靈感	在創作全新歌曲上毫無進展。創作者的嚴重創作障礙。
5150415	星空舞台	感謝大家來到Planet Party演唱會！\我們要狂歡到早上！
5150416	星空舞台	謝謝你們來聽我的星球派對演唱會！我們要一直唱到天明！
5150445	來多點酒！	給我記好了！\這是令你醉倒之人的名字！
5150446	來多點酒！	給我記好了！\這是令你醉倒之人的名字！
5150455	貴公子的新年	在人界就做人類會做的事。\那麼，你想再來一杯嗎？
5150456	貴公子的新年	在人界就做人類會做的事。\那麼，你想再來一杯嗎？
5150465	深海之匯	由迷人紳士穿著的黃金大衣。\「我很榮幸能參加你的舞會。」
5150466	深海之匯	由迷人紳士穿著的黃金大衣。\「我很榮幸能參加你的舞會。」
5150485	天才美少年的時間	昨天我拯救了王國的公主。\明天我將為人類獻上自己的心臟。
5150486	天才美少年的時間	昨天我拯救了王國的公主。\明天我將為人類獻上自己的心臟。
5150495	寧靜時刻	在殘酷的魔王爭奪戰中小小休息一番。
5150496	寧靜時刻	在殘酷的魔王爭奪戰中小小休息一番。
5150515	蛋糕的美學	甜食如果不吃的話，就毫無意義。\對甜甜的蛋糕來說更是如此。
5150516	蛋糕的美學	甜食如果不吃的話，就毫無意義。\對甜甜的蛋糕來說更是如此。
5150585	甜蜜的友情巧克力	終於成功了，惡魔！\這樣我們就可以成為朋友了對吧？
5150586	甜蜜的友情巧克力	終於成功了，惡魔！\這樣我們就可以成為朋友了對吧？
5150605	終極掙扎	墜入其中的話，一切就結束了…陷入四角戀的優柔寡斷單身漢。
5150606	終極掙扎	墜入其中的話，一切就結束了…陷入四角戀的優柔寡斷單身漢。
5150615	迷途羔羊的祝福	你願意拯救為了逃離惡夢而不斷攀爬無盡階梯的迷途之羊嗎？
5150616	迷途羔羊的祝福	你願意拯救為了逃離惡夢而不斷攀爬無盡階梯的迷途之羊嗎？
5150625	深谷落穴	深谷。是誰跌進這個整人深洞裡的呢……？！
5150626	深谷落穴	深谷。是誰跌進這個整人深洞裡的呢……？！
5150635	沙灘陷阱的俘虜	灼熱的夏日沙灘。掉進這陷阱的人是誰呢……？！
5150636	沙灘陷阱的俘虜	灼熱的夏日沙灘。掉進這陷阱的人是誰呢……？！
5150645	重振旗鼓	無論如何都不能忽視訓練。\想成為不敗的王者就該如此。
5150646	重振旗鼓	無論如何都不能忽視訓練。\想成為不敗的王者就該如此。
5150705	頭腦戰	人眼不可見的恐怖武器。\比任何劍都還要鋒利。
5150706	頭腦戰	人眼不可見的恐怖武器。\比任何劍都還要鋒利。
5150715	你準備好了嗎？	重金屬之魂會搖滾整個世界！
5150716	你準備好了嗎？	重金屬之魂會搖滾整個世界！
5150795	神觀之夢	可能是記憶中命定的和諧，或者是一部神觀之夢。
5150796	神觀之夢	可能是記憶中命定的和諧，或者是一部神觀之夢。
5150805	好友三重奏	諾愛兒、誠和小椿的珍貴時光。
5150806	好友三重奏	諾愛兒、誠和小椿的珍貴時光。
5150825	王子抱	意外摔進驅魔師總部的蔚藍少女與王子？！
5150826	王子抱	意外摔進驅魔師總部的蔚藍少女與王子？！
5150835	雙夜之主	吸血鬼世界《圖阿爾》的女王，與魔界菜鳥助手間的相遇。
5150836	雙夜之主	吸血鬼世界《圖阿爾》的女王，與魔界菜鳥助手間的相遇。
5150845	怨與業	燃燒著失去愛人復仇怒火的九尾狐\與欲驅趕她的高僧。
5150846	怨與業	燃燒著失去愛人復仇怒火的九尾狐\與欲驅趕她的高僧。
5150875	天使般的微笑	琳的純真微笑。不論是誰看到如此甜美的微笑都會神魂顛倒。
5150876	天使般的微笑	琳的純真微笑。不論是誰看到如此甜美的微笑都會神魂顛倒。
5150895	夏娃之怒	沒有比失去自己所有之物的惡魔，\還可怕的存在了。
5150896	夏娃之怒	沒有比失去自己所有之物的惡魔，\還可怕的存在了。
5150905	週年紀念日！	今夜我們要好好地狂歡一番！\所有的惡魔和Child都一起加入吧！
5150906	週年紀念日！	今夜我們要好好地狂歡一番！\所有的惡魔和Child都一起加入吧！
5150925	格外小心	小心避開危險。也許太小心了…
5150926	格外小心	小心避開危險。也許太小心了…
5150935	你好，我的愛人	你可能不記得我了，但你的心卻不然。\我們命中注定要在一起。
5150936	你好，我的愛人	你可能不記得我了，但你的心卻不然。\我們命中注定要在一起。
5150945	祈禱少女	下一輩子，我想當一隻蝴蝶，\才能夠自由地飛翔。
5150946	祈禱少女	下一輩子，我想當一隻蝴蝶，\才能夠自由地飛翔。
5150955	格鬥遊戲宅	你的意思是…\那傢伙就是頂點？！
5150956	格鬥遊戲宅	你的意思是…\那傢伙就是頂點？！
5150965	百年佳約	如果我們在一起的話，妳就會得到幸福。\妳願意把未來交到我的手中嗎？
5150966	百年佳約	如果我們在一起的話，妳就會得到幸福。\妳願意把未來交到我的手中嗎？
5150975	純粹的惡意	懷有眾多惡意的純白少女，內心究竟存著何種心思呢？
5150976	純粹的惡意	懷有眾多惡意的純白少女，內心究竟存著何種心思呢？
5150995	妲比在這裡喔	就算我消失了，也不是完全不存在。莫娜姐姐，我們會一直在一起的。
5150996	妲比在這裡喔	就算我消失了，也不是完全不存在。莫娜姐姐，我們會一直在一起的。
5151001	銀河的休息處	靈魂強化素材。\增加靈魂強化經驗值。
5151005	慵懶的海邊	吶，讓我們慢慢來吧。 ♥
5151006	慵懶的海邊	吶，讓我們慢慢來吧。 ♥
5151015	不好意思？	在進入更衣室時，請先確定沒有其他人在使用。
5151016	不好意思？	在進入更衣室時，請先確定沒有其他人在使用。
5151025	愛戀的開始	互相擦肩而過的日子落幕，\全新的愛情故事開始了。
5151026	愛戀的開始	互相擦肩而過的日子落幕，\全新的愛情故事開始了。
5151035	夏日假期	夏天代表著海灘！\而海灘就是要游泳！
5151036	夏日假期	夏天代表著海灘！\而海灘就是要游泳！
5151055	緊張刺激撲克牌	測試命運的唯一機會！\哪張是鬼牌呢？！
5151056	緊張刺激撲克牌	測試命運的唯一機會！\哪張是鬼牌呢？！
5151085	夏日饗宴	感謝你的到來。\讓我們開始享用盛宴吧。
5151086	夏日饗宴	感謝你的到來。\讓我們開始享用盛宴吧。
5151095	家中的夏日約會	夏日的高溫太可怕了。\我們何不待在家裡就好？
5151096	家中的夏日約會	夏日的高溫太可怕了。\我們何不待在家裡就好？
5151105	穿上泳衣	她的泳衣是怎麼了？\希特莉有教她怎麼好好穿嗎？
5151106	穿上泳衣	她的泳衣是怎麼了？\希特莉有教她怎麼好好穿嗎？
5151115	華麗的夏日	巴托里享受夏日的奢華方法
5151116	華麗的夏日	巴托里享受夏日的奢華方法
5151125	前往閃耀浪濤	這個夏天，我要衝浪。
5151126	前往閃耀浪濤	這個夏天，我要衝浪。
5151135	第二次死亡	說謊者將被扔在硫磺的火湖。
5151136	第二次死亡	說謊者將被扔在硫磺的火湖。
5151145	我們一起去海灘玩吧	精緻優雅的梅提斯能下水玩嗎？\要是她被海浪沖走了要怎麼辦？
5151146	我們一起去海灘玩吧	精緻優雅的梅提斯能下水玩嗎？\要是她被海浪沖走了要怎麼辦？
5151155	魯薩爾卡得不到回報的愛情	魯薩爾卡在水中永不猶豫。
5151156	魯薩爾卡得不到回報的愛情	魯薩爾卡在水中永不猶豫。
5151165	滿月露娜	照耀著你的月光，\我一直在你身邊。
5151166	滿月露娜	照耀著你的月光，\我一直在你身邊。
5151175	歡迎	陌生人在我家歡迎我。\這是什麼感覺？開心還是既視感？
5151176	歡迎	陌生人在我家歡迎我。\這是什麼感覺？開心還是既視感？
5151185	長候之終	沒關係的，哭吧。 惡魔先生，我只需要你而已。
5151186	長候之終	沒關係的，哭吧。 惡魔先生，我只需要你而已。
5151215	失去的一切	無理性的提泰妮亞和決心不再失去任何事物的密特拉間的選擇
5151216	失去的一切	無理性的提泰妮亞和決心不再失去任何事物的密特拉間的選擇
5151235	溫暖的休息時間	我只是想休息一下。不如你跟我一起吧？
5151236	溫暖的休息時間	我只是想休息一下。不如你跟我一起吧？
5151245	求求你醒來吧	如果我說這是我能想出將他從地獄中救出的最好方法，你會相信我嗎？
5151246	求求你醒來吧	如果我說這是我能想出將他從地獄中救出的最好方法，你會相信我嗎？
5151255	甜美的作曲家	不讓維納斯♥專美於前，\漂亮甜美如惡魔般性感地作詞作曲現正挑戰中！
5151256	甜美的作曲家	不讓維納斯♥專美於前，\漂亮甜美如惡魔般性感地作詞作曲現正挑戰中！
5151265	定裝	下一場演場會我應該穿哪件服裝呢？\不管哪件都可愛地讓我無法下定決心！
5151266	定裝	下一場演場會我應該穿哪件服裝呢？\不管哪件都可愛地讓我無法下定決心！
5151275	我們獨自的世界	我能跟妳說任何我記得的事。
5151276	我們獨自的世界	我能跟妳說任何我記得的事。
5151285	米麗安的回憶	在這個妳所守護的世界中。\我不想與妳分開，但我永遠都會想著妳。
5151286	米麗安的回憶	在這個妳所守護的世界中。\我不想與妳分開，但我永遠都會想著妳。
5151295	在姊姊懷裡	現在我知道什麼是愛了，希特莉。\妳就在我的心中。
5151296	在姊姊懷裡	現在我知道什麼是愛了，希特莉。\妳就在我的心中。
5151305	報答之吻	在戰鬥的開始與尾聲，\你總是會呼喚我的名字。
5151306	報答之吻	在戰鬥的開始與尾聲，\你總是會呼喚我的名字。
5151325	真心的歌聲	我會穿這套大師設計的服裝……
5151326	真心的歌聲	我會穿這套大師設計的服裝……
5151335	正義的基準	狗狗永遠是正確的。\為了正義！
5151336	正義的基準	狗狗永遠是正確的。\為了正義！
5151345	意外的情人節	我注入全心全意地做了那個巧克力，但我緊張到不小心把它丟了…！
5151346	意外的情人節	我注入全心全意地做了那個巧克力，但我緊張到不小心把它丟了…！
5151355	帝瓦茲的禮物	甜甜的巧克力…我做了一些…想吃一點嗎？
5151356	帝瓦茲的禮物	甜甜的巧克力…我做了一些…想吃一點嗎？
5151365	朱諾的禮物	這可不是普通的禮物。喜歡嗎？
5151366	朱諾的禮物	這可不是普通的禮物。喜歡嗎？
5151375	里歐的禮物	我…我不知道該怎麼說…\我…我喜歡你！請收下這個！
5151376	里歐的禮物	我…我不知道該怎麼說…\我…我喜歡你！請收下這個！
5151385	安息吧	巴貝爾，\這場儀式只獻與你。
5151386	安息吧	巴貝爾，\這場儀式只獻與你。
5151405	搗蛋鬼莫娜	等等！主人，你不用動作。\你的莫娜會幫你處理的。♡
5151406	搗蛋鬼莫娜	等等！主人，你不用動作。\你的莫娜會幫你處理的。♡
5151445	花之樂園	妳是我的花、我的伴侶。\讓我們在只有我們所知的樂園中生活吧。
5151446	花之樂園	妳是我的花、我的伴侶。\讓我們在只有我們所知的樂園中生活吧。
5151455	平靜的綿羊牧場	天宮知恵和壺倉津美紀一起與可愛綿羊嬉戲。
5151456	平靜的綿羊牧場	天宮知恵和壺倉津美紀一起與可愛綿羊嬉戲。
5151505	異能人的曬痕	讓我幫你抹油。\啊！喂，不要亂動！
5151506	異能人的曬痕	讓我幫你抹油。\啊！喂，不要亂動！
5151515	復活的賽特	我獲主的大能而復活。
5151516	復活的賽特	我獲主的大能而復活。
5151525	只要跟著朋友，我願意前往任何地方	又是水母快賊團成員梅伊快樂的一天！\「海豚先生，衝吧！出發！」
5151526	只要跟著朋友，我願意前往任何地方	又是水母快賊團成員梅伊快樂的一天！\「海豚先生，衝吧！出發！」
5151535	超活力鬥士	潔克‧歐手裡拿好了面具，準備開戰了。\「不給糖就搗蛋！開玩笑的…嗎？」
5151536	超活力鬥士	潔克‧歐手裡拿好了面具，準備開戰了。\「不給糖就搗蛋！開玩笑的…嗎？」
5151545	跟隨都桂花的不速之客	邪惡的存在已附在身上了
5151546	跟随都桂花的不速之客	邪恶的存在已附在身上了
5151555	享受夏天的方法	麗莎的沖浪板切開海浪。
5151556	享受夏天的方法	麗莎的沖浪板切開海浪。
5151585	致命甜點	這份甜點會讓你著迷到無視身旁好友的死活。\就是這麼好吃！
5151586	致命甜點	這份甜點會讓你著迷到無視身旁好友的死活。\就是這麼好吃！
5151595	我們一起度過的冬天	讓我們順從己心，\立刻牽起彼此的手吧。
5151596	我們一起度過的冬天	讓我們順從己心，\立刻牽起彼此的手吧。
5151605	平和的Café de Petit	您是客人嗎？\嗯...我們現在關店休息喔。
5151606	平和的Café de Petit	您是客人嗎？\嗯...我們現在關店休息喔。
5151625	普洛瑟羅的萬聖節服裝	喂！別胡思亂想。這只是萬聖節的裝扮而已！
5151626	普洛瑟羅的萬聖節服裝	喂！別胡思亂想。這只是萬聖節的裝扮而已！
5151655	煉獄與地獄之間	這是由被拋棄人偶屍體所堆成的亂葬崗。
5151656	煉獄與地獄之間	這是由被拋棄人偶屍體所堆成的亂葬崗。
5151665	小魅魔的點心時間	妲比發現了雞冠頭的緊急存糧了！\妲比要把它們吃光！
5151666	小魅魔的點心時間	妲比發現了雞冠頭的緊急存糧了！\妲比要把它們吃光！
5151675	無盡的戰鬥	在黑暗戰場上互相衝突的內心
5151676	無盡的戰鬥	在黑暗戰場上互相衝突的內心
5151685	善惡交鋒	只有一位勝者能坐在王座上。
5151686	善惡交鋒	只有一位勝者能坐在王座上。
5151695	太陽之影	在照亮女王的太陽背面…
5151696	太陽之影	在照亮女王的太陽背面…
5151705	你有集點卡嗎？	為了養育可愛的助手們，\今天也努力打工吧。
5151706	你有集點卡嗎？	為了養育可愛的助手們，\今天也努力打工吧。
5151715	兩人的誓言	兩人之間的記憶，兩人之間的約定。\直到永遠的靈魂羈絆。
5151716	兩人的誓言	兩人之間的記憶，兩人之間的約定。\直到永遠的靈魂羈絆。
5151725	女王的記憶	淡薄且消失中的少女時期記憶。
5151726	女王的記憶	淡薄且消失中的少女時期記憶。
5151735	禮物已經到了。	我會成為你專屬的妖精，暫時的而已。
5151736	禮物已經到了。	我會成為你專屬的妖精，暫時的而已。
5151745	如炎般光輝	在向我伸出手的同時，她的眼中閃著光輝的火焰。
5151746	如炎般光輝	在向我伸出手的同時，她的眼中閃著光輝的火焰。
5151755	女神顯現	我降臨之處就是聖所。
5151756	女神顯現	我降臨之處就是聖所。
5151765	亡命之徒	逃跑沒用的。她已經看到你了。
5151766	亡命之徒	逃跑沒用的。她已經看到你了。
5151775	放鬆	我的雪橇手失蹤了。\我不能帶著這種糟糕的心情去找聖誕盒！
5151776	放鬆	我的雪橇手失蹤了。\我不能帶著這種糟糕的心情去找聖誕盒！
5151785	血腥茶會	切美味蛋糕的時候到啦！\坐好喔。
5151786	血腥茶會	切美味蛋糕的時候到啦！\坐好喔。
5151795	虎獵狐	玉藻前的牙\比任何猛獸都還鋒利！
5151796	虎獵狐	玉藻前的牙\比任何猛獸都還鋒利！
5151815	魔王後裔	我一直在找尋的人…\真的就是你嗎？
5151816	魔王後裔	我一直在找尋的人…\真的就是你嗎？
5151825	麗莎的撞球技術	請讓開。我看不到。\這需要精確計算。
5151826	麗莎的撞球技術	請讓開。我看不到。\這需要精確計算。
5151835	社長，打得好！	討好打高爾夫的權貴來獲得契約。\莫娜的技巧讓雞冠頭球僮大開眼界！
5151836	社長，打得好！	討好打高爾夫的權貴來獲得契約。\莫娜的技巧讓雞冠頭球僮大開眼界！
5151845	獻給你的絢爛微笑	當魯薩爾卡在沙灘上漫步時，\她的微笑比青空的太陽還閃耀。
5151846	獻給你的絢爛微笑	當魯薩爾卡在沙灘上漫步時，\她的微笑比青空的太陽還閃耀。
5151855	最後一步	娜塔莉絲舉起自己的棍子，\準確的朝著西瓜揮去。
5151856	最後一步	娜塔莉絲舉起自己的棍子，\準確的朝著西瓜揮去。
5151865	夏日海灘的吸血鬼女王	當她在海灘展開笑顏，\就連被稱為吸血鬼女王的她，也會像是清純的女孩一般。
5151866	夏日海灘的吸血鬼女王	當她在海灘展開笑顏，\就連被稱為吸血鬼女王的她，也會像是清純的女孩一般。
5151875	希特莉的誘惑	嘻嘻，惡魔先生，這裡啦。\你能幫我塗防曬霜嗎？
5151876	希特莉的誘惑	嘻嘻，惡魔先生，這裡啦。\你能幫我塗防曬霜嗎？
5151895	最美打扮	走紅毯用的雪白禮服。\完美搭配麗莎的銀髮。
5151896	最美打扮	走紅毯用的雪白禮服。\完美搭配麗莎的銀髮。
5151905	讓我們來跳支舞吧？	我的小主人，\你挺會跳舞的。♡
5151906	讓我們來跳支舞吧？	我的小主人，\你挺會跳舞的。♡
5151915	妲比的特別派對時間	有好多好吃的派對食物！\我們跟所有人分享吧！
5151916	妲比的特別派對時間	有好多好吃的派對食物！\我們跟所有人分享吧！
5151925	多事的跨年晚會	派對正熱鬧進行，\夏娃無人可擋。
5151926	多事的跨年晚會	派對正熱鬧進行，\夏娃無人可擋。
5151955	與你的夏日	來吧，和我們一起玩吧。
5151956	與你的夏日	來吧，和我們一起玩吧。
60000005	工匠大師的印章	頒發給精通所有鍛造領域之人的特別印章。
60000007	秋天的橡實	動物需要這些橡實來渡過冬天。 所以不要太貪心。
60000008	秋之松果	隱藏在秋葉之下的松果。是秋天完美的室內裝飾品。
60000012	命運的D	一封暗示命運起始的惡魔信件。\可能有著神秘的魔力。
60000013	命運的E	一封預知命運的惡魔信件。\低聲讀出內容，即可看到自己的未來命運。
60000014	命運的S	因面對自己命運而死的惡魔所留下的訊息。\這可能是兇手名字的第一個字。
60000015	命運的T	在魔界遠古遺跡中找到的惡魔信件。\它一定被詛咒了。
60000016	命運的I	為探詢命運之人帶來好運的惡魔信件。\上面有著神秘的能量。
60000017	命運的N	一封受詛咒並被遺棄的惡魔信件。\願榮光盡歸克服其詛咒之人。
60000018	命運的Y	一封標示全新命運起始點的惡魔信件。\願永不放棄之人終將得勝。
60000020	慶祝金幣	象徵了過去四年來所有人回憶的紀念幣。\閃耀著金光。
60000021	慶祝金幣	象徵了過去四年來所有人回憶的紀念幣。\閃耀著金光。
60000022	椰子	直接從亞摩斯島運送而來的香甜椰子。
60000023	條紋救生圈	一個以純粹熱誠和\不懈製成的救生圈。
60000035	撕碎的抽獎券	收集碎片來試試運氣吧！
60000039	抽獎券A	一張印有阿克拉西亞圖畫的票券。能作為抽獎券使用。\如果夠好運，還能收到來自「治癒之光」的阿克拉西亞神像。
60000040	抽獎券B	一張表現出某人內心的票券。能作為抽獎券使用。\如果夠好運，還能收到你最愛角色的桌墊。
60000041	抽獎券C	一張表現出某人內心的票券。能作為抽獎券使用。\如果夠好運，還能收到你最愛角色的掛軸。
60000042	抽獎券D	一張表現出某人內心的票券。能作為抽獎券使用。\如果夠好運，還能收到一組充滿誠意的周邊組合。
6001011	寶箱(小)	一個小型寶箱，裝了些許的金幣。
6001021	沉重寶箱(小)	一個小型寶箱，裝滿了大量金幣。
6001031	寶箱(中)	一個裝有金幣的寶箱。
6001041	沉重寶箱(中)	一個寶箱，裝滿了大量金幣。
6001051	寶箱(大)	一個裝有金幣的大型寶箱。
6001061	沉重寶箱(大)	一個大型寶箱，裝滿了大量金幣。
6001071	豪華寶箱	一個豪華的寶箱，內部裝著黃金、銀，和其他財寶。
6001072	超豪華寶箱	一個超豪華的寶箱，內部裝著黃金、銀，和其他財寶。
6001191	小型寶箱	一個小型寶箱，內部滿溢著金幣。\(能以10000金幣的價格出售)
6001201	普通寶箱	一個普通的寶箱，內部滿溢著金幣。\(能以30000金幣的價格出售)
6001211	大型寶箱	一個大型寶箱，內部滿溢著金幣。
6001221	金幣(小)	用真正的黃金做成的一枚金幣。
6001231	金幣(中)	用真正的黃金做成的硬幣。
6001241	金幣(大)	用真正的黃金做成的一大堆金幣。
7000001	+1武器研磨劑	強化5★武器+1。
7000002	+2武器研磨劑	強化5★武器+2。
7000003	+3武器研磨劑	強化5★武器+3。
7000004	+4武器研磨劑	強化5★武器+4。
7000005	+5武器研磨劑	強化5★武器+5。
7000006	+6武器研磨劑	強化5★武器+6。
7000007	+7武器研磨劑	強化5★武器+7。
7000008	+8武器研磨劑	強化5★武器+8。
7000009	+9武器研磨劑	強化5★武器+9。
7000010	+10武器研磨劑	強化5★武器+10。
7000011	+11武器研磨劑	強化5★武器+11。
7000012	+12武器研磨劑	強化5★武器+12。
7000013	+13武器研磨劑	強化5★武器+13。
7000014	+14武器研磨劑	強化5★武器+14。
7000015	+15武器研磨劑	強化5★武器+15。
7001001	+1防具研磨劑	強化5★防具+1。
7001002	+2防具研磨劑	強化5★防具+2。
7001003	+3防具研磨劑	強化5★防具+3。
7001004	+4防具研磨劑	強化5★防具+4。
7001005	+5防具研磨劑	強化5★防具+5。
7001006	+6防具研磨劑	強化5★防具+6。
7001007	+7防具研磨劑	強化5★防具+7。
7001008	+8防具研磨劑	強化5★防具+8。
7001009	+9防具研磨劑	強化5★防具+9。
7001010	+10防具研磨劑	強化5★防具+10。
7001011	+11防具研磨劑	強化5★防具+11。
7001012	+12防具研磨劑	強化5★防具+12。
7001013	+13防具研磨劑	強化5★防具+13。
7001014	+14防具研磨劑	強化5★防具+14。
7001015	+15防具研磨劑	強化5★防具+15。
7002001	+1裝飾品研磨劑	強化5★裝飾品+1。
7002002	+2裝飾品研磨劑	強化5★裝飾品+2。
7002003	+3裝飾品研磨劑	強化5★裝飾品+3。
7002004	+4裝飾品研磨劑	強化5★裝飾品+4。
7002005	+5裝飾品研磨劑	強化5★裝飾品+5。
7002006	+6裝飾品研磨劑	強化5★裝飾品+6。
7002007	+7裝飾品研磨劑	強化5★裝飾品+7。
7002008	+8裝飾品研磨劑	強化5★裝飾品+8。
7002009	+9裝飾品研磨劑	強化5★裝飾品+9。
7002010	+10裝飾品研磨劑	強化5★裝飾品+10。
7002011	+11裝飾品研磨劑	強化5★裝飾品+11。
7002012	+12裝飾品研磨劑	強化5★裝飾品+12。
7002013	+13裝飾品研磨劑	強化5★裝飾品+13。
7002014	+14裝飾品研磨劑	強化5★裝飾品+14。
7002015	+15裝飾品研磨劑	強化5★裝飾品+15。
7100001	＋1武器研磨劑	強化5★武器＋1。
7100002	＋2武器研磨劑	強化5★武器＋2。
7100003	＋3武器研磨劑	強化5★武器＋3。
7100004	＋4武器研磨劑	強化5★武器＋4。
7100005	＋5武器研磨劑	強化5★武器＋5。
7100006	＋6武器研磨劑	強化5★武器＋6。
7100007	＋7武器研磨劑	強化5★武器＋7。
7100008	＋8武器研磨劑	強化5★武器＋8。
7100009	＋9武器研磨劑	強化5★武器＋9。
7100010	＋10武器研磨劑	強化5★武器＋10。
7100011	＋11武器研磨劑	強化5★武器＋11。
7100012	＋12武器研磨劑	強化5★武器＋12。
7100013	＋13武器研磨劑	強化5★武器＋13。
7100014	＋14武器研磨劑	強化5★武器＋14。
7100015	＋15武器研磨劑	強化5★武器＋15。
7101001	＋1防具研磨劑	強化5★防具＋1。
7101002	＋2防具研磨劑	強化5★防具＋2。
7101003	＋3防具研磨劑	強化5★防具＋3。
7101004	＋4防具研磨劑	強化5★防具＋4。
7101005	＋5防具研磨劑	強化5★防具＋5。
7101006	＋6防具研磨劑	強化5★防具＋6。
7101007	＋7防具研磨劑	強化5★防具＋7。
7101008	＋8防具研磨劑	強化5★防具＋8。
7101009	＋9防具研磨劑	強化5★防具＋9。
7101010	＋10防具研磨劑	強化5★防具＋10。
7101011	＋11防具研磨劑	強化5★防具＋11。
7101012	＋12防具研磨劑	強化5★防具＋12。
7101013	＋13防具研磨劑	強化5★防具＋13。
7101014	＋14防具研磨劑	強化5★防具＋14。
7101015	＋15防具研磨劑	強化5★防具＋15。
7102001	＋1裝飾品研磨劑	強化5★裝飾品＋1。
7102002	＋2裝飾品研磨劑	強化5★裝飾品＋2。
7102003	＋3裝飾品研磨劑	強化5★裝飾品＋3。
7102004	＋4裝飾品研磨劑	強化5★裝飾品＋4。
7102005	＋5裝飾品研磨劑	強化5★裝飾品＋5。
7102006	＋6裝飾品研磨劑	強化5★裝飾品＋6。
7102007	＋7裝飾品研磨劑	強化5★裝飾品＋7。
7102008	＋8裝飾品研磨劑	強化5★裝飾品＋8。
7102009	＋9裝飾品研磨劑	強化5★裝飾品＋9。
7102010	＋10裝飾品研磨劑	強化5★裝飾品＋10。
7102011	＋11裝飾品研磨劑	強化5★裝飾品＋11。
7102012	＋12裝飾品研磨劑	強化5★裝飾品＋12。
7102013	＋13裝飾品研磨劑	強化5★裝飾品＋13。
7102014	＋14裝飾品研磨劑	強化5★裝飾品＋14。
7102015	＋15裝飾品研磨劑	強化5★裝飾品＋15。
8000001	魔界櫻花	一棵艷麗的魔界櫻花樹。
8000005	雪花	一顆漂亮的雪結晶，看起來像是一棵具有修長又優雅枝幹的樹。\收集它們來取得一份精美獎勵吧。
8000009	洋芋片	就算是眾神，有時也需要放鬆一下。\大量收集後，也許能獲得一個令人愉快的驚喜。
8000010	麗莎的裝備	以超高科技所製成。\進行收集來獲得人高興的驚喜。
8000016	夏日西瓜	來些西瓜對抗夏日酷暑吧！\收集它們來獲得愉快的驚喜。
8000020	銀杏葉	展現十足秋天風情的乾枯銀杏葉。\進行收集來獲得幸運的驚喜。
8000025	煙火	點亮仲夏之夜的煙火。\進行收集來獲得幸運的驚喜。
8000026	帶殼栗子	包裹在尖刺外殼中的圓栗子。\收集它們會豐富你的心靈。
8000027	迷你妲比餅乾	妲比魔法般地變成了餅乾。\收集它們來獲得讓人開心的驚喜吧。
8000028	石田☆露的獎盃	石田☆露的獎盃。\只要收集就有好事發生。
8000029	惡魔的幸運幣	你的好運來了！你找到了惡魔的幸運幣！\收集越多越可增加自己的運氣。
8000030	萬聖節糖果	在萬聖節給予的南瓜糖果。\收集糖果以獲得嚇人驚喜。
8000031	聖誕鐘	在平安夜響起的聖鐘。\任何聽到其鐘聲的惡魔都會倒楣一整年。\阻擾其他候補生對手的完美工具。
8000032	情人節禮物	為了特殊日子準備的禮物。\裡面的巧克力有奇妙的香味。\吃掉的話可能會出人命，所以我們還是把它們密封起來吧。
8000034	迷你妲比果凍	以妲比為造型的可愛果凍。
8000036	天然珍珠	一顆在浪花中閃爍的珍珠。
8000037	迷你妲比糖果	以可愛妲比為造型的糖果。
8000039	麗莎的頭帶	一條能強化麗莎堅定個性的高性能運動頭帶。
8000040	聖誕襪	祝你聖誕快樂！
8000041	薩圖恩♥的螢光棒	妳永遠都是我們的隊長！\我們最愛閃亮的薩圖恩♥。
8000042	亞莉亞的螢光棒	有著天籟的亞莉亞，\妳永遠都是我們的偶像！♡
8000043	瑪爾斯♥的螢光棒	漂亮、甜美、如惡魔般性感☆\瑪爾斯♥要隨心所欲了！
8000044	維納斯♥的螢光棒	向最美麗的維納斯♥宣示我們的愛意。\喔~親愛的維納斯♥！
8000045	娜普圖♥的螢光棒	娜普圖♥，我們一起踏上幸福之路吧！\妳今天也辛苦了。♡
8000046	莫娜的帽子	哎呀。♡我的帽子掉了對吧？\有人撿到嗎？
8000047	真心之禮	隨著情人節的到來，我的心跳得越快。
8000048	迷你妲比麵包	印有可愛妲比圖案的吐司麵包。
8000050	椰子樹	長著香甜椰子的椰子樹。\亞摩斯島上隨處可見。
8000051	椰子	直接運到亞摩斯島的香甜椰子。
8000052	水果椰子汁	混合了水果的椰子汁，是完美的夏日飲料。/能在赫菲斯托斯的鍛造屋中使用的製作素材。
8000053	冰鎮西瓜	能馬上冷卻身體的完美夏日點心。\能在赫菲斯托斯的鍛造屋中使用的製作素材。
8000059	紫水晶婚戒	感情加深的證明。\也許很小，但散發著愛意。
8000060	綠寶石婚戒	感情加深的證明。\也許很小，但散發著愛意。
8000061	石榴石婚戒	感情加深的證明。\也許很小，但散發著愛意。
