// key	CHAT_
c479_20_skill	Don't you run away.
c479_20_spa	I've never wasted my time in a place like this.
c479_20_startbt	Let's get it over with.
c479_20_story1	There, that's my autograph. Please do me a favor\and leave this little interaction off of the internet.
c479_20_story2	Everything I make is top tier. It has to be.
c479_20_story3	I hate to say it, but Karen has a point.\Fine, I'll try to take a break here and there.
c479_20_true1	Kenzaki Karen? Ugh. How can you compare me to someone with zero skill\who bought her way into the fencing team?
c479_20_true2	A hobby... I've never thought about anything other than fencing.\It's been everything to me.
c479_20_true3	I'll try to love myself more from now on. Thank you\for teaching me that I don't always have to be the best.
c479_20_victory	That was interesting.
c479_boss_long	Don't let your guard down.
c479_boss_short	Let's do this.
c479_ctskill	You're a little...slow.
c479_death_1	I can't... give up...
c479_death_2	Impossible!
c479_drive	I'll show you what it is to be perfect.
c479_hit_1	Pffft, that's hilarious!
c479_hit_2	Enough!
c479_hit_3	Ugh!
c479_prskill	You're going to hurt yourself. Heh heh.
c479_skill	Boring.
c479_spa	I've never wasted my time in a place like this.
c479_startbt	Let's see what you've got.
c479_story1	Are you the type who relies on pure luck?\I can't stand people like that.
c479_story2	Everything I make is top tier. It has to be.
c479_story3	If I put my trust in them, I'll never get away\from this third-rate demon or this deteriorating bakery.
c479_true1	You can't become Archfiend doing what you do now,\which is practically nothing.
c479_true2	You need to analyze yourself accurately and objectively.\You can't win by being so soft and indecisive.
c479_true3	I'm the best. If anyone tries to go above me,\I'll trample them. I'll go beyond them one way or another.
c479_victory	How dull!
c480_00_boss_long	Stepping onto the field!
c480_00_boss_short	Nice to meet you! Teehee!
c480_00_ctskill	What do you think of my skills?
c480_00_death_1	Ack... See you next time...
c480_00_death_2	Hm...
c480_00_drive	Oh, it's my turn. Teehee!
c480_00_hit_1	Oopsie!
c480_00_hit_2	Oof!
c480_00_hit_3	Ngh.
c480_00_prskill	I'll try not to hurt you too badly.
c480_00_skill	Yah!
c480_00_spa	Whoa! I've never been to such a nice place!\Hey, want to come in and join me?
c480_00_startbt	Oui.
c480_00_story1	Thank you so much.\You made my day!
c480_00_story2	Holy cow! That's incredible!\Gosh, I love this place!
c480_00_story3	I want to become a perfect fencer\like Kiyomi.
c480_00_true1	My favorite player? \Kiyomi, of course! Teehee!
c480_00_true2	I want to be the best at what I do as an athlete,\but I also want to enjoy my life.
c480_00_true3	My parents, coaches, and friends... They all love me.\They're the reason I've become a fencer.
c480_00_victory	Well done, everyone!
c480_20_boss_long	What did I do wrong?
c480_20_boss_short	You'll regret this.
c480_20_ctskill	You haven't seen what I'm capable of!
c480_20_death_1	Ngh.
c480_20_death_2	I could have won...
c480_20_drive	I'm going to win no matter what!
c480_20_hit_1	Ahhh!
c480_20_hit_2	Ouch!
c480_20_hit_3	That's not very nice!
c480_20_prskill	I'm going to beat you!
c480_20_skill	Yah!
c480_20_spa	Whoa! I've never been to such a nice place!\Hey, want to come in and join me?
c480_20_startbt	Let's get started!
c480_20_story1	Kiyomi's spirit has entered my body.\Oh, gosh! That's so cool!
c480_20_story2	Everything's so perfect today.\It's as if the day is telling me I'm the champion!
c480_20_story3	I'm going to be a fencing champion like Kiyomi one day.
c480_20_true1	How come Kiyomi is so good at everything she does?\And why do I mess up everything I try?
c480_20_true2	I'm going to change! I'm going to work hard\to be as good as Kiyomi!
c480_20_true3	I may have been born with more than others,\but that doesn't mean I didn't work hard to get this far. I'll prove it.
c480_20_victory	Heh heh. I told you I'd win.
c480_boss_long	Tah-dah! Here comes the princess!
c480_boss_short	Nice to meet you all!
c480_ctskill	Get ready!
c480_death_1	Want to play again later?
c480_death_2	Ugh!
c480_drive	Trust me.
c480_hit_1	Ahhh!
c480_hit_2	Ouch!
c480_hit_3	Hmph!
c480_prskill	My turn, right? Teehee!
c480_skill	A-ha! I see an opening!
c480_spa	Whoa! I've never been to such a nice place!\Hey, want to come in and join me?
c480_startbt	Let's get started.
c480_story1	How cute! She was so excited\that she forgot to take her bread and drink!
c480_story2	All righty! Everything just looks so perfect.\I think I was destined to be born today. Teehee!
c480_story3	I wish I was decisive\and assertive like Maupin.
c480_true1	Hello, Mr. Demon! How do I look today?\I look pretty, right? Teehee!
c480_true2	Hm... The Archfiend Contest, huh? I really don't think you can win it.\Teehee! Why don't you just play with me?
c480_true3	Karen's so pretty! And she's so kind and good at fencing.\So lovely, too. Just like me! Teehee!
c480_victory	I win, as usual!
c481_00_boss_long	This is good material.
c481_00_boss_short	I don't know if I can do this.
c481_00_ctskill	This will make a good scene.
c481_00_death_1	What a downer...
c481_00_death_2	A darn shame!
c481_00_drive	I'm getting all kinds of creative inspiration!
c481_00_hit_1	Wasn't expecting that one.
c481_00_hit_2	That hurt!
c481_00_hit_3	You'll regret that.
c481_00_prskill	This is how you do it, right?
c481_00_skill	Nice!
c481_00_spa	I'm getting inspiration... Here it comes...\Alright, I'm going to draw a demon enjoying a hot bath in Hell!
c481_00_startbt	Let's do this!
c481_00_story1	Hah hah. Stalking demons\is a very Takuro thing to do.
c481_00_story2	Please accept these flowers.\I'd like to spend the rest of my life with you.
c481_00_story3	I'm planning a get together for tonight to try to cheer him up.\Want to come?
c481_00_true1	I want to be with Wyatt forever.\I hope she feels the same way.
c481_00_true2	I have a feeling Takuro caused trouble again,\and my intuition is never wrong.
c481_00_true3	I want to make a cartoon about the Archfiend Contest...\I wonder if demons would approve of it.
c481_00_victory	That was a good experience.
c481_88_boss_long	Let's start this battle!
c481_88_boss_short	An admirable foe.
c481_88_bubble_prskill	I'll serve you something hot!
c481_88_bubble_skill	Can you handle this?
c481_88_ctskill	Let's see if you can handle this, too.
c481_88_death_1	Bah, such a rookie mistake!
c481_88_death_2	Watch my back.
c481_88_drive	This is modern warfare!
c481_88_hit_1	Ouch!
c481_88_hit_2	You're annoying.
c481_88_hit_3	Oops!
c481_88_hit_4	Good job!
c481_88_hit_5	I've got this!
c481_88_hit_6	Oof!
c481_88_hit_7	Not yet!
c481_88_hit_8	Is that all?
c481_88_hit_9	Not so fast!
c481_88_prskill	I'll serve you something hot!
c481_88_skill	Can you handle this?
c481_boss_long	Hah hah hah!
c481_boss_short	Is that the best you can do?
c481_ctskill	Let's see if you can handle this, too.
c481_death_1	Bah, such a rookie mistake!
c481_death_2	Watch my back.
c481_drive	This is modern warfare!
c481_hit_1	That stings.
c481_hit_2	Not bad.
c481_hit_3	Urgh!
c481_prskill	I'll destroy you all!
c481_skill	Want to see some fireworks?
c481_spa	Ah, that hit the spot! I commend you this time.
c481_startbt	I'll wipe you out!
c481_story1	Hey, Takuro. Are you...\standing on a controller? It's downright totaled.
c481_story2	He really wants to tell me how he feels...\Dang it, I don't know what to do.
c481_story3	Right now, you're investing time and effort in yourself\to be successful in life. Keep it together!
c481_true1	I expected counterfire warfare and got a fanzine instead.\I'm disappointed, but I'm not about to ignore comrades in trouble.
c481_true2	I want to let off some steam sometimes.\Where can I find someone to run some drills with?
c481_true3	The Archfiend Contest, huh? I bet it's really intense.\Camaraderie blooming in the midst of war—ah, how romantic!
c481_victory	I knew we'd win.
c482_00_boss_long	I call upon thee, powers of darkness that dwell deep within!
c482_00_boss_short	The time has come for the majestic might of the dark dragon to manifest!
c482_00_ctskill	The power... It surges from within!
c482_00_death_1	Burning it all... to pure white.
c482_00_death_2	How could I... be defeated.
c482_00_drive	Begone beyond the most jet night!
c482_00_hit_1	Gahn!
c482_00_hit_2	Stop this violence! Quit it!
c482_00_hit_3	I-I don't have any money!
c482_00_prskill	You shall have a taste of my power!
c482_00_skill	The appointed time draws near!
c482_00_spa	We're being emotionally naked, right?\Let's have an honest heart to heart.
c482_00_startbt	The time has come to unleash this right hand of mine!
c482_00_story1	No, she was born from a pact with a demon.\She is as an angel fallen from Heaven!
c482_00_story2	W-Waaait!\Theophanooo!\Hear me out just this once, pleeease!
c482_00_story3	Wait, wait... I can still eat.\*munch* *munch*\Theophano...\Tehehe!
c482_00_true1	You'd best believe when I make my debut, I'm going platinum! Hehehe!
c482_00_true2	I've finally found her--my ideal girl!\Theophano!\Be my girlfriend, pleeease!
c482_00_true3	Expressing my love to a figurine didn't work...\The wall scroll was a bust, too.\Next time, I'm gonna do it with a body pillow!
c482_00_victory	Hmph! Did you think that would be enough to defeat me?!
c482_boss_long	Hello, I'm Theophano!
c482_boss_short	Nice to see you!
c482_ctskill	Let me try!
c482_death_1	I really wanted to win...
c482_death_2	I'll do better next time.
c482_drive	This is incredible!
c482_hit_1	Ow, ow, that hurt!
c482_hit_2	I won't forget that!
c482_hit_3	Ngh. Meanie.
c482_prskill	And take this!
c482_skill	Knock, knock.
c482_spa	Why aren't there any fish in the hot spring? Isn't the hot spring water good for them as well?\...Excuse me? It'll cook them?
c482_startbt	I can dig in my heels when I have to.
c482_story1	Hmph. We are strictly friends. Nothing more!
c482_story2	That evil wolf cloud\is trying to eat the cute sheep cloud!
c482_story3	Oops, I did it again.\Sometimes I get my spices mixed up.
c482_true1	I shouldn't have a problem with someone who brought me into existence,\but I can't help but avoid my pactmaker. Ugh.
c482_true2	I wish I could touch the pretty moon in the sky. Oh! Maybe I can pick it up\if I follow it to the other side of the horizon!
c482_true3	Why doesn't it snow in the summer?\It'd be cool if it did?
c482_victory	I tried my best, Master!
c483_00_boss_long	Don't record me without asking!
c483_00_boss_short	That seems like a neat concept!
c483_00_ctskill	Don't cause any trouble!
c483_00_death_1	This is so messed up...
c483_00_death_2	It's over... It's all over...
c483_00_drive	This is, like, seriously a pain!
c483_00_hit_1	What?!
c483_00_hit_2	Eeek!
c483_00_hit_3	I could use some help here!
c483_00_prskill	Check this out. It's gonna be so cool!
c483_00_skill	Ugh, shut up!
c483_00_spa	Aaah... I feel so revitalized.
c483_00_startbt	Stronger than me, are you?\Nice big boy pants you got there!
c483_00_story1	If I were a burglar, there's no way I'd go into a house\with Takuro's photos all on display like that.
c483_00_story2	What if we made an album, too?\I'm sure it would be a lot of fun to do together!
c483_00_story3	What nice weather.\Days like these are perfect for cosplay photos.
c483_00_true1	I have a ton of characters I'd like to cosplay.\But it would probably take more than two lifetimes to do 'em all.
c483_00_true2	It'd be fun to do cosplay with a Child.\A shame people wouldn't be able to see them.
c483_00_true3	I finally planned a cosplay event just for it to rain.\This is the worst.\Hey, demon what are you doing?\Can't you manipulate the weather or something?
c483_00_victory	You shouldn't underestimate me.
c483_boss_long	This is nothing.
c483_boss_short	Are you taking this seriously right now?
c483_ctskill	Get out of the way.
c483_death_1	Not bad...
c483_death_2	The rest is in your hands.
c483_drive	Today is a day of victory!
c483_hit_1	Tch.
c483_hit_2	Cheeky.
c483_hit_3	How dare you?
c483_prskill	Give up your life!
c483_skill	How absurd.
c483_spa	Wow. This outdoor bath is quite nice.
c483_startbt	You think you can beat me?\That's a good one.
c483_story1	I want to turn it into an impregnable fortress,\but the demon said no. I have to settle for this.
c483_story2	You'd better not make my pactmaker cry,\or I'll make you cry blood!
c483_story3	How dare you\covet my pactmaker!\I'll shred you to pieces!
c483_true1	No matter how you look at it.\There's just no one cuter than my pactmaker.\She's the cutest girl in the universe.
c483_true2	I can't believe a demon participating in the Archfiend Contest\lives in such a sorry place.\What a disgrace.
c483_true3	Quit dawdling\and make more pacts. Even just one more.\Battles are won and lost by the size of the armies.
c483_victory	Raise a cry of victory.
c485_10_boss_long	Is fighting...the only way?
c485_10_boss_short	Are you lost?
c485_10_ctskill	Heehee, gotcha!
c485_10_death_1	Hehe... Too bad...
c485_10_death_2	I'm sorry... Red Cross...
c485_10_drive	Can you show me how you feel?
c485_10_hit_1	Oh?!
c485_10_hit_2	Oh, no...
c485_10_hit_3	Ngh!
c485_10_prskill	Do you trust me?
c485_10_skill	Let me help.
c485_10_spa	I haven't been able to take it easy in a long time.\Hehehe... I feel like it reminds me of something.
c485_10_startbt	Looking for me?
c485_10_story1	Right.\He's a really sweet little demon.\I'm sure he's waiting for us somewhere.
c485_10_story2	I'm not sure.\When I try to remember...\all I see is an empty darkness.
c485_10_story3	The less you're involved with demons, the better.
c485_10_true1	You can be weak. It's okay!\We'll take it as we go.\Even if you're defeated and get frustrated, you'll find the light someday.
c485_10_true2	You don't have to be afraid.\Fear only makes your world smaller.\Your world can be whatever it needs to be.\I just hope I can help you.
c485_10_true3	Sometimes even I don't know\what I'm thinking.\Have you ever felt like this?
c485_10_victory	It's okay. You can rest now.
c485_boss_long	You are not a lucky one.
c485_boss_short	Do you intend to beat me?
c485_ctskill	You might want to run away.
c485_death_1	Please...take care of Yuna...
c485_death_2	I can't see...the light...
c485_drive	I think I like you.
c485_hit_1	This is so boring.
c485_hit_2	Huh?
c485_hit_3	You seem confident.
c485_prskill	Can you move?
c485_skill	Shush.
c485_spa	Don't bother fussing about me much.\You won't get anything in return.
c485_startbt	I'm ready when you are.
c485_story1	I can't wait for you anymore.\You must be tired of waiting for me, too.
c485_story2	You're going to hear from me\if you plan to keep wasting Yuna's time with idle chit-chat.
c485_story3	The less you're involved with demons, the better.
c485_true1	Don't think about it so hard.\You have one simple choice:\To survive or to die.
c485_true2	Why are you so bent on bringing up awful memories?\It could be so much easier if you don't remember them.
c485_true3	Trust no one.\And only look out for yourself.\After all, when push comes to shove,\everyone runs away, leaving you behind.
c485_victory	Better than expected.
c486_10_boss_long	You're going to be my stepping-stone!
c486_10_boss_short	Let's get on with it, eh?!
c486_10_ctskill	Time for revenge!
c486_10_death_1	I don't believe this...
c486_10_death_2	So, this is what it comes to...
c486_10_drive	This might actually be fun!
c486_10_hit_1	Tch!
c486_10_hit_2	Excuse me?!
c486_10_hit_3	Hmph!
c486_10_prskill	You buncha greenhorns.
c486_10_skill	Rowdy little goons, aren't ya?
c486_10_spa	This hot spring's surprisingly lukewarm.\Can't it get any hotter?
c486_10_startbt	Let's have us some fun, eh?
c486_10_story1	So, this is the Universe Skill?\Hehe...hahaha! I dig it.\This is the power I had in my prime!
c486_10_story2	I'm sick of playing hide and seek.\Come back already, Babel.
c486_10_story3	When you get older...\you start to see things you didn't see before.
c486_10_true1	Accept your weakness.\Your first enemy is your own cowardice.
c486_10_true2	Being ready to die is something fools do.\You ever seen a demon what's scared of a dead lion?
c486_10_true3	Out with it.\What's your wish?\Is it revenge?\Do you beg for your life?
c486_10_victory	Well? Did you learn your lesson?!
c486_88_boss_long	Time to eat already?
c486_88_boss_short	Who's gonna win?
c486_88_bubble_prskill	Lemme give you a little test.
c486_88_bubble_skill	Bring it!
c486_88_ctskill	What's the point?
c486_88_death_1	I lose.\Bahaha!
c486_88_death_2	Gotta admit. You got me...
c486_88_drive	It's my time now!
c486_88_hit_1	Get outta my sight.
c486_88_hit_2	Got my attention.
c486_88_hit_3	Hm?
c486_88_hit_4	You're a pain in my rear.
c486_88_hit_5	Spunky.
c486_88_hit_6	Think you got what it takes?
c486_88_hit_7	I won't forget that!
c486_88_hit_8	Still not done?
c486_88_hit_9	What an idiot.
c486_88_prskill	Lemme give you a little test.
c486_88_skill	Bring it!
c486_89_boss_long	Time to eat already?
c486_89_boss_short	Who's gonna win?
c486_89_bubble_prskill	Lemme give you a little test.
c486_89_bubble_skill	Bring it!
c486_89_ctskill	What's the point?
c486_89_death_1	I lose.\Bahaha!
c486_89_death_2	Gotta admit. You got me...
c486_89_drive	It's my time now!
c486_89_hit_1	Get outta my sight.
c486_89_hit_2	Got my attention.
c486_89_hit_3	Hm?
c486_89_hit_4	You're a pain in my rear.
c486_89_hit_5	Spunky.
c486_89_hit_6	Think you got what it takes?
c486_89_hit_7	I won't forget that!
c486_89_hit_8	Still not done?
c486_89_hit_9	What an idiot.
c486_89_prskill	Lemme give you a little test.
c486_89_skill	Bring it!
c486_boss_long	Meeting me was your crime!
c486_boss_short	So, how did it feel to meet a queen?!
c486_ctskill	What's the point?
c486_death_1	I lose.\Bahaha!
c486_death_2	Gotta admit. You got me...
c486_drive	It's my time now!
c486_hit_1	Was that a joke?
c486_hit_2	Huh.
c486_hit_3	Gahaha!
c486_prskill	How about you just drop dead?
c486_skill	What a bore.
c486_spa	This hot spring's surprisingly lukewarm.\Can't it get any hotter?
c486_startbt	Watch me. You might learn something.
c486_story1	So, this is the Universe Skill?\Hehe...hahaha! I dig it.\This is the power I had in my prime!
c486_story2	I'm sick of playing hide and seek.\Come back already, Babel.
c486_story3	When you get older...\you start to see things you didn't see before.
c486_true1	I'm sick of you spineless cowards and your complaints!\If you've got demonic power then use it!\Show me you can fight and win!
c486_true2	You see 'em sometimes.\The kind of stupid demon that picks a fight they can't win.\Then again, even idiots can have luck on their side.
c486_true3	Still can't believe there was a demon out there who'd pick a fight with me.\Color me amused!
c486_victory	Let this regal glory get seared into your mind!
c488_00_boss_long	Hi, everyone's gathered!
c488_00_boss_short	Hello, there! Nice to meet you.
c488_00_ctskill	I'm not so sure about this, but...
c488_00_death_1	That could've gone better...
c488_00_death_2	Let's meet again.
c488_00_drive	Might as well go for the win, right?
c488_00_hit_1	Ngh...
c488_00_hit_2	I don't like pain.
c488_00_hit_3	It is just not my day.
c488_00_prskill	Over here!
c488_00_skill	Help me out!
c488_00_spa	It's been a while since the last time I just hung out in a hot spring.
c488_00_startbt	It's my turn to help this time.
c488_00_story1	Whoa, whoa! Calm down, Demon.\Being so stressed out isn't\good for your health.
c488_00_story2	I thought demons had easier lives than people.\Haha. It's nice living for something\you're devoted to, though.
c488_00_story3	It seems like the demon has a losing personality.\I've thought of letting him be, but it bugs me.
c488_00_true1	My grandma's really skilled with her hands.\She could've been a famous designer\if she'd been born a little later.
c488_00_true2	Thanks to Kurumi,\I discovered how fun cosplay can be.\Oh! Can't forget to thank you, too, Demon.
c488_00_true3	I want to make it up to Kurumi someday.\Ooh, maybe I'll get grandma to teach me how to sew.
c488_00_victory	Call on me if you ever need a helping hand.
c488_20_boss_long	Hahah. That's...actually a lot more than I expected.
c488_20_boss_short	Couldn't we just go one at a time? ...No?
c488_20_ctskill	Pow!
c488_20_death_1	Yeah... I'm taking off now...
c488_20_death_2	I'm so lame...
c488_20_drive	La dolce vita!
c488_20_hit_1	Ngh!
c488_20_hit_2	I need help!
c488_20_hit_3	Wait!
c488_20_prskill	M-Maybe if I bite 'em?
c488_20_skill	Mr. Demooon!
c488_20_spa	It's been a while since the last time I just hung out in a hot spring.
c488_20_startbt	C-Come at me!
c488_20_story1	Whoa, whoa! Calm down, Demon.\Being so stressed out isn't\good for your health.
c488_20_story2	I thought demons had easier lives than people.\Haha. It's nice spending your life\working on something, though.
c488_20_story3	It seems like the demon has a losing personality.\I've thought of letting him be but it bugs me.
c488_20_true1	This costume felt kind of wrong at first.\But it's slowly growing on me.
c488_20_true2	I want to keep doing cosplay with Kurumi.\I wonder which character I should do next.
c488_20_true3	I wouldn't have even discovered what my wish is\if I'd never met you.\Thank you, demon.
c488_20_victory	Oops. Guess I won.
c488_boss_long	The heck?! There are so many enemies!
c488_boss_short	I'm Dryad, you know!
c488_ctskill	Let's have some fun!
c488_death_1	I'm going on ahead...
c488_death_2	But I can...still fight...
c488_drive	I'm not doing chores!
c488_hit_1	Ow...
c488_hit_2	Don't hit me!
c488_hit_3	This is so annoying.
c488_prskill	It's not like I'm in your way.
c488_skill	Um, that really hurts.
c488_spa	Do you have anything I could eat while I soak in the bath?
c488_startbt	If I win, you're buying.
c488_story1	Why are you so unhappy all the time?\Being angry like that only\gives you gray hair.
c488_story2	You guys are so busy all the time...\Oh well,\that's none of my business.\All I need is your food and games.
c488_story3	Finders takers!\Game rules apply to life, too.\It's the Demon's fault for\hiding it in such an obvious place.
c488_true1	Guess what, demon.\I microwaved a hamburger...\but it came out cold!\...Uh, was that not funny?
c488_true2	Do you have a house where you can just lie down\and press a button to watch TV\and eat something tasty?
c488_true3	Hey, demon, I just had an awesome idea.\How about opening a huge fast food place\when you become the Archfiend?
c488_victory	My reward is potato chips!
c489_10_boss_long	Hah hah! Which one should I devour first?
c489_10_boss_short	Hello, friends!
c489_10_ctskill	I've got you!
c489_10_death_1	I'll get out of your hair now.
c489_10_death_2	How I hate being so quiet.
c489_10_drive	Let's play, shall we?
c489_10_hit_1	Temper, temper.
c489_10_hit_2	Oopsy-daisy!
c489_10_hit_3	How irritating.
c489_10_prskill	Are you certain?
c489_10_skill	Hah hah hah!
c489_10_spa	I've never seen such a small bath before...\Well, I suppose it doesn't matter.
c489_10_startbt	You shouldn't trust me.
c489_10_story1	I will return to you.\Until then, forget me not, Semele.
c489_10_story2	That's strange. You humans are filled with desires.\Ohh, now I see. You're stupid.
c489_10_story3	I was so excited to have a new family.\I'm sorry this happened.
c489_10_true1	This world is filled with fascinating things.\You ignorant fools can barely even fathom their number.
c489_10_true2	Life is boring, wouldn't you say? Why don't you come with me?\Wherever we go, it'll be better than being here.
c489_10_true3	We demons don't really grant wishes?\Who told you that? Just ask me anything. I'll be your god.
c489_10_victory	All right, it's time I collected my payment.
c489_11_boss_long	Ta-da! Here comes your lovely Loki!
c489_11_boss_short	All right. Who's first?
c489_11_ctskill	Stop annoying me!
c489_11_death_1	Oops. I missed.
c489_11_death_2	Hah hah ha, hah hah...
c489_11_drive	Dance, Coppelia!
c489_11_hit_1	Ah hah hah! Hah hah!
c489_11_hit_2	You're rousing a giant.
c489_11_hit_3	Mm?
c489_11_prskill	All right, gather around.
c489_11_skill	Want to be friends?
c489_11_spa	I've never seen such a small bath before...\Well, I suppose it doesn't matter.
c489_11_startbt	This had better be a good fight.
c489_11_story1	I will return to you.\Until then, forget me not, Semele.
c489_11_story2	That's strange. You humans are filled with desires.\Ohh, now I see. You're stupid.
c489_11_story3	I was so excited to have a new family.\I'm sorry this happened.
c489_11_true1	I heard misfortune snowballs.\I wonder how big your snowball of misfortune will grow.
c489_11_true2	I wasn't always a black sheep, you know.\Hah hah. You don't really believe that, do you?
c489_11_true3	Why are you so scared? Hah hah! Let's be friends.\I like you. Don't you like me?
c489_11_victory	Ah hah hah! This is fun!
c489_87_boss_long	Whoa, what? Why are you so angry?
c489_87_boss_short	Tag! You're "It"!
c489_87_bubble_prskill	Now, for a change of mood!
c489_87_bubble_skill	Ta-da!
c489_87_ctskill	Oh, you poor thing. Hah hah hah!
c489_87_death_1	What the...? You live, you learn.
c489_87_death_2	I've had enough of this. I'm leaving.
c489_87_drive	This is what a king can do.
c489_87_hit_1	Ah hah hah.
c489_87_hit_2	What the...?
c489_87_hit_3	Do you want to play?
c489_87_hit_4	Yeah, yeah.
c489_87_hit_5	Come on!
c489_87_hit_6	Lighten up!
c489_87_hit_7	Hah hah hah.
c489_87_hit_8	You're kind of annoying.
c489_87_hit_9	Stop bullying me!
c489_87_prskill	Now, for a change of mood!
c489_87_skill	This is what a king can do.
c489_88_boss_long	Whoa, what? Why are you so angry?
c489_88_boss_short	Tag! You're "It"!
c489_88_bubble_prskill	Now, for a change of mood!
c489_88_bubble_skill	Ta-da!
c489_88_ctskill	Oh, you poor thing. Hah hah hah!
c489_88_death_1	What the...? You live, you learn.
c489_88_death_2	I've had enough of this. I'm leaving.
c489_88_drive	This is what a king can do.
c489_88_hit_1	Ah hah hah.
c489_88_hit_2	What the...?
c489_88_hit_3	Do you want to play?
c489_88_hit_4	Yeah, yeah.
c489_88_hit_5	Come on!
c489_88_hit_6	Lighten up!
c489_88_hit_7	Hah hah hah.
c489_88_hit_8	You're kind of annoying.
c489_88_hit_9	Stop bullying me!
c489_88_prskill	Now, for a change of mood!
c489_88_skill	This is what a king can do.
c489_89_boss_long	Whoa, what? Why are you so angry?
c489_89_boss_short	Tag! You're "It"!
c489_89_bubble_prskill	Now, for a change of mood!
c489_89_bubble_skill	Ta-da!
c489_89_ctskill	Oh, you poor thing. Hah hah hah!
c489_89_death_1	What the...? You live, you learn.
c489_89_death_2	I've had enough of this. I'm leaving.
c489_89_drive	This is what a king can do.
c489_89_hit_1	Ah hah hah.
c489_89_hit_2	What the...?
c489_89_hit_3	Do you want to play?
c489_89_hit_4	Yeah, yeah.
c489_89_hit_5	Come on!
c489_89_hit_6	Lighten up!
c489_89_hit_7	Hah hah hah.
c489_89_hit_8	You're kind of annoying.
c489_89_hit_9	Stop bullying me!
c489_89_prskill	Now, for a change of mood!
c489_89_skill	This is what a king can do.
c489_boss_long	I commend you for your hard work!
c489_boss_short	I've been waiting. Ah hah hah.
c489_ctskill	Oh, you poor thing. Hah hah hah!
c489_death_1	What the...? You live, you learn.
c489_death_2	I've had enough of this. I'm leaving.
c489_drive	All right. Let's dance.
c489_hit_1	Hah hah hah. Honestly?
c489_hit_2	How rude!
c489_hit_3	I'm disappointed in you.
c489_prskill	Let's get this over with.
c489_skill	Want to play with me?
c489_spa	I've never seen such a small bath before...\Well, I suppose it doesn't matter.
c489_startbt	Let the crusade begin!
c489_story1	I will return to you.\Until then, forget me not, Semele.
c489_story2	That's strange. You humans are filled with desires.\Ohh, now I see. You're stupid.
c489_story3	I was so excited to have a new family.\I'm sorry this happened.
c489_true1	What do you want to know?\A secret, sad past?
c489_true2	Have you heard of the "Parable of the Bramble"?\The thornbush released fire, consuming all the trees in the world.
c489_true3	Under my rule, the world will be delightful.\I'm going to change everything, from beginning to end.
c489_victory	This is what a king can do.
c493_00_boss_long	Wanna hear about outer space?
c493_00_boss_short	Ever heard of dark matter?
c493_00_ctskill	Do you want to go stargazing with me?
c493_00_death_1	I wanted to learn more about space...
c493_00_death_2	Is this... a black hole?
c493_00_drive	Isn't the explosion of a supernova breathtaking?
c493_00_hit_1	Eeep!
c493_00_hit_2	Could you stop?!
c493_00_hit_3	Whoa!
c493_00_prskill	Outer space doesn't interest you?
c493_00_skill	How many stars do you think there are?
c493_00_spa	I'd never been to a hot spring before!\Oh, that reminds me...\Did you know they discovered hot springs on Saturn's moons?
c493_00_startbt	Have you heard of the planet Putena?
c493_00_story1	Putena isn't just made up!\It's been proven a real planet by science!
c493_00_story2	I'll prove Putena exists before you finish writing your novel.\No matter what it takes!
c493_00_story3	I wonder if I got along with my mother when I was little.\And what she was like...
c493_00_true1	Saturn has 0.7 times the density of water.\That means if you put it in water,\it'd float on it like polystyrene foam!\Haha! Isn't that fascinating?
c493_00_true2	I'm just saying what pops into my head.\Other people don't seem that interested, though.\Then again, I do mostly talk about space.
c493_00_true3	The planet Putena really exists!\And I've got proof!\I'll show it to you in my room!
c493_00_victory	Space is outta this world!
c493_88_boss_long	I won't tolerate rebellion.
c493_88_boss_short	Come at me.
c493_88_bubble_prskill	Time to end this.
c493_88_bubble_skill	Get ready!
c493_88_ctskill	I'll end you.
c493_88_death_1	Ngh...
c493_88_death_2	Urgh... Protect our citizens...
c493_88_drive	For the glory of Putena!
c493_88_hit_1	Charge!
c493_88_hit_2	Hah...!
c493_88_hit_3	Ngh...
c493_88_hit_4	Drat!
c493_88_hit_5	Bah!
c493_88_hit_6	I can't lose!
c493_88_hit_7	No excuses!
c493_88_hit_8	It's not over yet.
c493_88_hit_9	This isn't over.
c493_88_prskill	Time to end this.
c493_88_skill	Get ready!
c493_boss_long	I'll punish you Rebels.
c493_boss_short	Bring it on!
c493_ctskill	I'll end you.
c493_death_1	Ngh...
c493_death_2	Urgh... Protect our citizens...
c493_drive	For the glory of Putena!
c493_hit_1	Ooof!
c493_hit_2	Guh!
c493_hit_3	Never!
c493_prskill	I've been waiting for this moment!
c493_skill	Don't expect mercy from me.
c493_spa	There are so many strange things on Earth...\Hey, what are you doing? Turn around.
c493_startbt	I'm going to reclaim my empire.
c493_story1	They're liars, too.\Definitely Rebels.
c493_story2	I must stay with Kirara until we find\a way back to Putena.
c493_story3	What do I do? I'm alone with Mother.\Was I close to her when I was young?
c493_true1	Did you think all princesses wore a dress\and sat on a shiny throne?
c493_true2	I'm the Princess of Putena.\I'll punish the despicable traitors and build a new empire.
c493_true3	I'm sorry I mistook you for a Rebel. When I return\to Putena, I'll see you're rewarded.
c493_victory	We won!
c494_00_boss_long	What should we talk about today?
c494_00_boss_short	Welcome.
