// key	ITEM_NAME_	ITEM_DESCRIPTION_
10000101	落とした髪の毛	髪の毛一本一本に魂の痕跡が宿っている。
5151035	夏のバカンス	夏といえば海！\海といえば泳ぐしか！
5151036	夏のバカンス	夏といえば海！\海といえば泳ぐしか！
5151055	ドキドキポーカー	運命の一発勝負！\ジョーカーはどっち！？
5151056	ドキドキポーカー	運命の一発勝負！\ジョーカーはどっち！？
5151085	ビーチビュッフェ	ようこそ、おいでくださいました。\さあ、ビュッフェの始まりですよ。
5151086	ビーチビュッフェ	ようこそ、おいでくださいました。\さあ、ビュッフェの始まりですよ。
5151095	おうちで夏デート	外は暑いから、涼しいお部屋で過ごしましょう。\水着になってみたんだけど…どう…？
5151096	おうちで夏デート	外は暑いから、涼しいお部屋で過ごしましょう。\水着になってみたんだけど…どう…？
5151105	どうやって着るの？	シトリー！\セルケトにビキニの着方、教えてあげて！
5151106	どうやって着るの？	シトリー！\セルケトにビキニの着方、教えてあげて！
5151115	ラグジュアリーな夏	バートリーの美しさと品格にふさわしい\ラグジュアリーな夏の過ごし方。
5151116	ラグジュアリーな夏	バートリーの美しさと品格にふさわしい\ラグジュアリーな夏の過ごし方。
5151125	夏はサーフィン！	2回連続で波に乗れないと気が済まない！
5151126	夏はサーフィン！	2回連続で波に乗れないと気が済まない！
5151135	第二の死	偽りを語る者の報いは、火と硫黄の燃える池。
5151136	第二の死	偽りを語る者の報いは、火と硫黄の燃える池。
5151145	海辺で遊ぼう	どうしたの？\波を怖がってる場合じゃないでしょ？
5151146	海辺で遊ぼう	どうしたの？\波を怖がってる場合じゃないでしょ？
5151155	ルサルカの片想い	たとえ叶わぬ恋だとしても…\水の中なら自分の気持ちに素直になれる。
5151156	ルサルカの片想い	たとえ叶わぬ恋だとしても…\水の中なら自分の気持ちに素直になれる。
5151165	満月のルナ	あなたを照らす月明かり。\これからもずっとあなたの傍にいます。
5151166	満月のルナ	あなたを照らす月明かり。\これからもずっとあなたの傍にいます。
5151175	待っていたぞ	主人公の帰りを待っていた祓魔師と\ネパールからやってきた2人のシャーマン。
5151176	待っていたぞ	主人公の帰りを待っていた祓魔師と\ネパールからやってきた2人のシャーマン。
5151185	やっと会えたね	泣いたっていいよ。\悪魔さんがずっとそばにいてくれるなら…
5151186	やっと会えたね	泣いたっていいよ。\悪魔さんがずっとそばにいてくれるなら…
5151215	失いし者たち	理性を失ったティタニアと\もう何も失いたくないミトラ。
5151216	失いし者たち	理性を失ったティタニアと\もう何も失いたくないミトラ。
5151235	暖かい休息時間	ちょっとリラックスしています。あなたも一緒にリラックスしませんか？
5151236	暖かい休息時間	ちょっとリラックスしています。あなたも一緒にリラックスしませんか？
5151245	待ってて小夜子	カドケウスから花園小夜子を救うため\決死の覚悟で剣を突き刺す朝霧テレサ…
5151246	待ってて小夜子	カドケウスから花園小夜子を救うため\決死の覚悟で剣を突き刺す朝霧テレサ…
5151255	スウィートな作曲家	ヴィーナス♥に対抗して、プリティでスウィーティで\デビセクシーな作詞作曲に挑戦中！
5151256	スウィートな作曲家	ヴィーナス♥に対抗して、プリティでスウィーティで\デビセクシーな作詞作曲に挑戦中！
5151265	フィッティング	次のコンサート衣装はどっちがいいですか？\どっちもかわいいから迷っちゃいますねっ！
5151266	フィッティング	次のコンサート衣装はどっちがいいですか？\どっちもかわいいから迷っちゃいますねっ！
5151275	手をつないで	ミトラの心が、阿羅漢で満たされていく。
5151276	手をつないで	ミトラの心が、阿羅漢で満たされていく。
5151285	ミリアムの記憶	祓魔師になるための修行を受ける前のミリアムと\彼女に願いを託す弟アロン。
5151286	ミリアムの記憶	祓魔師になるための修行を受ける前のミリアムと\彼女に願いを託す弟アロン。
5151295	姉さんといっしょ	やっと…愛が何かわかった気がする…\姉さんの気持ちが…私の中に…伝わってくるんだ…
5151296	姉さんといっしょ	やっと…愛が何かわかった気がする…\姉さんの気持ちが…私の中に…伝わってくるんだ…
5151305	泣かないでレオ	静かにしてって言ってるでしょ。\うるさくて、世話の焼けるインキュバスね。
5151306	泣かないでレオ	静かにしてって言ってるでしょ。\うるさくて、世話の焼けるインキュバスね。
5151325	心をこめて歌います	マエストロ様がデザインした、この衣装を着て…
5151326	心をこめて歌います	マエストロ様がデザインした、この衣装を着て…
5151335	正義の基準	ワンコはいつも正しいです。\正義のために！
5151336	正義の基準	ワンコはいつも正しいです。\正義のために！
5151345	ああっカイン様っ！	キャ～ッ！\せっかく作った本命チョコなのに～っ！
5151346	ああっカイン様っ！	キャ～ッ！\せっかく作った本命チョコなのに～っ！
5151355	チョコっとテイワズ	私が作ってみたの～\どんな味か気になるでしょ～？
5151356	チョコっとテイワズ	私が作ってみたの～\どんな味か気になるでしょ～？
5151365	ジュノーの気持ち	俺からのプレゼントだ。\気に入ったか？
5151366	ジュノーの気持ち	俺からのプレゼントだ。\気に入ったか？
5151375	レオのプレゼント	あ、あの…なんていうか…\ぼぼぼ…僕の気持ち受け取ってくださいっ！
5151376	レオのプレゼント	あ、あの…なんていうか…\ぼぼぼ…僕の気持ち受け取ってくださいっ！
5151385	安らかに眠りな	バベルよ。\これはお前のための儀式だ。
5151386	安らかに眠りな	バベルよ。\これはお前のための儀式だ。
5151405	解決者 モナ	ちょっと待った！ご主人はいいの。\モナがぜ～んぶ解決するから♡
5151406	解決者 モナ	ちょっと待った！ご主人はいいの。\モナがぜ～んぶ解決するから♡
5151445	花の楽園	あなたは私の花、そして私の伴侶。\誰も知らない楽園で暮らしましょう。
5151446	花の楽園	あなたは私の花、そして私の伴侶。\誰も知らない楽園で暮らしましょう。
5151455	のどかな羊牧場	かわいい羊とたわむれる、天宮知恵と壺倉つみき。
5151456	のどかな羊牧場	かわいい羊とたわむれる、天宮知恵と壺倉つみき。
5151505	シャーマンの日焼け	私がサンオイル塗ってあげますねっ。\キャッ！動いたらダメじゃないですかっ！
5151506	シャーマンの日焼け	私がサンオイル塗ってあげますねっ。\キャッ！動いたらダメじゃないですかっ！
5151515	蘇えりしセト	主がその力で蘇らせてくださる。
5151516	蘇えりしセト	主がその力で蘇らせてくださる。
5151525	大切な仲間とどこまでも	ジェリーフィッシュ快賊団のメイは今日も元気！\「イルカさん！突撃～！！」
5151526	大切な仲間とどこまでも	ジェリーフィッシュ快賊団のメイは今日も元気！\「イルカさん！突撃～！！」
5151535	イケイケメーレーファイター	仮面を手に戦闘態勢に入るジャック・オー。\「トリック・オア・トリート！……なんて……ね？」
5151536	イケイケメーレーファイター	仮面を手に戦闘態勢に入るジャック・オー。\「トリック・オア・トリート！……なんて……ね？」
5151545	思わぬ同伴者	悪いものが取り憑いているようですね。
5151546	思わぬ同伴者	悪いものが取り憑いているようですね。
5151555	夏の楽しみ方	波を切るリザのサーフボード
5151556	夏の楽しみ方	波を切るリザのサーフボード
5151585	死のデザート	首…いや、ほっぺたが落ちそうな\とろける甘さです！
5151586	死のデザート	首…いや、ほっぺたが落ちそうな\とろける甘さです！
5151595	一緒に過ごした冬	気の赴くまま\今すぐ手をつないで。
5151596	一緒に過ごした冬	気の赴くまま\今すぐ手をつないで。
5151605	閑散としたCafe de petit	お客様ですか？\ふーん…今は準備中ですが…
5151606	閑散としたCafe de petit	お客様ですか？\ふーん…今は準備中ですが…
5151625	プロケルのハロウィンコスプレ	お、おい！ハロウィンの??だぞ、誤解するな！
5151626	プロケルのハロウィンコスプレ	お、おい！ハロウィンの??だぞ、誤解するな！
5151655	煉獄と地獄の境界	ここは捨てられた人形の屍が積もった墓なのだ。
5151656	煉獄と地獄の境界	ここは捨てられた人形の屍が積もった墓なのだ。
5151665	ちび夢魔のおやつタイム	トサカ野郎の非常食み～つけっ！\ダビが全部食べちゃおう～
5151666	ちび夢魔のおやつタイム	トサカ野郎の非常食み～つけっ！\ダビが全部食べちゃおう～
5151675	終わりなき戦い	闇の戦場で心と心がぶつかり合う。
5151676	終わりなき戦い	闇の戦場で心と心がぶつかり合う。
5151685	悪と悪の交戦	玉座を制するのはただ一人の勝者…
5151686	悪と悪の交戦	玉座を制するのはただ一人の勝者…
5151695	太陽の影	女王を照らす太陽の裏側には…
5151696	太陽の影	女王を照らす太陽の裏側には…
5151705	ポイントカードはお持ちですか？	可愛いサポーターたちを養うために\今日も1日バイト頑張るぞ。
5151706	ポイントカードはお持ちですか？	可愛いサポーターたちを養うために\今日も1日バイト頑張るぞ。
5151715	二人の誓い	二人だけの思い出、二人だけの約束\永遠に続く魂のキズナ。
5151716	二人の誓い	二人だけの思い出、二人だけの約束\永遠に続く魂のキズナ。
5151725	女王の思い出	まだ幼い少女だった頃の淡く儚い記憶
5151726	女王の思い出	まだ幼い少女だった頃の淡く儚い記憶
5151735	プレゼントが届きました。	今だけはあなただけのための妖精になります。
5151736	プレゼントが届きました。	今だけはあなただけのための妖精になります。
5151745	炎のように輝かしく	私に手を差し伸べる彼女の目は炎のように輝いていた。
5151746	炎のように輝かしく	私に手を差し伸べる彼女の目は炎のように輝いていた。
5151755	女神顕現	私が降りた場所。それこそが聖殿である。
5151756	女神顕現	私が降りた場所。それこそが聖殿である。
5151765	デスペラード	逃げても無駄だ。彼女の視界に入ってしまった以上は。
5151766	デスペラード	逃げても無駄だ。彼女の視界に入ってしまった以上は。
5151775	気分転換	トナカイがいなくなった。\こんな気分じゃクリスマスBOXは探せないよ！
5151776	気分転換	トナカイがいなくなった。\こんな気分じゃクリスマスBOXは探せないよ！
5151785	殺伐としたティータイム	甘いケーキを切る時間ですよ～\どうぞごゆっくり。
5151786	殺伐としたティータイム	甘いケーキを切る時間ですよ～\どうぞごゆっくり。
5151795	虎を狩る狐	妾の牙はどの猛獣よりも鋭いのじゃ！
5151796	虎を狩る狐	妾の牙はどの猛獣よりも鋭いのじゃ！
5151815	魔王の後継者	私が探していた者が…\本当にそなたなのか。
5151816	魔王の後継者	私が探していた者が…\本当にそなたなのか。
5151825	リザのビリヤードの腕前は	よく見えませんのでどいてください。\正確な計算は必須なので。
5151826	リザのビリヤードの腕前は	よく見えませんのでどいてください。\正確な計算は必須なので。
5151835	社長、ナイスショット！	契約を取るためにお偉いさん相手にゴルフ接待中。\モナの実力にキャディーのトサカ野郎がびっくり！
5151836	社長、ナイスショット！	契約を取るためにお偉いさん相手にゴルフ接待中。\モナの実力にキャディーのトサカ野郎がびっくり！
5151845	あなたへの眩しい笑み	海遊びを楽しむルサルカの笑顔は\青空の太陽よりも眩しい。
5151846	あなたへの眩しい笑み	海遊びを楽しむルサルカの笑顔は\青空の太陽よりも眩しい。
5151855	目標まであと一歩	ナタリスが持ち上げた棒が\スイカを正確に狙っている。
5151856	目標まであと一歩	ナタリスが持ち上げた棒が\スイカを正確に狙っている。
5151865	夏の海のヴァンパイアクイーン	ヴァンパイアクイーンと呼ばれる彼女も\あどけない少女の顔で海を満喫する。
5151866	夏の海のヴァンパイアクイーン	ヴァンパイアクイーンと呼ばれる彼女も\あどけない少女の顔で海を満喫する。
5151875	シトリーの誘惑	ふふ、悪魔様～、こっちに来て\日焼け止めを塗ってくれませんか～？
5151876	シトリーの誘惑	ふふ、悪魔様～、こっちに来て\日焼け止めを塗ってくれませんか～？
5151895	ベストドレッサー	レッドカーペットの上でさらに際立つ純白のドレスが\リザの銀髪によく似合っている。
5151896	ベストドレッサー	レッドカーペットの上でさらに際立つ純白のドレスが\リザの銀髪によく似合っている。
5151905	Shall we dance?	可愛いご主人さま～\リードがお上手ですね♡
5151906	Shall we dance?	可愛いご主人さま～\リードがお上手ですね♡
5151915	ダビたちのディナータイム	ご馳走がいっぱい！\みんなで食べよう！
5151916	ダビたちのディナータイム	ご馳走がいっぱい！\みんなで食べよう！
5151925	波乱の年末パーティー	パーティーが盛り上がるなか\イブを止められる者は誰もいない。
5151926	波乱の年末パーティー	パーティーが盛り上がるなか\イブを止められる者は誰もいない。
5151955	君と一緒に過ごす夏	さ、こっちに来て一緒に遊ぼう。
5151956	君と一緒に過ごす夏	さ、こっちに来て一緒に遊ぼう。
60000005	鍛冶名人の印章	全ての製作をマスターした鍛冶屋に与えられる特別な印章。
60000007	秋のどんぐり	冬場に動物たちが食べれるよう拾い過ぎないこと。
60000008	秋の松かさ	枯れ葉に隠れた松かさ。\秋のインテリアに最適。
60000012	運命のD	運命の始まりを意味する悪魔の文字といわれるもの。\不思議な魔力が宿っているかも…
60000013	運命のE	運命を占う悪魔の文字といわれるもの。\運命を知りたければ、この文字を静かに唱えてみよう。
60000014	運命のS	運命と戦って死んだ悪魔が残した文字といわれるもの。\犯人の頭文字かも…
60000015	運命のT	魔界の古代遺跡から見つかった悪魔の文字といわれるもの。\きっと呪われているはず。
60000016	運命のI	運命を探す者に幸運をもたらす悪魔の文字といわれるもの。\神秘的な機運が感じられる。
60000017	運命のN	呪われ見捨てられた悪魔の文字といわれるもの。\文字の呪いに勝つ者、光栄を手に入れるだろう。
60000018	運命のY	新たな命の始まりを意味する悪魔の文字といわれるもの。\諦めない者が勝つだろう。
60000020	セレブレーションゴールドコイン	4年間の思い出が刻まれた記念コイン。\みんなの思い出が金色に輝く。
60000021	セレブレーションゴールドコイン	4年間の思い出が刻まれた記念コイン。\みんなの思い出が金色に輝く。
60000022	ココナッツ	アモス島から直送されたヤシの実。
60000023	ボーダー柄浮き輪	情熱と努力だけで作った\よく浮く浮き輪
60000035	破れた応募券	紙片を集めて運を試してみましょう！
60000039	応募券A	アクラシアが描かれたチケット。このチケットは応募券として使える。\運がよければ《癒しの光》からアクラシアのフィギュアをもらえるかも…
60000040	応募券B	誰かの心が込められたチケット。このチケットは応募券として使える。\運がよければ好きな人が描かれたデスクパッドが当たるかも…
60000041	応募券C	誰かの心が込められたチケット。このチケットは応募券として使える。\運がよければ好きな人が描かれたタペストリーが当たるかも…
60000042	応募券D	誰かの心が込められたチケット。このチケットは応募券として使える。\運がよければ愛情たっぷりグッズセットが当たるかも…
6001011	宝箱(小)	小さな宝箱の中に金貨が少し入っている。
6001021	重い宝箱(小)	小さな宝箱の中に金貨がぎっしり詰まっている。
6001031	宝箱(中)	宝箱の中に金貨が入っている。
6001041	重い宝箱(中)	宝箱の中に金貨がぎっしり詰まっている。
6001051	宝箱(大)	大きな宝箱の中に金貨が入っている。
6001061	重い宝箱(大)	大きな宝箱の中に金貨がぎっしり詰まっている
6001071	豪華な宝箱	豪華な宝箱の中に金銀財宝が入っている。
6001072	超豪華宝箱	超豪華な宝箱から金銀財宝があふれている。
6001191	小さな宝箱	小さな宝箱から金貨があふれている。\(10,000ゴールドで売却可能)
6001201	普通の宝箱	普通の宝箱から金貨があふれている。\(30,000ゴールドで売却可能)
6001211	大きな宝箱	大きな宝箱から金貨があふれている。
6001221	金貨(小)	本物の金で作られた1枚の金貨。
6001231	金貨(中)	本物の金で作られたコイン。
6001241	金貨(大)	本物の金で作られた金貨の山。
7000001	+1武器研磨剤	★5武器の強化値が+1アップします。
7000002	+2武器研磨剤	★5武器の強化値が+2アップします。
7000003	+3武器研磨剤	★5武器の強化値が+3アップします。
7000004	+4武器研磨剤	★5武器の強化値が+4アップします。
7000005	+5武器研磨剤	★5武器の強化値が+5アップします。
7000006	+6武器研磨剤	★5武器の強化値が+6アップします。
7000007	+7武器研磨剤	★5武器の強化値が+7アップします。
7000008	+8武器研磨剤	★5武器の強化値が+8アップします。
7000009	+9武器研磨剤	★5武器の強化値が+9アップします。
7000010	+10武器研磨剤	★5武器の強化値が+10アップします。
7000011	+11武器研磨剤	★5武器の強化値が+11アップします。
7000012	+12武器研磨剤	★5武器の強化値が+12アップします。
7000013	+13武器研磨剤	★5武器の強化値が+13アップします。
7000014	+14武器研磨剤	★5武器の強化値が+14アップします。
7000015	+15武器研磨剤	★5武器の強化値が+15アップします。
7001001	+1防具研磨剤	★5防具の強化値が+1アップします。
7001002	+2防具研磨剤	★5防具の強化値が+2アップします。
7001003	+3防具研磨剤	★5防具の強化値が+3アップします。
7001004	+4防具研磨剤	★5防具の強化値が+4アップします。
7001005	+5防具研磨剤	★5防具の強化値が+5アップします。
7001006	+6防具研磨剤	★5防具の強化値が+6アップします。
7001007	+7防具研磨剤	★5防具の強化値が+7アップします。
7001008	+8防具研磨剤	★5防具の強化値が+8アップします。
7001009	+9防具研磨剤	★5防具の強化値が+9アップします。
7001010	+10防具研磨剤	★5防具の強化値が+10アップします。
7001011	+11防具研磨剤	★5防具の強化値が+11アップします。
7001012	+12防具研磨剤	★5防具の強化値が+12アップします。
7001013	+13防具研磨剤	★5防具の強化値が+13アップします。
7001014	+14防具研磨剤	★5防具の強化値が+14アップします。
7001015	+15防具研磨剤	★5防具の強化値が+15アップします。
7002001	+1装飾研磨剤	★5装飾品の強化値が+1アップします。
7002002	+2装飾研磨剤	★5装飾品の強化値が+2アップします。
7002003	+3装飾研磨剤	★5装飾品の強化値が+3アップします。
7002004	+4装飾研磨剤	★5装飾品の強化値が+4アップします。
7002005	+5装飾研磨剤	★5装飾品の強化値が+5アップします。
7002006	+6装飾研磨剤	★5装飾品の強化値が+6アップします。
7002007	+7装飾研磨剤	★5装飾品の強化値が+7アップします。
7002008	+8装飾研磨剤	★5装飾品の強化値が+8アップします。
7002009	+9装飾研磨剤	★5装飾品の強化値が+9アップします。
7002010	+10装飾研磨剤	★5装飾品の強化値が+10アップします。
7002011	+11装飾研磨剤	★5装飾品の強化値が+11アップします。
7002012	+12装飾研磨剤	★5装飾品の強化値が+12アップします。
7002013	+13装飾研磨剤	★5装飾品の強化値が+13アップします。
7002014	+14装飾研磨剤	★5装飾品の強化値が+14アップします。
7002015	+15装飾研磨剤	★5装飾品の強化値が+15アップします。
7100001	＋1武器研磨剤	★5武器の強化値が＋1アップします。
7100002	＋2武器研磨剤	★5武器の強化値が＋2アップします。
7100003	＋3武器研磨剤	★5武器の強化値が＋3アップします。
7100004	＋4武器研磨剤	★5武器の強化値が＋4アップします。
7100005	＋5武器研磨剤	★5武器の強化値が＋5アップします。
7100006	＋6武器研磨剤	★5武器の強化値が＋6アップします。
7100007	＋7武器研磨剤	★5武器の強化値が＋7アップします。
7100008	＋8武器研磨剤	★5武器の強化値が＋8アップします。
7100009	＋9武器研磨剤	★5武器の強化値が＋9アップします。
7100010	＋10武器研磨剤	★5武器の強化値が＋10アップします。
7100011	＋11武器研磨剤	★5武器の強化値が＋11アップします。
7100012	＋12武器研磨剤	★5武器の強化値が＋12アップします。
7100013	＋13武器研磨剤	★5武器の強化値が＋13アップします。
7100014	＋14武器研磨剤	★5武器の強化値が＋14アップします。
7100015	＋15武器研磨剤	★5武器の強化値が＋15アップします。
7101001	＋1防具研磨剤	★5防具の強化値が＋1アップします。
7101002	＋2防具研磨剤	★5防具の強化値が＋2アップします。
7101003	＋3防具研磨剤	★5防具の強化値が＋3アップします。
7101004	＋4防具研磨剤	★5防具の強化値が＋4アップします。
7101005	＋5防具研磨剤	★5防具の強化値が＋5アップします。
7101006	＋6防具研磨剤	★5防具の強化値が＋6アップします。
7101007	＋7防具研磨剤	★5防具の強化値が＋7アップします。
7101008	＋8防具研磨剤	★5防具の強化値が＋8アップします。
7101009	＋9防具研磨剤	★5防具の強化値が＋9アップします。
7101010	＋10防具研磨剤	★5防具の強化値が＋10アップします。
7101011	＋11防具研磨剤	★5防具の強化値が＋11アップします。
7101012	＋12防具研磨剤	★5防具の強化値が＋12アップします。
7101013	＋13防具研磨剤	★5防具の強化値が＋13アップします。
7101014	＋14防具研磨剤	★5防具の強化値が＋14アップします。
7101015	＋15防具研磨剤	★5防具の強化値が＋15アップします。
7102001	＋1装飾研磨剤	★5装飾品の強化値が＋1アップします。
7102002	＋2装飾研磨剤	★5装飾品の強化値が＋2アップします。
7102003	＋3装飾研磨剤	★5装飾品の強化値が＋3アップします。
7102004	＋4装飾研磨剤	★5装飾品の強化値が＋4アップします。
7102005	＋5装飾研磨剤	★5装飾品の強化値が＋5アップします。
7102006	＋6装飾研磨剤	★5装飾品の強化値が＋6アップします。
7102007	＋7装飾研磨剤	★5装飾品の強化値が＋7アップします。
7102008	＋8装飾研磨剤	★5装飾品の強化値が＋8アップします。
7102009	＋9装飾研磨剤	★5装飾品の強化値が＋9アップします。
7102010	＋10装飾研磨剤	★5装飾品の強化値が＋10アップします。
7102011	＋11装飾研磨剤	★5装飾品の強化値が＋11アップします。
7102012	＋12装飾研磨剤	★5装飾品の強化値が＋12アップします。
7102013	＋13装飾研磨剤	★5装飾品の強化値が＋13アップします。
7102014	＋14装飾研磨剤	★5装飾品の強化値が＋14アップします。
7102015	＋15装飾研磨剤	★5装飾品の強化値が＋15アップします。
8000001	魔界桜	美しい魔界の桜。
8000005	樹枝六花の結晶	木の枝が伸びたような、美しい雪の結晶。\集めると素晴らしい報酬が手に入る。
8000009	ポテトチップス	神でもたまにはリラックスしたい時もある。\たくさん集めると、良いことが起きるかも。
8000010	リザのギア	ハイパーテクノロジーで製造されたリザのギア。\集めると良いことがあるらしい。
8000016	夏のスイカ	スイカを食べて夏の暑さを乗り切ろう！\集めるといいことがある。
8000020	イチョウの葉	秋の趣が深く感じられるイチョウの枯れ葉。\集めるといいことがあるらしい。
8000025	花火	真夏の夜を彩る花火。\集めるといいことがあるらしい。
8000026	いがぐり	トゲトゲの殻に包まれた丸い栗。\集めていると心が豊かになる。
8000027	ミニダビクッキー	魔法でクッキーにされてしまったダビ。\集めるといいことがあるらしい。
8000028	ルウのトロフィー	石田☆ルウのトロフィー。\集めるといいことがあるらしい。
8000029	悪魔のラッキーペニー	悪魔のラッキーペニーを拾ったあなたは、今日のラッキーパースン\たくさん集めるほど幸運が集まるだろう。
8000030	カボチャのあめ	ハロウィンの夜に配られたカボチャのキャンディ。\集めるといいことがあるらしい。
8000031	クリスマスの鐘	クリスマスの前夜に鳴り響く聖なる鐘の音。\悪魔が聴くと1年間不幸になるらしい。\ライバル候補生をけん制するにはうってつけの道具。
8000032	バレンタインプレゼント	特別な日のために準備したプレゼント。\中には妙な香りがするチョコが入っている。\食べたら死ぬかもしれないからしっかり密封しておこう。
8000034	ミニダビジェリー	可愛いダビを模ったジェリー
8000036	天然真珠	打ち寄せる波の中で輝く真珠
8000037	ミニダビのキャンディ	可愛いダビの姿を模った甘いキャンディ
8000039	リザのヘアバンド	リザの断固とした性格をより強めてくれる高性能スポーツヘアバンド
8000040	Christmas stocking	MERRY CHRISTMAS FOR U!
8000041	サターン♥の ペンライト	あなたは永遠に私たちのリーダー！\輝く星サターン♥、大好き。
8000042	アリアの ペンライト	天上の美声アリア\あなたは永遠に私のアイドルだよ！
8000043	マーズ♥の ペンライト	プリティ～スウィ～ティ～デビセクシ～☆\マーズ♥のやりたいこと全部やってしまえ！
8000044	ヴィーナス♥の ペンライト	いつもお美しいヴィーナス♥様、お慕い申し上げております。\オーマイヴィーナス♥
8000045	ネプチューン♥の ペンライト	幸せへの道を歩もう、ネプチューン♥！\今日もお疲れ様♡
8000046	モナの帽子	あらら～♡帽子を落としちゃったわ？\誰か拾ってくれる？
8000047	心からの贈り物	バレンタインデーが近づくほど高鳴るハート
8000048	ミニダビの食パン	かわいいダビが焼き付けられたトースト
8000050	ココナッツの木	甘いココナッツの実がなるココナッツの木。￥アモス島に生育する。
8000051	ココナッツの実	アモス島から取り寄せた甘いココナッツの実。
8000052	フルーツココナッツジュース	甘酸っぱいフルーツ入りで夏にぴったりなココナッツジュース\ヘパイストスの鍛冶屋で使用できる製作素材
8000053	ひんやりスイカ	真夏の暑さを吹き飛ばすひんやりスイカ\ヘパイストスの鍛冶屋で使用できる製作素材
8000059	アメジストの結婚指輪	深い絆の証。\この気持ち、君に伝わりますように。
8000060	エメラルドの結婚指輪	深い絆の証。\この気持ち、君に伝わりますように。
8000061	ガーネットの結婚指輪	深い絆の証。\この気持ち、君に伝わりますように。
8000062	トパーズの結婚指輪	深い絆の証。\この気持ち、君に伝わりますように。
8000063	プレイバニー	プレイバニー、2023年創刊号。\作者不明だが、趣味だけははっきりしている。
8000064	パーティーバルーン	バースデーパーティーを盛り上げるバルーン。\集めていくと空の向こうまで跳べるかも…
8000065	桜の花びら	春の始まりを告げる花びら。\集めるといいことがあるらしい。
8000066	親の愛	家庭を平和にするカーネーション。必ず2輪を用意すること。黄泉の花ではありません。
801050254	魔法ステッキ	魔法少女が使う不思議なステッキ。\選ばれし魔法少女しか使えない。
801050255	魔法ステッキ	魔法少女が使う不思議なステッキ。\選ばれし魔法少女しか使えない。
9100001	温泉タオル	温泉で使う魔界用のバスタオル。\このタオルがないと温泉に入場できない。
9101001	フラワーエッセンシャル	魔界の野花で作った香ばしいエッセンシャルオイル。\魅力的な気分になり、入浴終了時にもらう好感度経験値が20%上昇する。
9101002	アロマソルト	すべすべお肌のために！\フレッシュな気分になり、入浴終了時にもらうゴールドが2倍になる。
9110001	蒼色の提灯	恨み深い水鬼の涙を燃料にして輝く青い提灯。\水属性の鬼火を引き寄せる効果がある。\<color=ffc400>鬼火の出現確率2倍、報酬量1.2倍、オート百鬼夜行</color>
9120001	紅色の提灯	燃え上がる地獄の炎で光る赤いの提灯。\火属性の鬼火を引き寄せることができる。\<color=ffc400>鬼火の出現確率2倍、報酬量1.2倍、オート百鬼夜行</color>
9130001	翠色の提灯	魔界の小川の辺に育つ柳の木で作った緑色の提灯。\木属性の鬼火を引き寄せる。\<color=ffc400>鬼火の出現確率2倍、報酬量1.2倍、オート百鬼夜行</color>
9140001	松花色の提灯	魔界産の松花で光を発する黄色い提灯。\光属性の鬼火を引き寄せる。\<color=ffc400>鬼火の出現確率2倍, 報酬量1.2倍、オート百鬼夜行</color>
9150001	茶紫色の提灯	魔界の夜の精気を盛り込んで作った紫色の提灯。\闇属性の鬼火を引き寄せる。\<color=ffc400>鬼火の出現確率2倍、報酬量1.2倍、オート百鬼夜行</color>
9211001	海外旅行券	くだける波、飛び散るしぶきが恋しいですか？\そういうときは、しばらく武器を手放し、一緒に南国へ旅立ちませんか？
9211002	高級_海外旅行券	くだける波、飛び散るしぶきが恋しいですか？\そういうときは、しばらく武器を手放し、一緒に南国へ旅立ちませんか？
9211003	最高級_海外旅行券	くだける波、飛び散るしぶきが恋しいですか？\そういうときは、しばらく武器を手放し、一緒に南国へ旅立ちませんか？
9212001	水玉のアクセサリー	人魚の祝福が宿ったサファイアのイヤリング。\不老長寿する確率を高める効果がある。
9212002	高級_水玉のアクセサリー	人魚の祝福が宿ったサファイアのイヤリング。\不老長寿する確率を高める効果がある。
9212003	最高級_水玉のアクセサリー	人魚の祝福が宿ったサファイアのイヤリング。\不老長寿する確率を高める効果がある。
9213001	具たくさんボリューム満点ラーメン	温泉入浴で少しはだるくなった気分を元気づける特製シーフードラーメン。\気分もよくなり、体力も回復できて一石二鳥。
9213002	高級_具たくさんボリューム満点ラーメン	温泉入浴で少しはだるくなった気分を元気づける特製シーフードラーメン。\気分もよくなり、体力も回復できて一石二鳥。
9213003	最高級_具たくさんボリューム満点ラーメン	温泉入浴で少しはだるくなった気分を元気づける特製シーフードラーメン。\気分もよくなり、体力も回復できて一石二鳥。
9214001	不思議な砂時計	チャイルドならどんな熱湯風呂でも我慢するのだ！\この砂時計の砂が全部落ちるまで...
9214002	高級_不思議な砂時計	チャイルドならどんな熱湯風呂でも我慢するのだ！\この砂時計の砂が全部落ちるまで...
9214003	最高級_不思議な砂時計	チャイルドならどんな熱湯風呂でも我慢するのだ！\この砂時計の砂が全部落ちるまで...
9215001	ロボット玩具	最近ヒット商品だと噂のロボット玩具。\108通りに変身できる。
9215002	高級_ロボット玩具	最近ヒット商品だと噂のロボット玩具。\108通りに変身できる。
9215003	最高級_ロボット玩具	最近ヒット商品だと噂のロボット玩具。\108通りに変身できる。
9221001	チャイルド功労賞	体をちゃんと洗うチャイルドに贈られる《ちゃんと洗う子賞》。\家宝としてお家に大事に保管し、周りに自慢しまくりましょう。
