// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	死亡	邀約	0	
480026	Lv.26	諸神的雷擊		<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
480027	Lv.27	諸神的殞落		<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
480028	Lv.28	諸神的擊破		<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
480029	Lv.29	諸神的擊滅		<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
480030	Lv.30	諸神的災難		<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color> <color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color> <color=ffc400>↑</color>\ <color=ff7b02>弱化減益(石化、沉默、混亂、暈眩、睡眠、重擊)</color>及<color=ff7b02>時間系減益無效</color>\<color=ff0000>全體盟友</color> <color=ff7b02>暴擊率<color=ffc400>▼</color>
481001	Lv.1	魔神的喝叱		
481002	Lv.2	魔神的喝叱		
481003	Lv.3	魔神的喝叱		
481004	Lv.4	魔神的喝叱		
481005	Lv.5	魔神的喝叱		
481006	Lv.6	魔神的喝叱		
481007	Lv.7	魔神的喝叱		
481008	Lv.8	魔神的喝叱		
481009	Lv.9	魔神的喝叱		
481010	Lv.10	魔神的喝叱		
481011	Lv.11	魔神的喝叱		
481012	Lv.12	魔神的喝叱		
481013	Lv.13	魔神的喝叱		
481014	Lv.14	魔神的喝叱		
481015	Lv.15	魔神的喝叱		
481016	Lv.16	魔神的喝叱		
481017	Lv.17	魔神的喝叱		
481018	Lv.18	魔神的喝叱		
481019	Lv.19	魔神的喝叱		
481020	Lv.20	魔神的喝叱		
4900	諸神強襲	魔界大門開啟，古神紛紛降臨。		
490001	Lv.1	諸神的戰爭	空欄	
490002	Lv.2	諸神的猛鬥	空欄	
490003	Lv.3	諸神的爭鬥	空欄	
490004	Lv.4	諸神的格鬥	空欄	
490005	Lv.5	諸神的奮鬥	空欄	
490006	Lv.6	諸神的血鬥	空欄	
490007	Lv.7	諸神的亂鬥	空欄	
490008	Lv.8	諸神的電擊	空欄	
490009	Lv.9	諸神的血戰	空欄	
490010	Lv.10	諸神的激戰	空欄	
490011	Lv.11	諸神之盾	空欄	
490012	Lv.12	諸神的要塞	空欄	
490013	Lv.13	諸神的堤防	空欄	
490014	Lv.14	諸神的防禦	空欄	
490015	Lv.15	諸神的警戒	空欄	
490016	Lv.16	諸神的守衛	空欄	
490017	Lv.17	諸神的戒嚴	空欄	
490018	Lv.18	諸神的援護	空欄	
490019	Lv.19	神聖的抵抗	空欄	
490020	Lv.20	諸神的抗戰	空欄	
490021	Lv.21	諸神的火戰車	空欄	
490022	Lv.22	諸神的突擊	空欄	
490023	Lv.23	諸神的爆擊	空欄	
490024	Lv.24	諸神的連擊	空欄	
490025	Lv.25	諸神的強擊	空欄	
490026	Lv.26	諸神的雷擊	空欄	
490027	Lv.27	諸神的殞落	空欄	
490028	Lv.28	諸神的擊破	空欄	
490029	Lv.29	諸神的擊滅	空欄	
490030	Lv.30	諸神的災難	空欄	
491001	魔神的喝叱			
491002	魔神的喝叱			
491003	魔神的喝叱			
491004	魔神的喝叱			
491005	魔神的喝叱			
491006	魔神的喝叱			
491007	魔神的喝叱			
491008	魔神的喝叱			
491009	魔神的喝叱			
491010	魔神的喝叱			
491011	魔神的喝叱			
491012	魔神的喝叱			
491013	魔神的喝叱			
491014	魔神的喝叱			
491015	魔神的喝叱			
491016	魔神的喝叱			
491017	魔神的喝叱			
491018	魔神的喝叱			
491019	魔神的喝叱			
491020	魔神的喝叱			
5000	諸神強襲	魔界大門開啟，古神紛紛降臨。		
500001	Lv.1	諸神的戰爭	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500002	Lv.2	諸神的猛鬥	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500003	Lv.3	諸神的爭鬥	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500004	Lv.4	諸神的格鬥	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500005	Lv.5	諸神的奮鬥	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500006	Lv.6	諸神的血鬥	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500007	Lv.7	諸神的亂鬥	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500008	Lv.8	諸神的電擊	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500009	Lv.9	諸神的血戰	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500010	Lv.10	諸神的激戰	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500011	Lv.11	諸神之盾	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500012	Lv.12	諸神的要塞	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500013	Lv.13	諸神的堤防	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500014	Lv.14	諸神的反抗	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500015	Lv.15	諸神的警戒	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500016	Lv.16	諸神的守護	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500017	Lv.17	諸神的戒嚴	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500018	Lv.18	諸神的支援	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500019	Lv.19	神聖的抵抗	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500020	Lv.20	諸神的抗戰	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
500021	Lv.21	諸神的火戰車	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
500022	Lv.22	諸神的突擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
500023	Lv.23	諸神的爆擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
500024	Lv.24	諸神的連擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
500025	Lv.25	諸神的強擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
500026	Lv.26	神的雷擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
500027	Lv.27	諸神的急襲	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
500028	Lv.28	諸神的擊破	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
500029	Lv.29	諸神的擊滅	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
500030	Lv.30	諸神的災難	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color> <color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color> <color=ffc400>↑</color>\<color=ff7b02>、弱化減益(石化、沉默、混亂、暈眩、睡眠、重擊)</color>及<color=ff7b02>時間系減益無效</color>、<color=ff7b02>防禦力</color><color=ffc400>↑</color>、<color=ff7b02>Tap Skill傷害防禦力</color> <color=ffc400>↑</color>
501001	Lv.1	魔神的喝叱		
501002	Lv.2	魔神的喝叱		
501003	Lv.3	魔神的喝叱		
501004	Lv.4	魔神的喝叱		
501005	Lv.5	魔神的喝叱		
501006	Lv.6	魔神的喝叱		
501007	Lv.7	魔神的喝叱		
501008	Lv.8	魔神的喝叱		
501009	Lv.9	魔神的喝叱		
501010	Lv.10	魔神的喝叱		
501011	Lv.11	魔神的喝叱		
501012	Lv.12	魔神的喝叱		
501013	Lv.13	魔神的喝叱		
501014	Lv.14	魔神的喝叱		
501015	Lv.15	魔神的喝叱		
501016	Lv.16	魔神的喝叱		
501017	Lv.17	魔神的喝叱		
501018	Lv.18	魔神的喝叱		
501019	Lv.19	魔神的喝叱		
501020	Lv.20	魔神的喝叱		
5100	諸神強襲	魔界大門開啟，古神紛紛降臨。		
510001	Lv.1	諸神的戰爭	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510002	Lv.2	諸神的猛鬥	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510003	Lv.3	諸神的爭鬥	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510004	Lv.4	諸神的格鬥	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510005	Lv.5	諸神的奮鬥	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510006	Lv.6	諸神的血鬥	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510007	Lv.7	諸神的亂鬥	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510008	Lv.8	諸神的電擊	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510009	Lv.9	諸神的血戰	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510010	Lv.10	諸神的激戰	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510011	Lv.11	諸神之盾	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510012	Lv.12	諸神的要塞	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510013	Lv.13	諸神的堤防	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510014	Lv.14	諸神的反抗	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510015	Lv.15	諸神的警戒	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510016	Lv.16	諸神的守護	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510017	Lv.17	諸神的戒嚴	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510018	Lv.18	諸神的支援	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510019	Lv.19	神聖的抵抗	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510020	Lv.20	諸神的抗戰	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
510021	Lv.21	諸神的火戰車	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
510022	Lv.22	諸神的突擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
510023	Lv.23	諸神的爆擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
510024	Lv.24	諸神的連擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
510025	Lv.25	諸神的強擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
510026	Lv.26	諸神的雷擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
510027	Lv.27	諸神的急襲	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
510028	Lv.28	諸神的擊破	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
510029	Lv.29	諸神的擊滅	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color><color=ffc400>↑</color>
510030	Lv.30	諸神的災難	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>，<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>\<color=ff7b02>弱化減益(石化、沉默、混亂、暈眩、睡眠、重擊)</color>及<color=ff7b02>時間系減益無效</color>\<color=60ff00>我方隊伍：</color><color=ff7b02>暴擊率</color><color=ffc400>↓</color>
511001	Lv.1	魔神的喝叱		
511002	Lv.2	魔神的喝叱		
511003	Lv.3	魔神的喝叱		
511004	Lv.4	魔神的喝叱		
511005	Lv.5	魔神的喝叱		
511006	Lv.6	魔神的喝叱		
511007	Lv.7	魔神的喝叱		
511008	Lv.8	魔神的喝叱		
511009	Lv.9	魔神的喝叱		
511010	Lv.10	魔神的喝叱		
511011	Lv.11	魔神的喝叱		
511012	Lv.12	魔神的喝叱		
511013	Lv.13	魔神的喝叱		
511014	Lv.14	魔神的喝叱		
511015	Lv.15	魔神的喝叱		
511016	Lv.16	魔神的喝叱		
511017	Lv.17	魔神的喝叱		
511018	Lv.18	魔神的喝叱		
511019	Lv.19	魔神的喝叱		
511020	Lv.20	魔神的喝叱		
5200	諸神強襲	魔界大門開啟，古神紛紛降臨。		
520001	Lv.1	諸神的戰爭	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520002	Lv.2	諸神的猛鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520003	Lv.3	諸神的爭鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520004	Lv.4	諸神的格鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520005	Lv.5	諸神的奮鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520006	Lv.6	諸神的血鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520007	Lv.7	諸神的亂鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520008	Lv.8	諸神的電擊	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520009	Lv.9	諸神的血戰	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520010	Lv.10	諸神的激戰	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520011	Lv.11	諸神之盾	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520012	Lv.12	諸神的要塞	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520013	Lv.13	諸神的堤防	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520014	Lv.14	諸神的反抗	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520015	Lv.15	諸神的警戒	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520016	Lv.16	諸神的守護	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520017	Lv.17	諸神的戒嚴	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520018	Lv.18	諸神的支援	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520019	Lv.19	神聖的抵抗	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520020	Lv.20	諸神的抗戰	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520021	Lv.21	諸神的火戰車	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520022	Lv.22	諸神的突擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520023	Lv.23	諸神的爆擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520024	Lv.24	諸神的連擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520025	Lv.25	諸神的強擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520026	Lv.26	諸神的雷擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520027	Lv.27	諸神的急襲	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520028	Lv.28	諸神的擊破	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520029	Lv.29	諸神的擊滅	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
520030	Lv.30	諸神的災難	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>增加防禦力<color=ffc400>↑</color></color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>\<color=ff7b02>弱化減益(石化、沉默、混亂、暈眩、睡眠、重擊)</color>以及<color=ff7b02>時間系減益</color>無效
521001	Lv.1	魔神的喝叱		
521002	Lv.2	魔神的喝叱		
521003	Lv.3	魔神的喝叱		
521004	Lv.4	魔神的喝叱		
521005	Lv.5	魔神的喝叱		
521006	Lv.6	魔神的喝叱		
521007	Lv.7	魔神的喝叱		
521008	Lv.8	魔神的喝叱		
521009	Lv.9	魔神的喝叱		
521010	Lv.10	魔神的喝叱		
521011	Lv.11	魔神的喝叱		
521012	Lv.12	魔神的喝叱		
521013	Lv.13	魔神的喝叱		
521014	Lv.14	魔神的喝叱		
521015	Lv.15	魔神的喝叱		
521016	Lv.16	魔神的喝叱		
521017	Lv.17	魔神的喝叱		
521018	Lv.18	魔神的喝叱		
521019	Lv.19	魔神的喝叱		
521020	Lv.20	魔神的喝叱		
521021	Lv.21	魔神的喝叱		
521022	Lv.22	魔神的喝叱		
521023	Lv.23	魔神的喝叱		
521024	Lv.24	魔神的喝叱		
521025	Lv.25	魔神的喝叱		
521026	Lv.26	魔神的喝叱		
521027	Lv.27	魔神的喝叱		
521028	Lv.28	魔神的喝叱		
521029	Lv.29	魔神的喝叱		
521030	Lv.30	魔神的喝叱		
5300	諸神強襲	魔界大門開啟，古神紛紛降臨。		
530001	Lv.1	諸神的戰爭	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530002	Lv.2	諸神的猛鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530003	Lv.3	諸神的爭鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530004	Lv.4	諸神的格鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530005	Lv.5	諸神的奮鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530006	Lv.6	諸神的血鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530007	Lv.7	諸神的亂鬥	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530008	Lv.8	諸神的電擊	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530009	Lv.9	諸神的血戰	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530010	Lv.10	諸神的激戰	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530011	Lv.11	諸神之盾	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530012	Lv.12	諸神的要塞	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530013	Lv.13	諸神的堤防	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530014	Lv.14	諸神的反抗	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530015	Lv.15	諸神的警戒	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530016	Lv.16	諸神的守護	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530017	Lv.17	諸神的戒嚴	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530018	Lv.18	諸神的支援	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530019	Lv.19	神聖的抵抗	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530020	Lv.20	諸神的抗戰	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530021	Lv.21	諸神的火戰車	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530022	Lv.22	諸神的突擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530023	Lv.23	諸神的爆擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
530024	Lv.24	諸神的連擊	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
