// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	การเชื้อเชิญ	จากความตาย		
530003	เลเวล 3	ความขัดแย้งของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530004	เลเวล 4	การต่อสู้ฟาดฟันของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530005	เลเวล 5	การดิ้นรนของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530006	เลเวล 6	การฆาตกรรมหมู่ของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530007	เลเวล 7	การวิวาทของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530008	เลเวล 8	การโจมตีอย่างรวดเร็วของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530009	เลเวล 9	การนองเลือดของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530010	เลเวล 10	การต่อสู้อันเดือดพล่านของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530011	เลเวล 11	โล่ของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530012	เลเวล 12	ป้อมปราการแห่งเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530013	เลเวล 13	การสร้างทำนบกั้นของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530014	เลเวล 14	ผู้ต่อต้านของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530015	เลเวล 15	การเฝ้าระมัดระวังของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530016	เลเวล 16	การปกป้องของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530017	เลเวล 17	เตรียมรับการจู่โจมของเหล่าเทพ	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530018	เลเวล 18	ความช่วยเหลือของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530019	เลเวล 19	การต่อต้านอันศักดิ์สิทธิ์	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530020	เลเวล 20	การต่อต้านของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
530021	เลเวล 21	รถม้าอันเร่าร้อนของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
530022	เลเวล 22	การบุกรุกของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
530023	เลเวล 23	การทิ้งระเบิดของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
530024	เลเวล 24	การระดมโจมตีของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
530025	เลเวล 25	การปะทะของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
530026	เลเวล 26	การโจมตีด้วยตอร์ปิโดของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
530027	เลเวล 27	การห้ำหั่นของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
530028	เลเวล 28	การทำลายล้างของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
530029	เลเวล 29	การถอนรากถอนโคนของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
530030	เลเวล 30	จุดจบของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400> ↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400> ↓</color>, <color=ff7b02>พลังโจมตีจุดอ่อน</color><color=ffc400> ↑</color>, <color=ff7b02>พลังป้องกันคริติคอล</color><color=ffc400> ↑</color>, <color=ff7b02>พลังป้องกัน</color><color=ffc400> ↑</color>\<color=ff7b02>ยกเลิกดีบัฟไม่ให้ขยับ (ทำให้เป็นหิน, ใบ้, สับสน, สตัน, หลับ, กระแทก)</color> & <color=ff7b02>ดีบัฟเกี่ยวกับเวลา</color>
531001	เลเวล 1	การประณามของปีศาจ		
531002	เลเวล 2	การประณามของปีศาจ		
531003	เลเวล 3	การประณามของปีศาจ		
531004	เลเวล 4	การประณามของปีศาจ		
531005	เลเวล 5	การประณามของปีศาจ		
531006	เลเวล 6	การประณามของปีศาจ		
531007	เลเวล 7	การประณามของปีศาจ		
531008	เลเวล 8	การประณามของปีศาจ		
531009	เลเวล 9	การประณามของปีศาจ		
531010	เลเวล 10	การประณามของปีศาจ		
531011	เลเวล 11	การประณามของปีศาจ		
531012	เลเวล 12	การประณามของปีศาจ		
531013	เลเวล 13	การประณามของปีศาจ		
531014	เลเวล 14	การประณามของปีศาจ		
531015	เลเวล 15	การประณามของปีศาจ		
531016	เลเวล 16	การประณามของปีศาจ		
531017	เลเวล 17	การประณามของปีศาจ		
531018	เลเวล 18	การประณามของปีศาจ		
531019	เลเวล 19	การประณามของปีศาจ		
531020	เลเวล 20	การประณามของปีศาจ		
531021	เลเวล 21	การประณามของปีศาจ		
531022	เลเวล 22	การประณามของปีศาจ		
531023	เลเวล 23	การประณามของปีศาจ		
531024	เลเวล 24	การประณามของปีศาจ		
531025	เลเวล 25	การประณามของปีศาจ		
531026	เลเวล 26	การประณามของปีศาจ		
531027	เลเวล 27	การประณามของปีศาจ		
531028	เลเวล 28	การประณามของปีศาจ		
531029	เลเวล 29	การประณามของปีศาจ		
531030	เลเวล 30	การประณามของปีศาจ		
5400	แร็กนาเบรค	ประตูแห่งโลกปีศาจเปิดออก และเหล่าเทพเจ้าองค์เก่าก็ปรากฏตัว		
540001	เลเวล 1	สงครามของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540002	เลเวล 2	การต่อสู้อันดุเดือดของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540003	เลเวล 3	ความขัดแย้งของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540004	เลเวล 4	การต่อสู้ฟาดฟันของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540005	เลเวล 5	การดิ้นรนของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540006	เลเวล 6	การฆาตกรรมหมู่ของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540007	เลเวล 7	การวิวาทของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540008	เลเวล 8	การโจมตีอย่างรวดเร็วของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540009	เลเวล 9	การนองเลือดของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540010	เลเวล 10	การต่อสู้อันเดือดพล่านของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540011	เลเวล 11	โล่ของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540012	เลเวล 12	ป้อมปราการแห่งเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540013	เลเวล 13	การสร้างทำนบกั้นของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540014	เลเวล 14	ผู้ต่อต้านของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540015	เลเวล 15	การเฝ้าระมัดระวังของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540016	เลเวล 16	การปกป้องของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540017	เลเวล 17	เตรียมรับการจู่โจมของเหล่าเทพ	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540018	เลเวล 18	ความช่วยเหลือของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540019	เลเวล 19	การต่อต้านอันศักดิ์สิทธิ์	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540020	เลเวล 20	การต่อต้านของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
540021	เลเวล 21	รถม้าอันเร่าร้อนของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
540022	เลเวล 22	การบุกรุกของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
540023	เลเวล 23	การทิ้งระเบิดของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
540024	เลเวล 24	การระดมโจมตีของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
540025	เลเวล 25	การปะทะของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
540026	เลเวล 26	การโจมตีด้วยตอร์ปิโดของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
540027	เลเวล 27	การห้ำหั่นของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
540028	เลเวล 28	การทำลายล้างของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
540029	เลเวล 29	การถอนรากถอนโคนของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
540030	เลเวล 30	จุดจบของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>, <color=ff7b02>พลังโจมตีจุดอ่อน</color> <color=ffc400>↑</color>, <color=ff7b02>พลังโจมตี</color><color=ffc400>↑</color> \<color=ff7b02>ยกเลิกดีบัฟไม่ให้ขยับ (ทำให้เป็นหิน, ใบ้, สับสน, สตัน, หลับ, กระแทก)</color> และ <color=ff7b02>ดีบัฟเกี่ยวกับเวลา</color>\<color=60ff00>\<color=60ff00>พันธมิตร: </color><color=ff7b02>โอกาสคริติคอล</color> <color=ffc400>↓</color>
541001	เลเวล 1	การประณามของปีศาจ		
541002	เลเวล 2	การประณามของปีศาจ		
541003	เลเวล 3	การประณามของปีศาจ		
541004	เลเวล 4	การประณามของปีศาจ		
541005	เลเวล 5	การประณามของปีศาจ		
541006	เลเวล 6	การประณามของปีศาจ		
541007	เลเวล 7	การประณามของปีศาจ		
541008	เลเวล 8	การประณามของปีศาจ		
541009	เลเวล 9	การประณามของปีศาจ		
541010	เลเวล 10	การประณามของปีศาจ		
541011	เลเวล 11	การประณามของปีศาจ		
541012	เลเวล 12	การประณามของปีศาจ		
541013	เลเวล 13	การประณามของปีศาจ		
541014	เลเวล 14	การประณามของปีศาจ		
541015	เลเวล 15	การประณามของปีศาจ		
541016	เลเวล 16	การประณามของปีศาจ		
541017	เลเวล 17	การประณามของปีศาจ		
541018	เลเวล 18	การประณามของปีศาจ		
541019	เลเวล 19	การประณามของปีศาจ		
541020	เลเวล 20	การประณามของปีศาจ		
541021	เลเวล 21	การประณามของปีศาจ		
541022	เลเวล 22	การประณามของปีศาจ		
541023	เลเวล 23	การประณามของปีศาจ		
541024	เลเวล 24	การประณามของปีศาจ		
541025	เลเวล 25	การประณามของปีศาจ		
541026	เลเวล 26	การประณามของปีศาจ		
541027	เลเวล 27	การประณามของปีศาจ		
541028	เลเวล 28	การประณามของปีศาจ		
541029	เลเวล 29	การประณามของปีศาจ		
541030	เลเวล 30	การประณามของปีศาจ		
5500	แร็กนาเบรค	ประตูแห่งโลกปีศาจเปิดออก และเหล่าเทพเจ้าองค์เก่าก็ปรากฏตัว		
550001	เลเวล 1	สงครามของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550002	เลเวล 2	การต่อสู้อันดุเดือดของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550003	เลเวล 3	ความขัดแย้งของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550004	เลเวล 4	การต่อสู้ฟาดฟันของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550005	เลเวล 5	การดิ้นรนของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550006	เลเวล 6	การฆาตกรรมหมู่ของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550007	เลเวล 7	การวิวาทของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550008	เลเวล 8	การโจมตีอย่างรวดเร็วของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550009	เลเวล 9	การนองเลือดของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550010	เลเวล 10	การต่อสู้อันเดือดพล่านของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550011	เลเวล 11	โล่ของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550012	เลเวล 12	ป้อมปราการแห่งเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550013	เลเวล 13	การสร้างทำนบกั้นของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550014	เลเวล 14	ผู้ต่อต้านของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550015	เลเวล 15	การเฝ้าระมัดระวังของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550016	เลเวล 16	การปกป้องของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550017	เลเวล 17	เตรียมรับการจู่โจมของเหล่าเทพ	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550018	เลเวล 18	ความช่วยเหลือของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550019	เลเวล 19	การต่อต้านอันศักดิ์สิทธิ์	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550020	เลเวล 20	การต่อต้านของเหล่าเทพเจ้า	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
550021	เลเวล 21	รถม้าอันเร่าร้อนของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
550022	เลเวล 22	การบุกรุกของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
550023	เลเวล 23	การทิ้งระเบิดของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
550024	เลเวล 24	การระดมโจมตีของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
550025	เลเวล 25	การปะทะของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
550026	เลเวล 26	การโจมตีด้วยตอร์ปิโดของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
550027	เลเวล 27	การห้ำหั่นของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
550028	เลเวล 28	การทำลายล้างของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
550029	เลเวล 29	การถอนรากถอนโคนของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
550030	เลเวล 30	จุดจบของเหล่าเทพเจ้า	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400> ↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400> ↓</color>, <color=ff7b02>พลังโจมตีจุดอ่อน</color><color=ffc400> ↑</color>, <color=ff7b02>พลังป้องกันคริติคอล</color><color=ffc400> ↑</color>, <color=ff7b02>พลังป้องกัน</color><color=ffc400> ↑</color>\<color=ff7b02>ยกเลิกดีบัฟไม่ให้ขยับ (ทำให้เป็นหิน, ใบ้, สับสน, สตัน, หลับ, กระแทก)</color> & <color=ff7b02>ดีบัฟเกี่ยวกับเวลา</color>
551001	เลเวล 1	การประณามของปีศาจ		
551002	เลเวล 2	การประณามของปีศาจ		
551003	เลเวล 3	การประณามของปีศาจ		
551004	เลเวล 4	การประณามของปีศาจ		
551005	เลเวล 5	การประณามของปีศาจ		
551006	เลเวล 6	การประณามของปีศาจ		
551007	เลเวล 7	การประณามของปีศาจ		
551008	เลเวล 8	การประณามของปีศาจ		
551009	เลเวล 9	การประณามของปีศาจ		
551010	เลเวล 10	การประณามของปีศาจ		
551011	เลเวล 11	การประณามของปีศาจ		
551012	เลเวล 12	การประณามของปีศาจ		
551013	เลเวล 13	การประณามของปีศาจ		
551014	เลเวล 14	การประณามของปีศาจ		
551015	เลเวล 15	การประณามของปีศาจ		
551016	เลเวล 16	การประณามของปีศาจ		
551017	เลเวล 17	การประณามของปีศาจ		
551018	เลเวล 18	การประณามของปีศาจ		
551019	เลเวล 19	การประณามของปีศาจ		
551020	เลเวล 20	การประณามของปีศาจ		
551021	เลเวล 21	การประณามของปีศาจ		
551022	เลเวล 22	การประณามของปีศาจ		
551023	เลเวล 23	การประณามของปีศาจ		
551024	เลเวล 24	การประณามของปีศาจ		
551025	เลเวล 25	การประณามของปีศาจ		
551026	เลเวล 26	การประณามของปีศาจ		
551027	เลเวล 27	การประณามของปีศาจ		
551028	เลเวล 28	การประณามของปีศาจ		
551029	เลเวล 29	การประณามของปีศาจ		
551030	เลเวล 30	การประณามของปีศาจ		
560001	เลเวล 1	เลดี้หัวเราะ	ว่าง	<color=ff0000>ทีมศัตรู: </color><color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
